,Unnamed: 0,id,count,docty,docdt,majdocty,colti,display_title,pdfurl,listing_relative_url,url_friendly_title,new_url,guid,origu,url,authors.0.author,docna.0.docna,entityids.entityid,keywd.0.keywd,keywd.1.keywd,geo_regions.0.geo_region,geo_regions.1.geo_region,geo_regions.2.geo_region,abstracts.cdata!,authors.1.author,authors.2.author,authors.3.author,geo_regions.3.geo_region,geo_regions.4.geo_region,geo_regions.5.geo_region,geo_regions.6.geo_region,geo_regions.7.geo_region,geo_regions.8.geo_region,geo_regions.9.geo_region,authors.4.author,geo_regions.10.geo_region,geo_regions.11.geo_region,authors.5.author,alt_title.0.alt_title,authors.6.author,geo_regions.12.geo_region,isbn,geo_regions.13.geo_region,authors.7.author,authors.8.author,authors.9.author,authors.10.author,EnvironmentalCategory,alt_title.1.alt_title,authors.11.author,authors.12.author,authors.13.author,authors.14.author,authors.15.author,authors.16.author,authors.17.author,authors.18.author,authors.19.author,closedt,issn,prompt_text,output
6750,11,31700068.0,Libya,Policy Research Working Paper,2020-01-14T00:00:00Z,Publications & Research,"Policy Research working paper,no. WPS 9110","Migration in Libya : A Spatial
            Network Analysis",http://documents.worldbank.org/curated/en/707491579010444386/pdf/Migration-in-Libya-A-Spatial-Network-Analysis.pdf,/research/2020/01/31700068/migration-libya-spatial-network-analysis,http://documents.worldbank.org/curated/en/707491579010444386/Migration-in-Libya-A-Spatial-Network-Analysis,2020/01/31700068/Migration-in-Libya-A-Spatial-Network-Analysis,7.074915790104444e+17,EFI-MNA-POV-Poverty and Equity (EMNPV),http://documents.worldbank.org/curated/en/707491579010444386/Migration-in-Libya-A-Spatial-Network-Analysis,"Di Maio,Michele",Migration in Libya : A Spatial Network Analysis,090224b0874e582a_1_0,"migrant; international migration
            organization; Poverty and Equity; number of migrants;
            determinants of migration flows; number of international
            migrants; Violations of Human Rights; Democratic Republic of
            Congo; legal channels for migration; destination country;
            country of origin; international migration flow; movement of
            migrant; destination for migrants; social network analysis;
            number of connections; destination of migrant; country of
            arrival; human rights violation; labor market context;
            human-made disasters; consequence of migration; spatial data
            analysis; availability of data; movement of person;
            international migration pattern; response to emergency;
            transit and destination; Internally Displaced Person;
            country of asylum; labor market condition; number of
            refugees; international migration review; stock of migrant;
            episodes of violence; goodness of fit; share of woman; place
            of origin; point of access; length of stay; distribution of
            migrants; area of origin; earnings of immigrant; overseas
            development institute",,"Europe, Middle East and North Africa",World,,"This paper provides the first
            systematic analysis of migration to, within, and from Libya.
            The data used in the analysis are from the Displacement
            Tracking Matrix data set of the International Organization
            for Migration. The analysis uses this unique source of data,
            combining several techniques to analyze various dimensions
            of migration in Libya. First, the paper provides a detailed
            description of the demographic characteristics and national
            composition of the migrant populations in Libya. Next, it
            discusses the determinants of migration flow within Libya.
            The findings show that migration in Libya can be
            characterized as forced migration, because conflict
            intensity is the main determinant of the decision to
            relocate across provinces. Finally, the paper describes the
            direction, composition, and evolution of international
            migration flows passing through Libya and identifies the
            mechanisms of location selection by migrants within Libya by
            identifying hotspots and cluster provinces.","Leone Sciabolazza,Valerio","Molini,Vasco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Title: Migration in Libya : A Spatial
            Network Analysis. Abstract: This paper provides the first
            systematic analysis of migration to, within, and from Libya.
            The data used in the analysis are from the Displacement
            Tracking Matrix data set of the International Organization
            for Migration. The analysis uses this unique source of data,
            combining several techniques to analyze various dimensions
            of migration in Libya. First, the paper provides a detailed
            description of the demographic characteristics and national
            composition of the migrant populations in Libya. Next, it
            discusses the determinants of migration flow within Libya.
            The findings show that migration in Libya can be
            characterized as forced migration, because conflict
            intensity is the main determinant of the decision to
            relocate across provinces. Finally, the paper describes the
            direction, composition, and evolution of international
            migration flows passing through Libya and identifies the
            mechanisms of location selection by migrants within Libya by
            identifying hotspots and cluster provinces.","[{'label': 'LABEL_1', 'score': 0.8505343198776245}]"
6751,12,31702992.0,"Central Asia,Caucasus,Armenia,Georgia,Kyrgyz Republic,Tajikistan",Policy Research Working Paper,2020-01-15T00:00:00Z,Publications & Research,"Policy Research working paper,no. WPS 9111","Migration and Remittances in the
            Former Soviet Union Countries of Central Asia and the South
            Caucasus : What Are the Long-Term Macroeconomic Consequences?",http://documents.worldbank.org/curated/en/243691579100987298/pdf/Migration-and-Remittances-in-the-Former-Soviet-Union-Countries-of-Central-Asia-and-the-South-Caucasus-What-Are-the-Long-Term-Macroeconomic-Consequences.pdf,/research/2020/01/31702992/migration-remittances-former-soviet-union-countries-central-asia-south-caucasus-long-term-macroeconomic-consequences,http://documents.worldbank.org/curated/en/243691579100987298/Migration-and-Remittances-in-the-Former-Soviet-Union-Countries-of-Central-Asia-and-the-South-Caucasus-What-Are-the-Long-Term-Macroeconomic-Consequences,2020/01/31702992/Migration-and-Remittances-in-the-Former-Soviet-Union-Countries-of-Central-Asia-and-the-South-Caucasus-What-Are-the-Long-Term-Macroeconomic-Consequences,2.436915791009873e+17,ECADE - Development Effective. (ECADE),http://documents.worldbank.org/curated/en/243691579100987298/Migration-and-Remittances-in-the-Former-Soviet-Union-Countries-of-Central-Asia-and-the-South-Caucasus-What-Are-the-Long-Term-Macroeconomic-Consequences,"Brownbridge,Martin","Migration and Remittances in the Former
            Soviet Union Countries of Central Asia and the South
            Caucasus : What Are the Long-Term Macroeconomic Consequences?",090224b0874efc60_1_0,"European Bank for Reconstruction and
            Development; real exchange rate; capital stock per worker;
            former soviet union; per capita income level; oil and gas
            producers; high levels of remittance; public expenditure on
            education; output per worker; remittance receiving country;
            global market share; Migration and Remittances; increase in
            remittance; human capital; migrant sending countries;
            capital per worker; stock of migrant; recipient of
            remittance; country of residence; inflow of remittance;
            destination for migrants; total factor productivity;
            official exchange rate; nominal exchange rate; world market
            share; inflow of workers; balance of payment; domestic price
            level; productive labor force; structure of production;
            amount of remittance; share of trade; trend in migration;
            terms of trade; annual net migration; Rate of migration;
            availability of data; positive net migration; purchasing
            power parity; engine of growth; patterns of investment;
            basket of good; merchandise export; manufactured export;
            trade performance; home countries; home country; export
            performance; dutch disease; migrant worker; macroeconomic
            consequence; export market; high capital; external
            competitiveness; dollar value; conversion factor;
            productivity differential; national income; remittance
            receipt; cross-country regression; value added; annual
            remittance; price competitiveness; ceteris paribus; low
            capital; regional market; average change; high wage;
            production function; cross-country data; export industry;
            cross-country comparison; productivity growth; competitive
            market; International Trade; labor mobility; production
            structure; average undervaluation; empirical evidence;
            domestic currencies; external balance; sustainable capital;
            domestic cost; expenditure increase; consumer good; domestic
            economy; high tax; aggregate expenditure; lower costs; tax
            levy; consumer goods; price control; trade deficit; positive
            impact; gross receipt; trade service; transition economy;
            domestic output; macroeconomic implication; international
            competitiveness; binding constraint; inclusive growth; ITS
            Services; external price; development policy; relative
            price; remittance data; migration datum; common feature;
            macroeconomic effect; productive worker; Research Support;
            supply side; macroeconomic impact; macroeconomic volatility;
            foreign exchange; domestic demand; personal remittance;
            labor productivity; market size; cross-country correlation;
            migrant stock; domestic product; export data; world exports;
            manufacturing export; global merchandise; still substantial;
            export sector; reasonable assumption; Global Services;
            export service; working age; health systems; remittance
            amount; oil boom; Transition economies; primary commodity;
            health status; open access; marginal improvement",,South Eastern Europe and Balkans,Central Asia,World,"Armenia, Georgia, the Kyrgyz
            Republic, and Tajikistan have all experienced substantial
            out-migration of workers and an associated inflow of
            workers' remittances over the past two decades. These
            four countries have much higher human capital, as measured
            by the Human Capital Index, than is typical for countries
            with similar levels of per capita income, and this may
            enable migrant workers to exploit opportunities to work in
            economies where labor productivity is higher. The inflow of
            workers' remittances has had effects analogous to those
            of Dutch disease in the Kyrgyz Republic and Tajikistan,
            which have experienced a large rise in expenditure to output
            and the share of services in gross domestic product,
            appreciation of the Balassa-Samuelson adjusted real exchange
            rates, and poor trade performance. In Armenia and Georgia,
            where remittances are a smaller share of gross domestic
            product, the effects were much more muted and their trade
            performance was much better.","Canagarajah,Sudharshan",,,Commonwealth of Independent States,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Title: Migration and Remittances in the
            Former Soviet Union Countries of Central Asia and the South
            Caucasus : What Are the Long-Term Macroeconomic Consequences?. Abstract: Armenia, Georgia, the Kyrgyz
            Republic, and Tajikistan have all experienced substantial
            out-migration of workers and an associated inflow of
            workers' remittances over the past two decades. These
            four countries have much higher human capital, as measured
            by the Human Capital Index, than is typical for countries
            with similar levels of per capita income, and this may
            enable migrant workers to exploit opportunities to work in
            economies where labor productivity is higher. The inflow of
            workers' remittances has had effects analogous to those
            of Dutch disease in the Kyrgyz Republic and Tajikistan,
            which have experienced a large rise in expenditure to output
            and the share of services in gross domestic product,
            appreciation of the Balassa-Samuelson adjusted real exchange
            rates, and poor trade performance. In Armenia and Georgia,
            where remittances are a smaller share of gross domestic
            product, the effects were much more muted and their trade
            performance was much better.","[{'label': 'LABEL_0', 'score': 0.6622212529182434}]"
6752,13,31715428.0,Indonesia,Policy Research Working Paper,2020-01-21T00:00:00Z,Publications & Research,"Policy Research working paper,no. WPS 9112,Paper is funded by the Knowledge for Change
            Program (KCP),Paper is funded by the Strategic Research
            Program (SRP)","Does Democratization Promote
            Competition ? Evidence from Indonesia",http://documents.worldbank.org/curated/en/752391579616218608/pdf/Does-Democratization-Promote-Competition-Evidence-from-Indonesia.pdf,/research/2020/01/31715428/democratization-promote-competition-evidence-indonesia,http://documents.worldbank.org/curated/en/752391579616218608/Does-Democratization-Promote-Competition-Indonesian-Manufacturing-Pre-and-Post-Suharto,2020/01/31715428/Does-Democratization-Promote-Competition-Indonesian-Manufacturing-Pre-and-Post-Suharto,7.523915796162186e+17,DECRG: Trade & Intl. Integration (DECTI),http://documents.worldbank.org/curated/en/752391579616218608/Does-Democratization-Promote-Competition-Indonesian-Manufacturing-Pre-and-Post-Suharto,"Hallward-Driemeier,Mary C.","Does Democratization Promote Competition ?
            Evidence from Indonesia",090224b0882aa797_3_0,"development research group; political
            connections; impact on competition; elimination of tariffs;
            business and politics; exchange rate adjustment; share of
            output; foreign joint venture; parameter of interest; impact
            of democratization; import license system; elasticity of
            demand; types of firms; public goods provision; asian
            financial crisis; more advanced countries; propensity score
            matching; foreign direct investment; fixed effect; aggregate
            market; regime change; family connections; state ownership;
            entry regulation; market power; industry characteristic;
            descriptive statistic; business interest; stock price;
            differential impact; foreign ownership; explanatory
            variable; External Finance; selection bias; business
            relationship; anticompetitive practices; entry rate;
            manufacturing industry; census data; state capture; firm
            performance; performance difference; market participant;
            adversely impact; competition commission; total output;
            privileged access; natural rate; productivity growth;
            decentralization reform; economic competition; low loss;
            mean value; firm dynamic; trade monopoly; balancing act;
            domestic consumption; manufacturing export; political
            support; licensing arrangement; monopoly rent; legal action;
            Natural Resources; real value; financial statement; state
            monopoly; export share; limited capacity; legal obstacles;
            export tax; market position; import protection; productive
            capacity; high employment; big business; consumer
            protection; budget deficit; competitive market; crony
            capitalism; election campaign; industry concentration;
            political characteristics; free media; several reform;
            cement industry; intense competition; weighted average;
            political instability; increased competition; lower price;
            firm productivity; construction sector; business practice;
            economic model; first year; formal manufacturing;
            macroeconomic fundamentals; political power; primary data;
            financial turmoil; personnel change; indicator variable;
            gift exchange; macroeconomic performance; tax break;
            allocative efficiency; worker entry; price regulation;
            creative destruction; political party; political parties;
            largest firms; market concentration; public corruption;
            regulatory protection; research assistance; democratic
            transition; enhanced competition; use plant; wheat flour;
            tangible asset; district mayors; life span; standard error;
            time t; transparency international; other development;
            credit condition; firm entry; Political Systems; political
            competition; governance outcome; socioeconomic conditions;
            political contestability; political institution; property
            right; political cycle; political elite; business school;
            predictive power; positive coefficient; aggregate import;
            political events; local power; contemporaneous event; 0
            hypothesis; deregulation policy; currency devaluation;
            negative correlation; in family; stock market; news events;
            development policy; age difference; open access; firm level;
            empirical specification; Research Support; individual
            indicator; banking system; export orient; family
            connectedness; technological progress",,Asia,World,Southeast Asia,"Does democratization promote economic
            competition This paper documents that the disruption of
            political connections associated with Suharto's fall
            had a modest pro-competitive effect on Indonesian
            manufacturing industries. Firms with connections to Suharto
            lost substantial market share following his resignation.
            Industries in which Suharto family firms had larger market
            share during his tenure exhibited weak improvements in
            broader measures of competition in the post-Suharto era
            relative to industries in which Suharto firms had not been
            important players.","Kochanova,Anna","Rijkers,Bob",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Title: Does Democratization Promote
            Competition ? Evidence from Indonesia. Abstract: Does democratization promote economic
            competition This paper documents that the disruption of
            political connections associated with Suharto's fall
            had a modest pro-competitive effect on Indonesian
            manufacturing industries. Firms with connections to Suharto
            lost substantial market share following his resignation.
            Industries in which Suharto family firms had larger market
            share during his tenure exhibited weak improvements in
            broader measures of competition in the post-Suharto era
            relative to industries in which Suharto firms had not been
            important players.","[{'label': 'LABEL_0', 'score': 0.7657226920127869}]"
6753,14,31715475.0,Cote d'Ivoire,Policy Research Working Paper,2020-01-21T00:00:00Z,Publications & Research,"Policy Research working paper,no. WPS 9113","Gender Differences in
            Agricultural Productivity in Cote d'Ivoire : Changes in
            Determinants and Distributional Composition over the Past Decade",http://documents.worldbank.org/curated/en/177211579618771420/pdf/Gender-Differences-in-Agricultural-Productivity-in-Cote-dIvoire-Changes-in-Determinants-and-Distributional-Composition-over-the-Past-Decade.pdf,/research/2020/01/31715475/gender-differences-agricultural-productivity-cote-divoire-changes-determinants-distributional-composition-over-past-decade,http://documents.worldbank.org/curated/en/177211579618771420/Gender-Differences-in-Agricultural-Productivity-in-Cote-dIvoire-Changes-in-Determinants-and-Distributional-Composition-over-the-Past-Decade,2020/01/31715475/Gender-Differences-in-Agricultural-Productivity-in-Cote-dIvoire-Changes-in-Determinants-and-Distributional-Composition-over-the-Past-Decade,1.7721157961877142e+17,Gender Impact Evaluation (AFEGI),http://documents.worldbank.org/curated/en/177211579618771420/Gender-Differences-in-Agricultural-Productivity-in-Cote-dIvoire-Changes-in-Determinants-and-Distributional-Composition-over-the-Past-Decade,"Donald,Aletheia Amalia","Gender Differences in Agricultural
            Productivity in Cote d'Ivoire : Changes in Determinants
            and Distributional Composition over the Past Decade",090224b087536979_2_0,"export crop; household head; female-headed
            household; Gender Gap; food crop; agricultural productivity;
            international food policy research institute; food crop
            productivity; land area; household head age; dependency
            ratio; lower level of education; labor use; female labor;
            use of pesticide; child labor; fixed effect; household use",,Sub-Saharan Africa,World,Africa West,"This paper analyzes changes in
            agricultural productivity gender gaps in Côte d'Ivoire
            between 2008 and 2016 using decomposition methods. The
            analysis finds that the unconditional gender gap between
            male- and female-headed households has decreased by 14
            percent over the past decade. The conditional gender gap has
            decreased by 32 percent and becomes statistically
            insignificant once accounting for whether households farm
            export crops. This transition is driven by improvements
            across crop types, but it is particularly remarkable for
            export crop productivity, likely due to increased adoption
            of fertilizer and pesticide by female-headed households.
            Despite these substantial improvements, female-headed
            households in the bottom half of the distribution remain
            disadvantaged. Moreover, over the past decade, female-headed
            households did not transition into commercial agriculture
            and have witnessed greater reductions in land area compared
            with their male counterparts. The results show that helping
            these female-headed households access agricultural labor,
            strengthen their land rights, and adopt export crops are the
            three most promising policy options to reach gender parity
            in agriculture in Côte d'Ivoire.","Lawin,Gabriel","Rouanet,Lea Marie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Title: Gender Differences in
            Agricultural Productivity in Cote d'Ivoire : Changes in
            Determinants and Distributional Composition over the Past Decade. Abstract: This paper analyzes changes in
            agricultural productivity gender gaps in Côte d'Ivoire
            between 2008 and 2016 using decomposition methods. The
            analysis finds that the unconditional gender gap between
            male- and female-headed households has decreased by 14
            percent over the past decade. The conditional gender gap has
            decreased by 32 percent and becomes statistically
            insignificant once accounting for whether households farm
            export crops. This transition is driven by improvements
            across crop types, but it is particularly remarkable for
            export crop productivity, likely due to increased adoption
            of fertilizer and pesticide by female-headed households.
            Despite these substantial improvements, female-headed
            households in the bottom half of the distribution remain
            disadvantaged. Moreover, over the past decade, female-headed
            households did not transition into commercial agriculture
            and have witnessed greater reductions in land area compared
            with their male counterparts. The results show that helping
            these female-headed households access agricultural labor,
            strengthen their land rights, and adopt export crops are the
            three most promising policy options to reach gender parity
            in agriculture in Côte d'Ivoire.","[{'label': 'LABEL_1', 'score': 0.9261296391487122}]"
6754,15,31715680.0,World,Policy Research Working Paper,2020-01-21T00:00:00Z,Publications & Research,"Policy Research working paper,no. WPS 9114","Conceptual Aspects of Global
            Value Chains",http://documents.worldbank.org/curated/en/541931579622262085/pdf/Conceptual-Aspects-of-Global-Value-Chains.pdf,/research/2020/01/31715680/conceptual-aspects-global-value-chains,http://documents.worldbank.org/curated/en/541931579622262085/Conceptual-Aspects-of-Global-Value-Chains,,5.419315796222621e+17,World Development Report (DECWD),http://documents.worldbank.org/curated/en/541931579622262085/Conceptual-Aspects-of-Global-Value-Chains,"Antras,Pol",Conceptual Aspects of Global Value Chains,090224b08751c72d_1_0,"english as a second language; political
            economy of trade policy; input-output table; global value
            chain; international division of labor; less developed
            economy; increase income inequality; information and
            communication technology; movements in exchange rates;
            Levels of Educational Attainment; international exchange of
            good; distribution of wage income; abuse of market power;
            impact of trade liberalization; input-output analysis;
            foreign value added; International Trade; increase wage
            inequality; value-added trade; regional trade agreement;
            less developed country; global supply chain; domestic value
            added; foreign direct investment; cost of import; cost of
            participation; returns to scale; intermediate input; high
            import duties; Research Support; behavior of producer;
            transmission of shocks; transfer of information; high market
            power; international trade agreement; major trading
            partners; provision of service; terms of trade; flow of
            technology; amounts of information; transportation of good;
            demand for worker; international political economy; demand
            for labor; time and resource; machine translation; impact on
            poverty; share of import; deep trade integration; factor of
            production; purchases of inputs; scale production; low cost
            production; scale of production; cost of production;
            elasticity of demand; share of trade; global production
            sharing; global financial crisis; low trade barriers; output
            of sector; allocation of value; exchange rate volatility;
            risk of expropriation; trade and fdi; competitiveness of
            export; fragmentation of production; globalization of
            production; international trade statistic; production
            process; trade costs; new technology; bargaining power; 3d
            printing; conceptual framework; digital technology; raw
            material; aggregate income; advanced economy; world trade;
            scale economy; customs datum; market size; contract
            enforcement; foreign input; recent years; relational
            contract; factor endowment; Technology Transfer;
            capital-skill complementarity; intellectual property; world
            economy; relative wage; foreign market; manufacturing
            export; empirical work; Natural Resources; comparative
            advantage; advanced country; relative demand; skilled labor;
            imported inputs; legal environment; commodity export;
            foreign country; global trade; incomplete contract; data
            gaps; tangible goods; production disruption; labor share;
            domestic supplier; economic research; political development;
            implicit contract; medical device; foreign production; lower
            price; low share; labor demand; across border; vertical
            specialization; recent work; bilateral trade; empirical
            literature; upward pressure; environmental regulation;
            hearing aid; alternative interpretation; trade structure;
            input trade; feature increase; co2 emission; Labor Market;
            geographical feature; standard for method; export price;
            high compliance; local value; income rise; industrial
            production; domestic sale; technology frontier; normal good;
            output price; third market; industry information;
            environmental norms; export transaction; fixed input;
            increased opportunity; internal migration; import
            competition; environmental concern; environmental
            sustainability; average cost; relative magnitude;
            environmental compliance; domestic technology; sale price;
            firm productivity; gender consideration; female workers;
            premium increases; knowledge spillover; individual
            producers; wage distribution; industrial good; empirical
            measure; common feature; monopoly market; trade balance;
            auto industry; employment effect; neoclassical framework;
            routine tasks; skilled job; large business; natural
            disaster; macroeconomic consequence; in work; demand shock;
            environmental harm; local good; business model; entry cost;
            industrialized nation; product differentiation; welfare
            state; income growth; present evidence; transport good;
            international strategies; Industrial Goods; Clean
            Technology; plant level; constant return; production
            technology; language barrier; output quality; increased competition",,,,,"The paper offers an overview of some
            key conceptual aspects associated with the rise of global
            value chains (GVCs). It outlines a series of alternative
            interpretations and definitions of what the rise of GVCs
            entails, and it traces the implications of these alternative
            conceptualizations for the measurement of the phenomenon, as
            well as for elucidating the key determinants and
            implications of GVC participation, both at the country level
            and at the firm level. In the process, the paper offers some
            speculative thoughts about the future of GVCs in light of
            the advent of an array of new technologies.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Title: Conceptual Aspects of Global
            Value Chains. Abstract: The paper offers an overview of some
            key conceptual aspects associated with the rise of global
            value chains (GVCs). It outlines a series of alternative
            interpretations and definitions of what the rise of GVCs
            entails, and it traces the implications of these alternative
            conceptualizations for the measurement of the phenomenon, as
            well as for elucidating the key determinants and
            implications of GVC participation, both at the country level
            and at the firm level. In the process, the paper offers some
            speculative thoughts about the future of GVCs in light of
            the advent of an array of new technologies.","[{'label': 'LABEL_0', 'score': 0.8389184474945068}]"
6755,16,31716313.0,World,Policy Research Working Paper,2020-01-21T00:00:00Z,Publications & Research,"Policy Research working paper,no. WPS 9115","Heterogeneous Effects of the de
            jure and de facto Business Environment : Findings from
            Multiple Data Sets on the Business Environment",http://documents.worldbank.org/curated/en/536861579636200628/pdf/Heterogeneous-Effects-of-the-de-jure-and-de-facto-Business-Environment-Findings-from-Multiple-Data-Sets-on-the-Business-Environment.pdf,/research/2020/01/31716313/heterogeneous-effects-de-jure-de-facto-business-environment-findings-multiple-data-sets-business-environment,http://documents.worldbank.org/curated/en/536861579636200628/Heterogeneous-Effects-of-the-de-jure-and-de-facto-Business-Environment-Findings-from-Multiple-Data-Sets-on-the-Business-Environment,2020/01/31716313/Heterogeneous-Effects-of-the-de-jure-and-de-facto-Business-Environment-Findings-from-Multiple-Data-Sets-on-the-Business-Environment,5.3686157963620064e+17,DECRG: Finance & Priv Sec Devt (DECFP),http://documents.worldbank.org/curated/en/536861579636200628/Heterogeneous-Effects-of-the-de-jure-and-de-facto-Business-Environment-Findings-from-Multiple-Data-Sets-on-the-Business-Environment,"Zhenwei Qiang,Christine","Heterogeneous Effects of the de jure and de
            facto Business Environment : Findings from Multiple Data
            Sets on the Business Environment",090224b08751e3f7_1_0,"state-owned firms; development research
            group; access to finance; business environment; access to
            the internet; enforcement of government policy; Drivers of
            Economic Growth; increase of labor productivity; firm
            performance; barrier to entry; access to land; firm growth;
            business environment indicator; employment growth rate;
            total factor productivity; police service; increase in
            labor; access to bank; labor productivity level; law and
            regulation; power supply system; better government service;
            indicator of corruption; country fixed effect; foreign
            direct investment; access to information; term of
            productivity; control of corruption; lack of security;
            implications for development; land allocation policy; change
            in employment; lack of finance; law and economics; access to
            infrastructure; local government official; victims of crime;
            quality of job; national economic growth; high power;
            effects of corruption; terms of performance; information on
            market; human capital endowment; estimation of equation;
            Research Support; economics of transition; use of knowledge;
            sound business environment; local enterprise; good
            investment climate; business plan competition; regulation of
            entry; standard deviation; micro firms; city population;
            firm size; contract enforcement; firm level; Population
            Density; foreign share; sample mean; land access; better
            contract; bargaining power; state capacity; skilled labor;
            firm productivity; construction permit; government
            expropriation; foreign owner; local market; electricity
            provision; explanatory power; multiple sources; foreign
            ownership; regulatory environment; public official; negative
            effect; summary statistic; overdraft facility; corporate
            ethic; competitive economy; basic infrastructure; standard
            error; country-level indicator; political connections;
            domestic supply; national market; advanced technology;
            distribution loss; ownership share; ethical behavior; local
            consumer; simple average; corruption control; value added;
            construction detail; power outage; Education Quality;
            missing observation; firm ownership; external data; ring
            theory; medium firms; measurement error; international
            market; local power; property right; predictive power;
            informal competition; low employment; corruption score; Job
            Creation; regression analysis; cultural change; high
            employment; subjective perceptions; financial constraint;
            land right; lower value; financial system; security cost;
            local connections; alternative interpretation; applicable
            regulation; medium-size enterprise; large business;
            competitiveness indicator; business executive; legal
            constraint; mean value; business performance; binding
            constraint; traditional infrastructure; improving
            productivity; big city; good provision; informal firms;
            electricity system; entry barrier; internet usage; internet
            technology; External Finance; marginal effect; corporate
            finance; corporate investment; low share; dynamic response;
            functional form; research observer; electricity power;
            protection cost; national indicator; capital stock; local
            indicator; job destruction; country population; internet
            infrastructure; simple regression; explanatory variable;
            administrative burden; Agricultural Investment; significant
            correlation; negative coefficient; corrupt countries;
            Political Economy; formal schooling; job training; local
            resident; missing value; real benefits; research
            opportunity; particular country; official rules;
            productivity performance; stratified sampling; government
            capacity; international standard; private economy; effective
            tax; government regulation; missing data; urban land;
            representative sample; random sampling; Learning and
            Innovation Credit; physical asset; Business Climate;
            information access; modern technology; technology adoption;
            other development; open access; development policy; legal
            professional; Business Regulation; think tank",,,,,"Using multiple sources of national-
            and firm-level data around the world, this paper
            investigates how the effects of the business environment
            depend on whether the measure is de jure or de facto, and
            how business environment effects differ by ownership and
            size. The paper compares estimates of business environment
            effects from three data sources, and modifies the priors on
            the relative importance of various elements of the business
            environment. Among four aspects of the business environment,
            at least two sets are robust and a third set does not
            contradict the other two: access to finance, electricity,
            internet, and human capital. The effects of de jure business
            environment indicators on firm performances depend on
            measures of contract enforcement. Foreign-owned firms
            benefit more from the maintenance of physical safety and
            ease in obtaining construction permits, and gain competitive
            advantage in productivity when domestic infrastructure or
            access to finance is worse. Relatively small firms benefit
            more from corruption control, basic and modern
            infrastructure, human capital, and land access. Relatively
            large firms benefit more from physical safety. Access to
            finance is important for the expansion of smaller firms and
            the productivity of large firms.","Wang,He","Xu,L. Colin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Title: Heterogeneous Effects of the de
            jure and de facto Business Environment : Findings from
            Multiple Data Sets on the Business Environment. Abstract: Using multiple sources of national-
            and firm-level data around the world, this paper
            investigates how the effects of the business environment
            depend on whether the measure is de jure or de facto, and
            how business environment effects differ by ownership and
            size. The paper compares estimates of business environment
            effects from three data sources, and modifies the priors on
            the relative importance of various elements of the business
            environment. Among four aspects of the business environment,
            at least two sets are robust and a third set does not
            contradict the other two: access to finance, electricity,
            internet, and human capital. The effects of de jure business
            environment indicators on firm performances depend on
            measures of contract enforcement. Foreign-owned firms
            benefit more from the maintenance of physical safety and
            ease in obtaining construction permits, and gain competitive
            advantage in productivity when domestic infrastructure or
            access to finance is worse. Relatively small firms benefit
            more from corruption control, basic and modern
            infrastructure, human capital, and land access. Relatively
            large firms benefit more from physical safety. Access to
            finance is important for the expansion of smaller firms and
            the productivity of large firms.","[{'label': 'LABEL_0', 'score': 0.5743322372436523}]"
