,id,count,docty,docdt,majdocty,colti,display_title,pdfurl,listing_relative_url,url_friendly_title,new_url,guid,origu,url,authors.0.author,authors.1.author,docna.0.docna,entityids.entityid,keywd.0.keywd,keywd.1.keywd,geo_regions.0.geo_region,geo_regions.1.geo_region,geo_regions.2.geo_region,abstracts.cdata!,geo_regions.3.geo_region,geo_regions.4.geo_region,authors.2.author,authors.3.author,geo_regions.5.geo_region,geo_regions.6.geo_region,alt_title.0.alt_title,authors.4.author,authors.5.author,authors.6.author
0,1683376,Nicaragua,Policy Research Working Paper,2002-01-31T00:00:00Z,Publications & Research,"Policy, Research working paper series ; no.
            WPS 2752","Investment and income effects of
            land regularization : the case of Nicaragua",http://documents.worldbank.org/curated/en/784281468775755415/pdf/multi0page.pdf,/research/2002/01/1683376/investment-income-effects-land-regularization-case-nicaragua,http://documents.worldbank.org/curated/en/784281468775755415/Investment-and-income-effects-of-land-regularization-the-case-of-Nicaragua,2002/01/1683376/Investment-and-income-effects-of-land-regularization-the-case-of-Nicaragua,784281468775755415,Development Research Group (DECRG),http://documents.worldbank.org/curated/en/784281468775755415/Investment-and-income-effects-of-land-regularization-the-case-of-Nicaragua,"Deininger, Klaus","Chamorro, Juan Sebastian","Investment and income effects of land
            regularization : the case of Nicaragua",000094946_02020204230312,"tenure security;Agrarian Reform;land
            title;increase in land price;impact on land values;annual
            per capita income;equal treatment of woman;large tracts of
            land;development research group;social point of view;land
            tenure security;access to land;types of asset;claim for
            restitution;amount of land;household fixed effect;human
            capital endowment;amount of investment;impact of
            land;availability of information;distribution of
            land;certificate of title;right of possession;lack of
            investment;land for livestock;net present value;cost
            recovery measure;security of property;class of asset;secure
            property right;case of default;parameter of
            interest;agricultural wage employment;possession of
            land;implications for policy;agriculture and
            livestock;secure land tenure;income from
            agriculture;ensuring food security;Type of
            Investment;difference in income;access to
            capital;availability of data;availability of fund;market
            interest rate;process of decentralization;land
            regularization;descriptive statistic;tenure insecurity;land
            right;credit supply;land owner;rental market;household
            welfare;land rental;Land Ownership;credit access;small
            producer;sample household;asset portfolio;beneficial
            impact;agricultural productivity;credit market;probit
            equation;land use;land area;poor household;government
            effort;discount rate;household characteristic;land
            acquisition;point estimate;marginal return;public
            intervention;local ngo;transaction cost;agricultural
            production;income effect;economic efficiency;household
            income;family labor;land reform;agricultural profits;asset
            loss;land claim;legal framework;legal challenge;moveable
            asset;empirical result;net investment;financial
            infrastructure;land improvement;educational level;house
            plot;Land Registration;increasing return;negative
            coefficient;land access;marginal propensity;minimal
            impact;marginal probability;Cash flow;optimal balance;clear
            title;investment impact;land improvements;survey
            respondent;anecdotal evidence;physical inspection;household
            behavior;awareness building;individual plot;transition
            matrix;investment demand;asset class;basic
            infrastructure;exogenous characteristic;Livestock
            Production;marginal increase;interest issue;Rural
            Sector;plot features;insecure tenure;land productivity;soil
            quality;policy perspective;regression results;land
            market;standard error;observable variable;legal basis;coffee
            processing;storage structures;irrigation facility;regression
            equation;land policy;land policies;Social
            organizations;institutional lender;paved road;birth
            certificate;productive use;farm enterprise;livestock
            farming;household head;total wage;entry barrier;household
            asset;Population Density;conceptual framework;volatile
            wage;representative sample;rural labor;land
            purchase;allocative efficiency;Exchange Rates;seasonal
            basis;legal environment;Labor Market;rural area;income
            source;agricultural income;cattle rancher;landless
            household;fixed factors;administrative requirement;mobile
            capital;cooperative sector;legal case;Land Registry;land
            redistribution;frontier area;Rural Growth;agricultural
            activity;positive impact;net impact;net asset;insurance
            market;discount factor;opportunity cost;equity
            perspective;institutional framework;legal
            significance;commodity boom;increased security;food
            market;policy question;land conflicts;investment
            response;coefficient vector;legal reason;econometric
            methodology;Financial Sector;private land;large
            farmer;general agreement;economic recovery;future
            research;home gardens;cultivated area;market
            transaction;pasture land;productive resource;crop
            production;high share;land sale;registered land;socially
            beneficial;welfare effect;legal aspect;increased
            investment;investment level;survey results;fruit
            tree;perennial crop;agricultural machinery;government structure;","Land tenure; Credit markets; Land titles;
            Distributional impact; Access to credit; Land-based
            activities; Land values; Agricultural productivity;
            Household surveys",Latin America & Caribbean,Central America,World,"The authors use data from Nicaragua
            to examine the impact of the award of registered and
            nonregistered title on land values and on investments
            attached to land. They find that receipt of registered title
            increases land values by 30 percent and greatly increases
            the propensity to invest, bringing investment closer to the
            optimum. Consistent with descriptive statistics indicating
            great demand for regularization of land rights, especially
            from the poor, this finding suggests that titling can have a
            positive distributional effect. Of overriding importance,
            however, are the legal validity and official recognition of
            the titles issued.",,,,,,,,,,
1,1683377,"Philippines,Ghana",Policy Research Working Paper,2002-01-31T00:00:00Z,Publications & Research,"Policy, Research working paper series ; no.
            WPS 2755","A framework for regulating
            microfinance institutions : the experience in Ghana and the Philippines",http://documents.worldbank.org/curated/en/121101468771074096/pdf/multi0page.pdf,/research/2002/01/1683377/framework-regulating-microfinance-institutions-experience-ghana-philippines,http://documents.worldbank.org/curated/en/121101468771074096/A-framework-for-regulating-microfinance-institutions-the-experience-in-Ghana-and-the-Philippines,2002/01/1683377/A-framework-for-regulating-microfinance-institutions-the-experience-in-Ghana-and-the-Philippines,121101468771074096,Financial Sctr Operations & Pol (OPD),http://documents.worldbank.org/curated/en/121101468771074096/A-framework-for-regulating-microfinance-institutions-the-experience-in-Ghana-and-the-Philippines,"Gallardo,Joselito",,"A framework for regulating microfinance
            institutions : the experience in Ghana and the Philippines",000094946_02020204230313,"microfinance;Foundation for International
            Community Assistance;legal and regulatory framework;small
            and medium enterprise;regulation and supervision;average per
            capita income;access to external finance;Savings and Credit
            Association;Rotating Savings and Credit;financial
            service;microfinance institution;financial intermediation
            activities;formal financial system;sustainable
            microfinance;rural bank;formal sector
            institution;traditional financial institution;subject to
            regulation;gap in knowledge;registrar of company;financial
            intermediary institution;small business loan;basis for regulation;","Regulatory framework; Financial
            intermediation; Microfinance programs; Guidelines; Risk
            management; Financial services; Comparative analysis;
            Supervisory structures; Legal systems; Judicial process;
            Regulatory structure; Capitalization; Capital adequacy;
            Provisioning; Liquidity controls; Regulatory environments;
            Specialization; Institutional transformation",Asia,Southeast Asia,Sub-Saharan Africa,"An earlier Policy Research Working
            Paper (Hennie van Greuning, Joselito Gallardo, and Bikki
            Randhawa, ""A Framework for Regulating Microfinance
            Institutions,"" WPS 2061, February 1999) presented a
            regulatory framework that identifies thresholds in financial
            intermediation activities that trigger a requirement for a
            microfinance institution to satisfy external or mandatory
            guidelines-a tiered approach to regulation and prudential
            supervision. The model focuses on risk-taking activities of
            microfinance institutions that must be managed and
            prudentially regulated. The author reports on the results of
            the field testing and assessment of the tiered approach,
            focusing on the experience of Ghana and the Philippines. The
            two countries both have a wide range of informal,
            semi-formal, and formal institutions providing financial
            services to the poor, but differ in how they regulate
            financial intermediation activities by microfinance
            providers. In his assessment and a comparative analysis, the
            author focuses on key issues in the regulatory and
            supervisory environment for microfinance-and in the legal
            system and judicial processes-being addressed by government
            authorities and microfinance stakeholders in both countries.
            He gives particular attention to the thresholds at which
            intermediation activities become subject to prudential
            regulation and regulatory standards for capitalization and
            capital adequacy, asset quality and provisioning for
            nonperforming loans, and liquidity management. seeks to
            identify the key elements and characteristics of the
            microfinance regulatory experience of Ghana and the
            Philippines and to draw the lessons that may be useful for
            other countries interested in establishing a regulatory
            environment conducive to the development of sustainable
            microfinance institutions. The experience of Ghana and the
            Philippines shows that a transparent, inclusive regulatory
            framework is indispensable for enabling microfinance
            institutions to maintain market specialization and to pursue
            institutional development that leads to sustainability.
            Clear pathways for institutional transformation facilitate
            the integration of microfinance institutions into the formal
            financial system.",Africa West,World,,,,,,,,
2,1684361,,Policy Research Working Paper,2002-01-31T00:00:00Z,Publications & Research,"Policy, Research working paper ; no. WPS 2757","Strengthening the global trade
            architecture for development",,/research/2002/01/1684361/strengthening-global-trade-architecture-development,http://documents.worldbank.org/curated/en/439481468739150885/Strengthening-the-global-trade-architecture-for-development,2002/01/1684361/strengthening-global-trade-architecture-development,439481468739150885,Development Research Group (DECRG),http://documents.worldbank.org/curated/en/439481468739150885/Strengthening-the-global-trade-architecture-for-development,"Hoekman,Bernard M.",,"Strengthening the global trade architecture
            for development",000094946_02020504024229,"Learning and Innovation Credit;market
            access;intellectual property rights;enforcement of
            competition law;international organization for
            standardization;purchase of school supply;council on foreign
            relation;Regulation and Competition Policy;domestic policy
            formation process;bank for international settlement;binding
            dispute settlement;Aid for Trade;improving market
            access;domestic regulatory policies;barriers to trade;global
            trade architecture;Market Access Barriers;quid pro
            quo;global trading system;intellectual property
            regime;intellectual property protection;benefits of
            trade;quality of infrastructure;market access
            issues;agriculture and service;elimination of barrier;free
            trade agreement;factor of production;access to
            information;high quality goods;market access
            commitment;dispute settlement system;trade policy
            priorities;improved market access;mobilization of
            finance;standard setting body;unrestricted market
            access;reducing transactions costs;implications for
            development;child labor exploitation;direct negative
            effect;reducing trade barriers;political economy
            constraint;agreement in question;bilateral investment
            treaty;multilateral development bank;country assistance
            strategy;Country Assistance Strategies;national development
            framework;requests for extension;priorities and
            strategy;committee on trade;regional integration
            arrangement;national trade policy;private sector
            partner;conditions of competition;core labor
            standard;international trade policy;foreign exchange
            revenue;safety of transport;electronic data exchange;customs
            valuation agreement;social and environmental;rules of
            origin;regional integration agreement;foreign direct
            investment;movement of people;liberalization of trade;lines
            of communication;multilateral environmental agreement;civil
            society group;Trade Policies;development perspective;trade
            capacity;product standard;multilateral rules;international
            cooperation;reform priorities;domestic regulation;investment
            climate;low-income economy;duty-free access;investment
            incentive;international standard;trips agreement;trade
            issue;trade rule;traditional knowledge;unilateral
            action;trade opportunity;international norm;rent
            transfer;contingent protection;transition
            period;institutional strengthening;trade official;tariff
            peaks;certification requirement;special
            prosecutor;middle-income economy;resource
            constraint;domestic policies;regulatory area;ministerial
            meeting;tariff barrier;scarce resource;trade
            community;trading partner;multilateral cooperation;market
            power;income gain;multilateral agreement;world economy;modem
            communication;trade sanctions;international
            procedure;subsidy programs;household ownership;competitive
            provision;traditional market;regulatory
            intervention;alternative policy;multilateral talks;risk
            averse;domestic reform;partner country;effective
            participation;international transport;industrialized
            country;Industrialized countries;legal regime;safety
            standard;textile quotas;high tariff;agricultural
            commodity;agricultural exporter;multilateral
            assistance;fiscal constraint;advanced economy;competition
            area;administrative procedure;insurance companies;financial
            crisis;international affair;financial service;private
            owner;external barriers;foreign recognition;domestic
            train;professional service;market failure;internal
            distortions;maritime service;Safeguard Policies;safeguard
            policy;domestic politics;fair trade;public health;judicial
            system;Tax Administration;external assistance;regional
            cooperation;regulatory authority;running cost;essential
            services;social policy;social policies;international
            initiative;adequate regulation;trade flow;international
            economics;liberalizing trade;opportunity cost;transaction
            cost;sector liberalization;income transfer;genetic
            resource;direct regulation;international agency;potential
            threat;financial standard;enforcement agency;negotiating
            agenda;regulatory issue;trade expert;Donor
            countries;internal policies;assessment process;active
            engagement;administrative terms","Trade liberalization; World Trade
            Organization; Roundtable on International Trade &
            Finance; General Agreement on Tariffs & Trade; Reform
            policy; Developing countries; Economic integration;
            International trade; Market access; Trade structure;
            Regulatory framework; Trade facilitation",,,,"Despite recurring rounds of trade
            liberalization, under the auspices of the World Trade
            Organization (and its predecessor, the General Agreement on
            Tariffs and Trade, or GATT). Complemented by unilateral
            reforms, many developing countries have not been able to
            integrate into the world economy. The author argues that
            from the perspective of the poorest countries, a
            multi-pronged strategy is required to strengthen the global
            trading system. Moreover, much of the agenda must be
            addressed outside the WTO. The most important contribution
            the WTO can make to development, is to improve market access
            conditions - for goods and services - and ensure that trade
            rules are useful to developing countries. Enhancing trade
            capacity requires concerted action outside the WTO
            (""aid for trade"") as well as unilateral actions by
            both industrial, and developing countries to reduce
            anti-trade biases.",,,,,,,,,,
3,1687149,Slovak Republic,Policy Research Working Paper,2002-01-31T00:00:00Z,Publications & Research,"Policy, Research working paper ; no. WPS 2753","Unemployment, skills, and
            incentives - an overview of the safety net system in the
            Slovak Republic",http://documents.worldbank.org/curated/en/623441468780967367/pdf/multi0page.pdf,/research/2002/01/1687149/unemployment-skills-incentives-overview-safety-net-system-slovak-republic,http://documents.worldbank.org/curated/en/623441468780967367/Unemployment-skills-and-incentives-an-overview-of-the-safety-net-system-in-the-Slovak-Republic,2002/01/1687149/Unemployment-skills-and-incentives-an-overview-of-the-safety-net-system-in-the-Slovak-Republic,623441468780967367,Poverty Reduction/Econ Mngmt (ECSPE),http://documents.worldbank.org/curated/en/623441468780967367/Unemployment-skills-and-incentives-an-overview-of-the-safety-net-system-in-the-Slovak-Republic,"Sanchez,Carolina",,"Unemployment, skills, and incentives - an
            overview of the safety net system in the Slovak Republic",000094946_02020604052945,"unemployment insurance;social
            assistance;disincentive effect;minimum wage;unemployment
            insurance system;child allowance;total number of
            individual;unemployment insurance benefit;higher level of
            education;calculation of household income;average number of
            child;average wage;unemployment spell;duration of
            unemployment;social security system;unemployment
            duration;incidence of unemployment;unemployed worker;average
            monthly benefit;previous work experience;competitive market
            economy;income due;skills and education;errors of fact;age
            of child;reform safety net;low unemployment rate;social
            assistance system;official poverty line;effects of
            unemployment;social assistance scheme;safety net
            system;household monthly income;labor market
            experience;primarily due;safety net program;sickness and
            disability;safety net financing;social insurance
            system;behavioral difference;probability model;dependent
            children;parental allowance;small children;household
            level;young child;unemployed individual;","Unemployment benefit systems; Unemployment
            duration; Unemployment insurance; Social assistance
            programs; Labor statistics; Unemployment rates; Behavioral
            outcomes; Incentive payments; Job searching; Private sector;
            Control systems; Burden sharing; Poverty incidence; Social
            reform; Safety net policies",South Eastern Europe and Balkans,Europe,World,"The author studies the potential
            disincentive effects of unemployment insurance, and social
            assistance payments on the duration of unemployment in the
            Slovak Republic. For this purpose, she uses new, very
            detailed data on receipt of benefits from the Unemployment
            Registry (1990-2000) and the Labor Force Survey (1996, 1999,
            and 2000). She employs a flexible methodology that makes it
            possible to identify behavioral changes that may occur as
            the quantity, and duration of the benefits change over time,
            as well as behavioral differences between recipients, and
            non-recipients. This approach, she argues, constitutes a
            more accurate test for the presence of incentive, and
            disincentive effects, than those presented before in the
            literature. She expands the scope of her analysis, to study
            the effect of receiving benefits on several outcomes in
            addition to exit from unemployment (for example, job seeking
            behavior, and duration of unemployment). She finds important
            behavioral differences between those who receive benefits,
            and those who do not. Recipients tend to spend more time
            unemployed, but they also look for employment more actively
            than their counterparts, have more demanding preferences
            with respected to their future jobs, and find jobs in the
            private sector more often. In addition, these jobs turn out
            to be better matches than those obtained by non-recipients
            (with the quality of the match measured by its duration).
            Moreover, the behavior of recipients varies tremendously
            depending on whether they are actually receiving benefits,
            or not. Once their benefits are exhausted, they exit the
            Unemployment Registry at a higher rate, search more
            actively, and move into private sector jobs more often. So
            when these workers are used as their own control group,
            there is strong evidence that both unemployment insurance
            and social assistance, or support have important
            disincentive effects, not only on the duration of
            unemployment, but also on job seeking behavior, and on exit
            to employment. Analyzing the effect of unemployment
            insurance, and social assistance on poverty, the author
            concludes that these programs bear most of the burden in the
            fight against poverty. But this protection does not come
            free, since significant disincentive effects are associated
            with receiving benefits. Thus any reform plan should take
            into account both of these aspects of the programs, along
            with the government's goals for the programs.",,,,,,,,,,
4,1687150,China,Policy Research Working Paper,2002-01-31T00:00:00Z,Publications & Research,"Policy, Research working paper series,no. WPS 2756","Incomplete enforcement of
            pollution regulation : bargaining power of Chinese factories",http://documents.worldbank.org/curated/en/489831468770463066/pdf/multi0page.pdf,/research/2002/01/1687150/incomplete-enforcement-pollution-regulation-bargaining-power-chinese-factories,http://documents.worldbank.org/curated/en/489831468770463066/Incomplete-enforcement-of-pollution-regulation-bargaining-power-of-Chinese-factories,2002/01/1687150/incomplete-enforcement-pollution-regulation-bargaining-power-chinese-factories,489831468770463066,Development Research Group (DECRG),http://documents.worldbank.org/curated/en/489831468770463066/Incomplete-enforcement-of-pollution-regulation-bargaining-power-of-Chinese-factories,"Wang,Hua","Mamingi, Nlandu","Incomplete enforcement of pollution
            regulation : bargaining power of Chinese factories",000094946_02020604052946,"abatement effort,accidents,administrative
            penalties,air,air pollution,chemical industry,chemical
            oxygen demand,COD,construction,developed
            countries,Ecological Economics,Econometrics,economic
            development,economic
            instruments,elasticities,emissions,empirical
            studies,employment,environmental damages,Environmental
            Economics,environmental issues,environmental
            performance,environmental policies,environmental
            policy,Environmental Protection,environmental
            quality,environmental regulations,food
            processing,income,industrial pollution,industrial
            sector,Insurance,labor force,Labor
            Markets,laws,legislation,local authorities,oxygen,paper
            industry,Political Economy,polluters,pollution,pollution
            abatement,pollution charges,pollution control,Pollution
            discharge,pollution regulation,private sector,Public
            Sector,Safety,Savings,solid waste,suspended solids,textile
            industry,timber,unemployment,waste,wastewater,water pollution,workers","Industrial pollution; Environmental
            regulations; Enforcement powers; Factories; Local
            government; Customer feedback; Bargaining; Emissions
            control; Financial flows; Financial leverage; Financial management",World,East Asia and Pacific,Asia,"Only a small number of studies have
            empirically examined the determinants of the monitoring and
            enforcement performed by environmental regulators, and most
            of these have focused on industrial countries. In contrast,
            the authors empirically examine the determinants of
            enforcement in China. More precisely, they analyze the
            determinants of firms' relative bargaining power with
            local environmental authorities with respect to the
            enforcement of pollution charges. The authors show that
            private sector firms appear to have less bargaining power
            than state-owned enterprises. Contrary to earlier findings,
            they also show that firms facing adverse financial
            situations have more bargaining power than other firms and
            are more likely to pay smaller pollution charges than they
            should be paying. Finally, the authors show that the greater
            the social impact of a firm's emissions (as measured by
            complaints), the less bargaining power it has with local
            environmental authorities.",,,"Laplante, Benoit",Dasgup,,,,,,
5,1687151,,Policy Research Working Paper,2002-01-31T00:00:00Z,Publications & Research,"Policy, Research working paper series ; no.
            WPS 2758","Inequality, the price of
            nontradables, and the real exchange rate : theory and
            cross-country evidence",http://documents.worldbank.org/curated/en/827541468739151229/pdf/multi0page.pdf,/research/2002/01/1687151/inequality-price-nontradables-real-exchange-rate-theory-cross-country-evidence,http://documents.worldbank.org/curated/en/827541468739151229/Inequality-the-price-of-nontradables-and-the-real-exchange-rate-theory-and-cross-country-evidence,2002/01/1687151/Inequality-the-price-of-nontradables-and-the-real-exchange-rate-theory-and-cross-country-evidence,827541468739151229,Poverty Reduction and Equity (PRMPR),http://documents.worldbank.org/curated/en/827541468739151229/Inequality-the-price-of-nontradables-and-the-real-exchange-rate-theory-and-cross-country-evidence,Hong-Ghi Min,,"Inequality, the price of nontradables, and
            the real exchange rate : theory and cross-country evidence",000094946_02020604052947,"real exchange rate;real exchange rate
            depreciation;income share;terms of trade;income elasticity
            of demand;terms of trade improvement;real exchange rate
            appreciation;empirical model;impact on income
            distribution;measure of inequality;sample mean;nominal
            exchange rate;fixed capital formation;empirical
            evidence;current account balance;purchasing power parity;net
            foreign asset;basic social service;","Real exchange rate; Nontradables; Export
            development; Economic growth; Income distribution;
            Transmission; Income distribution; Cross-country experience",,,,"The author provides theoretical and
            empirical evidence of a negative association between income
            inequality and real exchange rates. First, he builds a
            theoretical model showing the transmission mechanism from
            inequality to real exchange rates. Second, using
            cross-country data, he demonstrates that the theoretical
            argument has empirical support. The association is large,
            significant, and robust to alternative specifications of the
            reduced form model and estimation methodologies. These
            findings provide empirical support for Poverty Reduction
            Strategy Papers, government strategies agreed on with the
            World Bank that hinge on four major objectives: accelerating
            equity-based growth, guaranteeing access to basic social
            services for the poor, expanding opportunities for
            employment and income-generating activities for the poor,
            and promoting good governance. The author's analysis
            indicates that ""equity-based growth"" and
            ""export-driven growth"" are compatible policy
            goals. But the negative relationship between inequality and
            real exchange rates does not imply that policies aimed at
            dramatic redistribution will automatically lead to real
            depreciation of the domestic currency, improve the external
            balance, and accelerate economic growth.",,,,,,,,,,
6,1687152,"Mauritania,Mexico,Colombia",Policy Research Working Paper,2002-01-31T00:00:00Z,Publications & Research,"Policy, Research working paper series ; no.
            WPS 2759","Product quality, productive
            efficiency, and international technology diffusion :
            evidence from plant-level panel data",http://documents.worldbank.org/curated/en/450291468756952337/pdf/multi0page.pdf,/research/2002/01/1687152/product-quality-productive-efficiency-international-technology-diffusion-evidence-plant-level-panel-data,http://documents.worldbank.org/curated/en/450291468756952337/Product-quality-productive-efficiency-and-international-technology-diffusion-evidence-from-plant-level-panel-data,2002/01/1687152/Product-quality-productive-efficiency-and-international-technology-diffusion-evidence-from-plant-level-panel-data,450291468756952337,Development Research Group (DECRG),http://documents.worldbank.org/curated/en/450291468756952337/Product-quality-productive-efficiency-and-international-technology-diffusion-evidence-from-plant-level-panel-data,"Kraay, Aart","Soloaga, Isidro","Product quality, productive efficiency, and
            international technology diffusion : evidence from
            plant-level panel data",000094946_02020604053148,"international activity;micro
            foundation;product quality;development research
            group;constant real exchange rate;access to foreign
            market;international trade in good;Macroeconomics &
            Growth;Macroeconomics and Growth;foreign direct
            investment;international technology diffusion;degrees of
            freedom;marginal cost equation;product market
            competition;indirect utility function;domestic currency
            price;domestic market structure;access to import;paints and
            varnish;product quality improvement;net operating
            profit;cost of import;maximum likelihood estimator;capital
            goods import;effects on activity;international technology
            transfer;change product;method of moments;transmission of
            knowledge;measure output;productive efficiency;demand
            system;import intermediates;intermediate input;standard
            error;foreign knowledge;foreign technology;production
            cost;activity choice;initial capital;error
            component;parameter estimate;chemical industry;import
            good;performance determinant;net effect;econometric study;0
            hypothesis;sample period;panel data;measurement
            error;capital stock;foreign supplier;","Product quality; Productivity; Efficiency;
            Technology diffusion; Enterprises; Export capacity; Foreign
            direct investments; Imports; Production functions; Marginal
            costs; Production standards; Location",Latin America & Caribbean,North America,Sahel,"What mechanisms most frequently
            transmit foreign technologies to developing country firms Do
            these foreign technologies affect both productive efficiency
            and product quality in the recipient firms Under what
            circumstances do firms pursue activities that give them
            access to foreign knowledge To address these questions, the
            authors develop a new methodology and apply the framework to
            plant-level panel data from Colombia, Mexico, and Morocco.
            Their results point to several basic messages. First, by
            imposing enough structure on the production function and the
            demand system, it is possible to measure product quality and
            marginal costs at the plant level and to relate the
            evolution of these variables to firms' activity
            histories. Doing so, the authors find strong firm-level
            persistence in both quality and marginal costs. But in most
            industry or country panels that they study, past
            international activities help little in predicting current
            performance once past realizations on quality and marginal
            cost are controlled for. That is, activities do not
            typically Granger-cause performance. Interestingly, in the
            minority of cases where significant associations emerge,
            international activities appear to move costs and product
            quality in the same direction. So the net effect on profits
            in these cases is not immediately apparent. Second, several
            basic patterns emerge with respect to the determinants of
            international activities. Most fundamentally, activities are
            highly persistent, even after unobserved heterogeneity is
            controlled for. That suggests that firms incur sunk
            threshold costs when they initiate or cease activities, so
            temporary policy or macroeconomic shocks may have long-run
            effects on the patterns of activities observed in a
            particular country or industry. Also, activities tend to go
            together, so that studies that relate firms'
            performance to one international activity and ignore the
            others may generate misleading conclusions. But the bundling
            of activities seems to mainly reflect unobserved plant
            characteristics, such as managerial philosophy, contacts,
            product niche, and location. Once these are controlled for,
            there is little evidence that engaging in one international
            activity increases the probability that a firm will engage
            in others in the future.",South America,Sub-Saharan Africa,"Tybout, James",,Africa West,World,,,,
7,1687153,"Peru,Chile,Colombia,Argentina",Policy Research Working Paper,2002-01-31T00:00:00Z,Publications & Research,"Policy, Research working paper series ; no.
            WPS 2760","Bank lending to small businesses
            in Latin America : does Bank origin matter?",http://documents.worldbank.org/curated/en/249311468744024749/pdf/multi0page.pdf,/research/2002/01/1687153/bank-lending-small-businesses-latin-america-bank-origin-matter,http://documents.worldbank.org/curated/en/249311468744024749/Bank-lending-to-small-businesses-in-Latin-America-does-Bank-origin-matter,2002/01/1687153/Bank-lending-to-small-businesses-in-Latin-America-does-Bank-origin-matter,249311468744024749,Development Research Group (DECRG),http://documents.worldbank.org/curated/en/249311468744024749/Bank-lending-to-small-businesses-in-Latin-America-does-Bank-origin-matter,"Clarke,George R.","Cull, Robert","Bank lending to small businesses in Latin
            America : does Bank origin matter?",000094946_02020604053149,"foreign bank;small business lending;domestic
            bank;small and medium enterprise;development research
            group;small and medium size enterprise;alternative sources
            of funding;foreign bank entry;large bank;small business
            loan;banking sector asset;","Bank lending operations; Small enterprises;
            Foreign banks; Small & medium scale enterprises; Bank
            size; Access to credit; Efficiency",Latin America & Caribbean,South America,World,"In recent years foreign bank
            participation has increased tremendously in Latin America.
            Some observers argue that foreign bank entry will benefit
            Latin American banking systems by reducing the volatility of
            loans and deposits and increasing efficiency. Others are
            concerned that foreign banks might choose to extend credit
            only to certain customers, leaving some sectors-such as
            small businesses-unserved. The authors examine this issue.
            Using bank-level data for Argentina, Chile, Colombia, and
            Peru during the mid-1990s, they empirically investigate
            whether bank origin affects the share and growth rate of
            bank lending to small businesses. They find that although
            foreign banks generally lent less to small businesses (as
            share of total lending) than private domestic banks, the
            difference is due primarily to the behavior of small foreign
            banks. The difference was considerably smaller for large and
            medium-sized banks. And in Chile and Colombia, large foreign
            banks might actually lend slightly more (as share of total
            lending) than large domestic banks.",,,"Martinez Peria, Ma",,,,,,,
8,1687154,Pakistan,Policy Research Working Paper,2002-01-31T00:00:00Z,Publications & Research,"Policy, Research working paper ; no. WPS 2761","Precautionary saving from
            different sources of income - evidence from rural Pakistan",http://documents.worldbank.org/curated/en/685221468761125556/pdf/multi0page.pdf,/research/2002/01/1687154/precautionary-saving-different-sources-income-evidence-rural-pakistan,http://documents.worldbank.org/curated/en/685221468761125556/Precautionary-saving-from-different-sources-of-income-evidence-from-rural-Pakistan,2002/01/1687154/Precautionary-saving-from-different-sources-of-income-evidence-from-rural-Pakistan,685221468761125556,Poverty Reduction and Equity (PRMPR),http://documents.worldbank.org/curated/en/685221468761125556/Precautionary-saving-from-different-sources-of-income-evidence-from-rural-Pakistan,"Adams,Richard H.",,"Precautionary saving from different sources
            of income - evidence from rural Pakistan",000094946_02020604053250,"source of income;source income;marginal
            propensity to save;international food policy research
            institute;income source;marginal rate;real rate of
            interest;marginal utility of consumption;marginal propensity
            to consume;real per capita term;rental income;panel
            data;panel data set;income and expenditure;types of
            income;consumption expenditure;","Savings behavior; Household income; Rural
            areas; Rural credit; Income gaps; Marginal costs;
            Remittances; Rental property; Precautionary principle;
            Income variability; Capital-output ratio; Credit markets",Asia,South Asia,World,"Few studies have tried to measure how
            households in a developing country save from each of the
            different income sources at their disposal. To help fill
            that gap, the Author uses five-year panel data to examine
            how households in rural Pakistan save from each of the seven
            separate sources of income. The author finds that households
            save from different sources of income at significantly
            different marginal rates. For example, the marginal
            propensity to save from external remittances (0.711) is much
            higher than that for rental income (0.085). As the
            precautionary model of saving suggests, the reasons for this
            relate to uncertainty: income that is more variable, tends
            to be saved at a higher marginal rate. Faced with incomplete
            capital, and credit markets, households in rural Pakistan
            save: for a rainy day"" by putting away mainly those
            sources of income that are more variable, and uncertain.",,,,,,,,,,
