,id,count,docty,docdt,majdocty,colti,display_title,pdfurl,listing_relative_url,url_friendly_title,new_url,guid,url,authors.0.author,authors.1.author,docna.0.docna,entityids.entityid,keywd.0.keywd,abstracts.cdata!,authors.2.author,authors.3.author,authors.4.author,authors.5.author,geo_regions.0.geo_region,geo_regions.1.geo_region,geo_regions.2.geo_region,geo_regions.3.geo_region,geo_regions.4.geo_region,geo_regions.5.geo_region,geo_regions.6.geo_region,geo_regions.7.geo_region,authors.6.author,authors.7.author,alt_title.0.alt_title
0,25737491,World,Policy Research Working Paper,2016-01-04T00:00:00Z,Publications & Research,"Policy Research working paper,no. WPS 7528","The World Bank's
            classification of countries by income",http://documents.worldbank.org/curated/en/408581467988942234/pdf/WPS7528.pdf,/research/2016/01/25737491/world-banks-classification-countries-income,http://documents.worldbank.org/curated/en/408581467988942234/The-World-Banks-classification-of-countries-by-income,2016/01/25737491/world-banks-classification-countries-income,408581467988942234,http://documents.worldbank.org/curated/en/408581467988942234/The-World-Banks-classification-of-countries-by-income,"Fantom,Neil James","Serajuddin,Umar","The World Bank's classification of
            countries by income",090224b08400976d_1_0,"Gross National Income Per Capita;market
            exchange rate;Upper Middle Income Countries;consumption of
            fixed capital;purchasing power parity;average exchange
            rate;extreme poverty line;classification of country;gross
            national product;official exchange rate;standard of
            living;international bidding process;fragile and
            conflict;panel of expert;poverty incidence rate;secondary
            school enrollment;per capita income;list of
            countries;international financial transaction;exchange rate
            volatility;rate of inflation;basket of currency;global
            economic landscape;millennium challenge;middle income
            category;fight against poverty;resource allocation
            decision;exchange rate instability;data collection
            process;graduation from ibrd;high income economy;access to
            financing;measure of inflation;impact of inflation;income
            threshold;conversion factor;country classification;Exchange
            Rates;classification system;average inflation;weighted
            average;international inflation;common currency;constant
            price;civil works;current income;data
            availability;population estimate;price inflation;world
            income;gdp deflator;base year;government productivity;gnp
            deflator;national account;subsistence activities;estimation
            method;real income;national currency;internal capacity;data
            quality;Borrowing Countries;currency conversion;policy
            target;international standard;short-term volatility;social
            indicator;international obligation;production cost;price
            rise;government service;market equivalent;productivity
            level;voting power;price level;capital flow;average
            period;resident population;foreign debt;fund
            allocations;skilled staff;population survey;downward
            bias;poverty headcount;world market;arbitrary
            choice;reference currency;development partner;rank
            correlation;government sector;political change;International
            Trade;intermediate consumption;early warning;economic
            shock;repayment terms;preferential duties;classification
            scheme;extensive use;domestic economy;domestic
            activity;multilateral agency;inflation measure;domestic
            contractor;historical data;industrialized
            economy;classification change;global context;eligibility
            threshold;comparable basis;Trade Policies;Trade Policy;tied
            aid;financial contribution;european commission;summary
            statistic;press release;adjustment factor;data
            compilation;economic census;proxy measure;operational
            use;multidimensional index;global economy;alternative
            measure;aid allocation;methodological issue;global
            poverty;relative ranking;nonincome dimension;international
            comparability;national gdp;empirical work;development
            policy;open access;world economy;preferential
            trade;bilateral aid;news media;population number;business
            community;operational activity;determining
            eligibility;statistical system;inflation rate;national
            accounting;population data;french franc;sample
            survey;response rate;eradicating poverty;increasing
            share;income figure;informal activity;","The World Bank has used an income
            classification to group countries for analytical purposes
            for many years. Since the present income classification was
            first introduced 25 years ago there has been significant
            change in the global economic landscape. As real incomes
            have risen, the number of countries in the low income group
            has fallen to 31, while the number of high income countries
            has risen to 80. As countries have transitioned to middle
            income status, more people are living below the World
            Bank's international extreme poverty line in middle
            income countries than in low income countries. These changes
            in the world economy, along with a rapid increase in the
            user base of World Bank data, suggest that a review of the
            income classification is needed. A key consideration is the
            views of users, and this paper finds opinions to be mixed:
            some critics argue the thresholds are dated and set too low;
            others find merit in continuing to have a fixed benchmark to
            assess progress over time. On balance, there is still value
            in the current approach, based on gross national income per
            capita, to classifying countries into different groups.
            However, the paper proposes adjustments to the methodology
            that is used to keep the value of the thresholds for each
            income group constant over time. Several proposals for
            changing the current thresholds are also presented, which it
            is hoped will inform further discussion and any decision to
            adopt a new approach.",,,,,,,,,,,,,,,
1,25737637,Indonesia,Policy Research Working Paper,2016-01-05T00:00:00Z,Publications & Research,"Policy Research working paper,no. WPS 7529","The role of preschool quality in
            promoting child development : evidence from rural Indonesia",http://documents.worldbank.org/curated/en/145041468195591700/pdf/WPS7529.pdf,/research/2016/01/25737637/role-preschool-quality-promoting-child-development-evidence-rural-indonesia,http://documents.worldbank.org/curated/en/145041468195591700/The-role-of-preschool-quality-in-promoting-child-development-evidence-from-rural-Indonesia,2016/01/25737637/role-preschool-quality-promoting-child-development-evidence-rural-indonesia,145041468195591700,http://documents.worldbank.org/curated/en/145041468195591700/The-role-of-preschool-quality-in-promoting-child-development-evidence-from-rural-Indonesia,"Brinkman,Sally Anne","Hasan,Amer","The role of preschool quality in promoting
            child development : evidence from rural Indonesia",090224b08400f637_1_0,"early childhood environment rating
            scale;Child development;classroom quality;Early childhood
            education;teacher characteristic;developmental
            outcomes;early childhood program;Teachers;social
            competence;higher level of education;quality early childhood
            education;physical health;hours of operation;measurement
            error;standard deviation;senior secondary
            education;children's development;number of
            teachers;early childhood classroom;cognitive
            development;types of service;teacher training
            program;activities for teacher;national policy
            maker;secondary school teacher;Education and
            Development;special needs child;high school diploma;access
            to preschool;teacher qualification;instrumental
            variable;fixed effect;emotional maturity;","This paper reports on the quality of
            early childhood education in rural Indonesia. On average,
            the paper finds that centers created under the Indonesia
            Early Childhood Education and Development Project provide
            higher quality services than other types of preschools, as
            measured by a comprehensive instrument of preschool quality
            based on direct observation of classrooms in session (the
            Early Childhood Environment Rating Scale-Revised). The paper
            also examines the relationship between preschool quality and
            children's early development using three commonly
            applied measures of quality: (i) the Early Childhood
            Environment Rating Scale-Revised; (ii) teacher
            characteristics; and (iii) structural characteristics of
            preschool services, such as their size and amount of class
            time. First, correcting for measurement error using an
            instrumental variables approach, the findings suggest that
            preschool quality is a significant and meaningful positive
            predictor of children's developmental outcomes. Second,
            the findings for teacher characteristics are mixed,
            suggesting that policies focused solely on hiring teachers
            based on experience and training will be insufficient to
            improve children's learning. Instead, policies must
            address the quality of professional development activities
            for teachers. Third, the amount of class time spent in early
            childhood programs is a significant positive predictor of
            children’s developmental outcomes. This suggests that in
            rural Indonesia—where early childhood programs are
            relatively low dose—children are likely to benefit from
            attending longer hours of preschool, either playgroups or
            kindergartens. Lastly, the paper compares items in the Early
            Childhood Environment Rating Scale-Revised with
            Indonesia's national minimum service standards for
            early childhood education and development, and finds that
            the relationship between this alternative,
            context-appropriate measure of preschool quality and
            children’s development outcomes strongly corroborates the
            earlier conclusions.","Jung,Haeil","Kinnell,Angela","Nakajima,Nozomi","Pradhan,Menno Prasad",Southeast Asia,World,Asia,,,,,,,,
2,25747773,World,Policy Research Working Paper,2016-01-07T00:00:00Z,Publications & Research,"Policy Research working paper,no. WPS 7530","Earnings premiums and penalties
            for self-employment and informal employees around the world",http://documents.worldbank.org/curated/en/447661467992503356/pdf/WPS7530.pdf,/research/2016/01/25747773/earnings-premiums-penalties-self-employment-informal-employees-around-world,http://documents.worldbank.org/curated/en/447661467992503356/Earnings-premiums-and-penalties-for-self-employment-and-informal-employees-around-the-world,2016/01/25747773/earnings-premiums-penalties-self-employment-informal-employees-around-world,447661467992503356,http://documents.worldbank.org/curated/en/447661467992503356/Earnings-premiums-and-penalties-for-self-employment-and-informal-employees-around-the-world,"Gindling,T. H.","Mossaad,Nadwa","Earnings premiums and penalties for
            self-employment and informal employees around the world",090224b08401d4d7_1_0,"Poverty and Equity;Upper Middle Income
            Countries;free movement of labor;formal sector;labor market
            segmentation;informal sector worker;formal sector
            wage;competitive labor market;per capita income;labor market
            regulation;compensating wage differential;returns to
            capital;formal sector employment;scale production;scale of
            production;lack of demand;labor market institution;working
            age population;role of innovation;lack of credit;informal
            sector employment;country income group;access to
            capital;cost of entry;self-employment and
            entrepreneurship;types of firms;labor market model;cost of
            credit;barriers to movement;imperfect credit market;gross
            domestic product;high population growth;living standard
            measurement;rigid labor market;enforcement of
            labor;economies of scale;upper income countries;labor force
            survey;self-employment earnings;informal employment;salaried
            worker;Learning and Innovation Credit;wage employment;wage
            premium;female employer;efficiency wage;wage
            penalties;education level;salaries for employees;household
            survey;worker increase;opportunity cost;gender
            difference;urban worker;university graduate;export
            market;industry sector;employee earnings;older
            worker;quantile regressions;wage gap;adjustment cost;total
            employment;bargaining power;productivity increase;labor
            productivity;worker productivity;informal
            worker;professional worker;wage bargaining;","This paper examines the earnings
            premiums associated with different types of employment in 73
            countries. Workers are divided into four categories:
            non-professional own-account workers, employers and
            own-account professionals, informal wage employees, and
            formal wage employees. Approximately half of the workers in
            low-income countries are non-professional own-account
            workers and the majority of the rest are informal employees.
            Fewer than 10 percent are formal employees, and only 2
            percent of workers in low-income countries are employers or
            own-account professionals. As per capita gross domestic
            product increases, there are large net shifts from
            non-professional own-account work into formal wage
            employment. Across all regions and income levels,
            non-professional own-account workers and informal wage
            employees face an earnings penalty compared with formal wage
            employees. But in low-income countries this earnings penalty
            is small, and non-professional own-account workers earn a
            positive premium relative to all wage employees. Earnings
            penalties for non-professional own-account workers tend to
            increase with gross domestic product and are largest for
            female workers in high-income countries. Men earn greater
            premiums than women for being employers or own-account
            professionals. These results are consistent with
            compensating wage differentials and firm quasi-rents playing
            important roles in explaining cross-country variation in
            earnings penalties, and raise questions about the extent to
            which the unskilled self-employed are rationed out of formal
            wage work in low-income countries.","Newhouse,David Locke",,,,,,,,,,,,,,
3,25762644,"Jordan,Morocco,World",Policy Research Working Paper,2016-01-11T00:00:00Z,"Publications & Research,Publications & Research","no. WPS 7531,Policy Research working paper","Fossil fuel subsidy and pricing
            policies : recent developing country experience",http://documents.worldbank.org/curated/en/424341467992781075/pdf/WPS7531.pdf,/research/2016/01/25762644/fossil-fuel-subsidy-pricing-policies-recent-developing-country-experience,http://documents.worldbank.org/curated/en/424341467992781075/Fossil-fuel-subsidy-and-pricing-policies-recent-developing-country-experience,2016/01/25762644/fossil-fuel-subsidy-pricing-policies-recent-developing-country-experience,424341467992781075,http://documents.worldbank.org/curated/en/424341467992781075/Fossil-fuel-subsidy-and-pricing-policies-recent-developing-country-experience,"Kojima,Masami",,"Fossil fuel subsidy and pricing policies :
            recent developing country experience",090224b084045588_1_0,"fuel shortage, spot price, fuel
            specifications, power plants, refined products, fossil
            fuels, carbon dioxide, domestic gas, residential consumers,
            refinery operations, electricity tariff, energy pricing,
            heat meters, power prices, generation, cost of electricity,
            gasoline, gas imports, energy products, ethanol, efficiency
            improvement, price, voltage, power system, domestic natural
            gas production, power generation plant, aviation fuel, lng,
            oil prices, petroleum, air pollution, oil, biomass
            resources, kerosene subsidies, gas development, oil
            companies, fuel use, domestic supply, electrification, power
            generators, distribution facilities, fuel products,
            alternative fuels, oil imports, power company, fuels, fuel
            switching, fuel costs, electricity producers, fuel supply,
            gas companies, coal mining, mineral resources, gas
            processing plants, balance, electric power, electricity,
            cement, price of oil, hydropower, fuel bills, evaporative
            emissions, electricity generation, fossil fuel, oil exports,
            power_sector, petroleum gas, imports of petroleum, fuel
            prices, value of energy, energy use, net oil, sulfur fuel
            oil, fossil  fuels, tariff levels, petroleum sector, fossil
            fuel consumption, automotive fuels, petroleum diesel, energy
            outlook, oil refinery, tax rebate, coal, diesel fuel, fuel,
            crude oil, facilities, hydropower generation, sulfur
            content, gas meters, petroleum products, oil exporter,
            diesel, kerosene, oil cost, oil industry, backup power,
            fossil fuel  consumption, pipeline, approach, employment,
            liquid fuel, kilowatt‐hour, power sectors, public utilities,
            oil price, tax exemption, cement production, gas turbines,
            district heating, vehicles, activities, oil company, oil
            output, wind, clean energy, emissions, gas prices, gas
            price, domestic natural gas, liquid fuels, carbon dioxide
            emissions, coal company, gas fields, oil price collapse,
            gas, wholesale price, barrels per day, pollutant emissions,
            domestic oil, oil consumption, oil production, gas
            consumption, safety regulations, transportation fuel,
            district‐heating, electricity consumption, residual fuel,
            biomass, generation capacity, oils, natural gas prices,
            power generation, natural gas production, prices of fuels,
            power sector, gas production, options, water, solid fuels,
            electricity supply, pollution, gross domestic product, fuel
            consumption, gas‐consumption, gasoline prices, regular
            gasoline, sulfur, power producers, gasoline price, petroleum
            price, border trade, energy consumption, power generation
            capacity, tax rate, heat, fuel types, wholesale prices, cost
            of gas, utilities, heat metering, power, gas supply, gas
            supplies, heavy fuel oil, electricity tariffs, coal‐mining,
            oil producers, energy bills, domestic crude oil, utility
            bills, residual fuel oil, energy prices, hydrocarbons,
            turbines, tax revenue, energy efficiency, electricity
            prices, diesel fuel prices, crude oil price, natural gas,
            tax credits, heat tariff, gas industry, price of gas,
            feedstock, oil exporters, investment, transportation fuels,
            tariff, fuel oil, availability, rural electrification,
            investments, ethanol in gasoline, cycle power generation
            plant, heavy reliance, renewable energy, natural gas
            consumption, price of gasoline, fossil, grid electricity,
            prices, gas exploration, energy","The steep decline in the world oil
            price in the last quarter of 2014 slashed fuel price
            subsidies. Several governments responded by announcing that
            they would remove subsidies for one or more fuels and move
            to market-based pricing with full cost recovery. Other
            governments took advantage of low world prices to increase
            taxes and other charges on fuels. However, the decision to
            move to cost recovery and market prices, ending budgetary
            support, has not been implemented consistently across
            countries. Policy announcements have varied in the way they
            were communicated and the level of detail provided. When
            petroleum product prices bounced back during the first half
            of 2015, some ""reforming"" governments failed to
            raise prices correspondingly. Recent experience suggests
            that regular and frequent price adjustments, however
            small—as in Jordan and Morocco—help the government and
            consumers to get accustomed to fluctuations in world fuel
            prices and exchange rates. By contrast, freezing prices,
            even for a few months—for socioeconomic considerations or
            because the needed adjustments are small enough to be
            absorbed—increases the risk of reversion to ad hoc pricing
            and price subsidies. The more formally the decision to move
            to market-based pricing is communicated, the more public new
            price announcements, and the higher the frequency of price
            changes, the more likely the implementation of the announced
            pricing policy reform will be sustained.",,,,,"Europe, Middle East and North Africa",Middle East and North Africa,World,,,,,,,,
4,25762653,South Africa,Policy Research Working Paper,2016-01-11T00:00:00Z,Publications & Research,"Policy Research working paper,no. WPS 7532","Supporting export competitiveness
            through port and rail network reforms : a case study of
            South Africa",http://documents.worldbank.org/curated/en/826871468000289228/pdf/WPS7532.pdf,/research/2016/01/25762653/supporting-export-competitiveness-through-port-rail-network-reforms-case-study-south-africa,http://documents.worldbank.org/curated/en/826871468000289228/Supporting-export-competitiveness-through-port-and-rail-network-reforms-a-case-study-of-South-Africa,2016/01/25762653/supporting-export-competitiveness-through-port-rail-network-reforms-case-study-south-africa,826871468000289228,http://documents.worldbank.org/curated/en/826871468000289228/Supporting-export-competitiveness-through-port-and-rail-network-reforms-a-case-study-of-South-Africa,"Pieterse,Duncan","Farole,Thomas","Supporting export competitiveness through
            port and rail network reforms : a case study of South Africa",090224b08404558b_1_0,"trade and competitiveness;rail
            network;private sector operator;","Transport and logistics
            infrastructure is a critical determinant of the
            competitiveness of a country's producers and exporters.
            Well-functioning transport and logistics infrastructure
            relies not just on hardware, but critically on the operating
            environment that emerges from the interaction between
            private sector operators; national policies and regulatory
            regimes; and, in many countries, state-owned owners and
            operators of core infrastructure. This paper looks at the
            case of South Africa, where constraints in access, pricing,
            reliability, and network interfaces, particularly in the
            port and rail network, are eroding the competitiveness of
            South African exporters. The paper draws on interviews with
            a wide range of exporters along with secondary research to
            examine South Africa's port and rail network, and
            explores the underlying factors contributing to these
            constraints, including chronic underinvestment, an
            inadequate regulatory environment, insufficient private
            sector participation, and weak regional integration. The
            paper concludes with a review of the reforms needed to
            deliver a more broadly accessible and competitive rail and
            port sector based on international case examples. It
            highlights the need for institutional reforms to promote
            competitive pricing; private sector participation to
            increase investment and improve service delivery;
            information and coordination to address market failures and
            improve access; and cooperation to improve intermodal,
            interregional, and institutional interfaces.","Odendaal,Martin","Steenkamp,Andre",,,World,Southern Africa,Sub-Saharan Africa,,,,,,,,
5,25763476,Mauritania,Policy Research Working Paper,2016-01-11T00:00:00Z,Publications & Research,"Policy Research working paper,no. WPS 7533","Financial access and household
            welfare : evidence from Mauritania",http://documents.worldbank.org/curated/en/341691468191054818/pdf/WPS7533.pdf,/research/2016/01/25763476/financial-access-household-welfare-evidence-mauritania,http://documents.worldbank.org/curated/en/341691468191054818/Financial-access-and-household-welfare-evidence-from-Mauritania,2016/01/25763476/financial-access-household-welfare-evidence-mauritania,341691468191054818,http://documents.worldbank.org/curated/en/341691468191054818/Financial-access-and-household-welfare-evidence-from-Mauritania,"Amendola,Alessandra","Boccia,Marinella","Financial access and household welfare :
            evidence from Mauritania",090224b0840463fc_1_0,"household head;poverty incidence;small and
            medium enterprise;consumption;international food policy
            research institute;Financial Access;standard
            error;microfinance;female head of household;access to
            finance;household characteristic;household welfare;average
            for sub-saharan africa;education level;household
            production;fitted value;fixed effect;access to financial
            service;African Development Fund;access to formal
            credit;number of males;rural area;Land Ownership;food
            spending;access to bank;demand for credit;formal financial
            institution;islamic financial product;household
            size;exclusion restriction;means of payment;high school
            education;indicators of access;estimation of equation;formal
            school system;credit from banks;enforcement of
            contract;credit card system;low poverty rate;parameter of
            interest;return on asset;amount of land;infrastructure and
            facilities;mauritanian banking system;international
            commodity price;per capita income;randomized controlled
            trials;access to microfinance;information and
            communication;natural resource sector;retail trade
            sector;rural financial service;Poverty &
            Inequality;quality of education;constraint on credit;human
            capital theory;cross country evidence;expanding credit;per
            capita expenditure;journal of finance;electronic payment
            instruments;instrumental variable;positive
            correlation;education spending;negative correlation;credit
            access;household income;household level;urban
            household;Financial Sector;financial system;descriptive
            statistic;poor household;information asymmetry;average
            age;adult male;urban location;independent variable;","This paper evaluates the impact of
            access to credit from banks and other financial institutions
            on household welfare in Mauritania. Micro-level data from a
            2014 household survey are used to evaluate the relationship
            between credit access, a range of household characteristics,
            and welfare indicators. To address potential endogeneity
            issues, the household isolation level is used to instrument
            access to credit. The results show that households headed by
            older, more educated people are more likely to access
            financial services, as are households located in urban
            areas. In addition, greater financial access appears to be
            associated with a reduced dependence on household production
            and increased investment in human capital.","Mele,Gianluca","Sensini,Luca",,,World,Sahel,Sub-Saharan Africa,West Africa,,,,,,,
6,25796464,Mexico,Policy Research Working Paper,2016-01-18T00:00:00Z,Publications & Research,"Policy Research working paper,no. WPS 7534","Following Mexican youth : a
            short-run study of time use decisions",http://documents.worldbank.org/curated/en/870351467993219676/pdf/WPS7534.pdf,/research/2016/01/25796464/following-mexican-youth-short-run-study-time-use-decisions,http://documents.worldbank.org/curated/en/870351467993219676/Following-Mexican-youth-a-short-run-study-of-time-use-decisions,2016/01/25796464/Following-Mexican-youth-a-short-run-study-of-time-use-decisions,870351467993219676,http://documents.worldbank.org/curated/en/870351467993219676/Following-Mexican-youth-a-short-run-study-of-time-use-decisions,"Baron,Juan","Popova,Anna","Following Mexican youth : a short-run study
            of time use decisions",090224b0840b309f_1_0,"youth;early dropout from school;household
            per capita income;Labor Market;description of data;human
            capital accumulation;young men;women with child;labor force
            participation;quality of education;returns to
            schooling;young woman;human capital endowment;world
            development indicator;increase in income;high quality
            education;school drop out;representative household
            surveys;labor market outcome;proportion of
            female;participation of woman;design of policy;adolescent
            fertility rate;proportion of woman;formal education
            system;Poverty & Inequality;living in poverty;quality
            and relevance;years of schooling;household expenditure
            survey;old age group;propensity for crime;duration employment;","This paper exploits data from a
            rotating panel that follows individuals for four quarters to
            shed light on the factors driving the time use decisions and
            restrictions faced by Mexican youth. The results of the
            analysis imply that: (i) once youth aged 15 to 18 years old
            leave school, it is very unlikely that they will return;
            (ii) being ""neither in work nor in school"" (Nini)
            is a highly persistent condition; and (iii) marriage
            (perhaps motivated by teen pregnancy) increases the
            probability of girls leaving school and raising children by
            themselves, which may in turn increase their future
            likelihood of being Ninis, as well as the probability of
            their children growing up to become Ninis, potentially
            creating an intergenerational transmission of Nininess.
            Similar results are found for other countries in the region
            (Brazil and Argentina).","Sanchez Diaz,Angelica Maria",,,,North America,World,,,,,,,,,
7,25801185,World,Policy Research Working Paper,2016-01-19T00:00:00Z,Publications & Research,"Policy Research working paper,no. WPS 7535","How does long-term finance affect
            economic volatility ?",http://documents.worldbank.org/curated/en/473501467995398596/pdf/WPS7535.pdf,/research/2016/01/25801185/long-term-finance-affect-economic-volatility,http://documents.worldbank.org/curated/en/473501467995398596/How-does-long-term-finance-affect-economic-volatility,2016/01/25801185/long-term-finance-affect-economic-volatility,473501467995398596,http://documents.worldbank.org/curated/en/473501467995398596/How-does-long-term-finance-affect-economic-volatility,"Demirguc-Kunt,Asli","Horvath,Balint Laszlo","How does long-term finance affect economic
            volatility ?",090224b0840c0fcb_1_0,"long-term debt;long-term finance;quality of
            public service;External Finance;maturity structure of
            debt;market value of equity;book value of asset;domestic
            credit;liquidity risk;financial market
            development;availability of credit;asset and
            liability;journal of finance;operating cash flow;contract
            enforcement;finance and economic;bond market
            development;reducing liquidity risk;volatility in
            country;financial safety net;balance sheet
            information;existence of collateral;incentive for bank;small
            business economics;interest rate risk;deposit money
            bank;availability of information;long term debt;global
            financial crisis;standard debt contract;contract enforcement
            measure;quality of information;resolution of dispute;cost of
            credit;provision of credit;enforcement of
            contract;resolution of insolvency;bank risk taking;effects
            of shocks;business cycle literature;finance for
            investment;finance and growth;quality of policy;capital
            structure decisions;accounting standards;government
            effectiveness;short-term debt;debt maturity;capital
            expenditure;short-term credit;firm level;Financial
            Sector;legal infrastructure;economic volatility;insolvency
            proceeding;monetary economics;standard deviation;bankruptcy
            resolution;asset growth;reorganization proceeding;positive
            coefficient;long-term asset;debt security;political
            pressure;legal framework;debt securities;commercial
            dispute;short-term finance;stock market;volatility
            measure;moral hazard;risk choice;market
            capitalization;credit market;agency cost;negative
            coefficient;premature liquidation;bank finance;refinancing
            risk;legal right;quality information;corporate
            investment;net worth;firm growth;maturity matching;credit
            index;credit registry;long-term credit;real effect;stock
            return;securities issue;financial corporation;investor
            protection;financial deepening;market failure;debt
            finance;monitoring cost;financing constraint;Political
            Economy;empirical result;short-term financing;long-term
            investment;economic study;Economic Studies;information
            infrastructure;legal institution;external financing;monetary
            authority;positive impact;robustness check;bond
            financing;dividend yield;macroeconomic volatility;good
            information;short maturity;macroeconomic instability;trade
            credit;descriptive statistic;aggregate investment;liquidity
            constraint;equity volatility;banking system;effective
            policies;credit constraint;firm performance;cost
            advantage;real sector;account receivable;public
            policy;Macroeconomic Stability;financial
            resource;comparative advantage;short-term contract;savings
            deposit;short notice;credit availability;cash reserve;survey
            data;negative relationship;asset valuation;adequate
            information;mortgage credit;financial fragility;liquidity
            creation;ownership structure;monitoring device;political
            stability;efficient insolvency;business fluctuation;optimal
            contract;empirical evidence;liquidity cost;institutional
            environment;competitive market;government's
            commitment;loanable fund;financing pattern;deposit
            insurance;employment effect;short term contract;financial
            constraint;asset value;greater access;small
            manufacturing;monetary policy;quantitative
            analysis;managerial behavior;liquidity management;credit
            supply;liability holder;Bankruptcy Law;trade
            companies;credit bureaus;long-term risk;positive
            growth;retained earnings;adverse consequence;bankruptcy
            cost;standard error;fixed asset;disclosure
            standard;premature termination;effective monitoring;risky
            environment;account data;banking market;Fixed Assets;sample
            period;Bank Credit;asset return;institutional
            framework;asset ratio;information availability;firm
            size;risk-free return;debt holder;financial
            intermediation;institutional index;empirical
            analysis;treasury bill;weighted average;political
            instability;financial dependence;risky activity;financial
            depth;positive outcome;development policy;open access;risk
            profile;limited information;","This paper examines how the ability
            to access long-term debt affects firm-level growth
            volatility. The analysis finds that firms in industries with
            stronger preference to use long-term finance relative to
            short-term finance experience lower growth volatility in
            countries with better-developed financial systems, as these
            firms may benefit from reduced refinancing risk.
            Institutions that facilitate the availability of credit
            information and contract enforcement mitigate the
            refinancing risk and therefore growth volatility associated
            with short-term financing. Increased availability of
            long-term finance reduces growth volatility in crisis as
            well as non-crisis periods.","Huizinga,Harry P.",,,,,,,,,,,,,,
8,25801220,World,Policy Research Working Paper,2016-01-19T00:00:00Z,Publications & Research,"Policy Research working paper,no. WPS 7536,Paper is funded by the Strategic Research
            Program (SRP)",Global supply chains and trade policy,http://documents.worldbank.org/curated/en/130271468186551384/pdf/WPS7536.pdf,/research/2016/01/25801220/global-supply-chains-trade-policy,http://documents.worldbank.org/curated/en/130271468186551384/Global-supply-chains-and-trade-policy,2016/01/25801220/global-supply-chains-trade-policy,130271468186551384,http://documents.worldbank.org/curated/en/130271468186551384/Global-supply-chains-and-trade-policy,"Blanchard,Emily J.","Bown,Chad P.",Global supply chains and trade policy,090224b0840c0fd4_1_0,"domestic value added;foreign value
            added;global supply chain;Political Economy;reciprocal trade
            agreement;Trade Policy;Trade Policies;bilateral trade
            agreement;terms of trade;export supply;foreign
            production;determinants of trade;partial equilibrium
            setting;foreign direct investment;reciprocal trade
            preferences;multilateral trading system;trade policy
            instrument;trade policy formulation;trade policy
            questions;factor of production;preferential market
            access;optimal trade policy;aggregate social
            welfare;domestic political interests;inverse elasticity
            rule;free trade agreement;income due;restrictions on
            export;bilateral trade negotiation;price of good;supply
            chain linkage;import protection;domestic
            production;reciprocal agreement;trading partner;input
            use;input price;foreign input;empirical work;national
            income;import penetration;sample period;foreign
            producer;domestic producer;trade elasticity;domestic
            consumer;measurement error;home country;primary
            factors;trade diversion;home countries;foreign good;local
            price;domestic content;institutional feature;foreign
            factors;intermediate input;supply side;production
            process;general equilibrium;input trade;bilateral
            imports;empirical result;domestic price;supply
            elasticity;cross-border supply;aggregate welfare;empirical
            investigation;foreign content;empirical application;","How do global supply chain linkages
            modify countries' incentives to impose import
            protection Are these linkages empirically important
            determinants of trade policy To address these questions,
            this paper introduces supply chain linkages into a workhorse
            terms-of-trade model of trade policy with political economy.
            Theory predicts that discretionary final goods tariffs will
            be decreasing in the domestic content of foreign-produced
            final goods. Provided foreign political interests are not
            too strong, final goods tariffs will also be decreasing in
            the foreign content of domestically-produced final goods.
            The paper tests these predictions using newly assembled data
            on bilateral applied tariffs, temporary trade barriers, and
            value-added contents for 14 major economies over the
            1995-2009 period. There is strong support for the empirical
            predictions of the model. The results imply that global
            supply chains matter for trade policy, both in principle and
            in practice.","Johnson,Robert Christopher",,,,,,,,,,,,,,
