,id,count,docty,docdt,majdocty,colti,display_title,pdfurl,listing_relative_url,url_friendly_title,new_url,guid,origu,url,authors.0.author,docna.0.docna,entityids.entityid,keywd.0.keywd,keywd.1.keywd,geo_regions.0.geo_region,geo_regions.1.geo_region,geo_regions.2.geo_region,abstracts.cdata!,authors.1.author,authors.2.author,authors.3.author,geo_regions.3.geo_region,geo_regions.4.geo_region,geo_regions.5.geo_region,geo_regions.6.geo_region,geo_regions.7.geo_region,geo_regions.8.geo_region,geo_regions.9.geo_region,authors.4.author,geo_regions.10.geo_region,geo_regions.11.geo_region,authors.5.author
0,1000459,Malaysia,Policy Research Working Paper,2000-01-31T00:00:00Z,Publications & Research,"Policy, Research working papers ; no. WPS 2536",Malaysian capital controls,http://documents.worldbank.org/curated/en/546811468777284508/pdf/multi-page.pdf,/research/2000/01/1000459/malaysian-capital-controls,http://documents.worldbank.org/curated/en/546811468777284508/Malaysian-capital-controls,2000/01/1000459/Malaysian-capital-controls,546811468777284508,PREM Sector Department (EASPR),http://documents.worldbank.org/curated/en/546811468777284508/Malaysian-capital-controls,"Hood,Ronald D.",Malaysian capital controls,000094946_01021606264632,"foreign currency;Emerging Markets Data
            Base;tax on capital gain;short term interest rate;real
            effective exchange rate;maturity structure of debt;domestic
            interest rate;capital account transaction;floating rate
            debt;foreign direct investment;capital account
            liberalization;international capital flow;fixed exchange
            rate;mutual fund investment;restrictions on credit;public
            debt crisis;export of goods;tax on profits;independent
            monetary policy;transfer of security;flexible rate
            regime;import of goods;cross border flow;source of
            funding;exchange rate movement;bill of exchange;exchange
            rate appreciation;liberalization of capital;foreign exchange
            contract;trading of security;controls on outflow;real estate
            transaction;benchmark yield curve;exchange rate
            adjustment;labor market rigidity;short term
            securities;foreign currency borrowing;private debt
            security;foreign trade partners;capital market
            development;trade policy reform;exchange control
            measure;currency swap transactions;asset and liability;types
            of controls;Labor market rigidities;foreign exchange
            risk;domestic financial system;dual exchange rate;benefits
            from globalization;credit facilities;stock market;offshore
            market;capital control;Exchange Rates;external
            account;correspondent bank;asian crisis;Exit
            Strategy;domestic borrowing;banking system;Financial
            Sector;capital flight;speculative pressure;foreign
            bank;portfolio capital;net inflows;crisis country;exchange
            regime;external trade;external liability;net effect;special
            tax;financial market;administrative control;education
            inequality;protectionist bias;currency note;participatory
            poverty;domestic credit;gini coefficient;entrepreneurial
            success;portfolio investment;holding period;market
            participant;interest dividends;rental income;duty
            drawback;individual security;wage effect;registration
            law;transitional provision;cross-border
            transaction;speculative bubble;inflationary pressure;country
            risk;depressing effect;sovereign risk;resident
            investor;supervisory framework;capital movement;currency
            trading;reserve ratio;supplier credit;portfolio
            inflow;domestic investor;price risk;foreign liability;swap
            agreement;currency risk;reserve requirement;exchange
            system;domestic demand;currency crisis;supervisory
            system;trade payment;progressive liberalization;interest
            differential;domestic bank;Capital Inflows;monetary
            base;bearing deposit;debt securities;long-term
            capital;domestic currencies;economic efficiency;market
            imperfection;asymmetric information;free capital;Transition
            economies;administrative cost;banking institution;tax
            credit;trade effect;market presence;wealth effect;debt
            explosion;transition economy;","Capital flows; Capital controls; Capital
            outflows; Exchange rate depreciation; Capital flight;
            Foreign direct investments; Capital account; Financial
            crises; Cost-benefit analysis; Administrative costs;
            Financial regulation",Asia,Southeast Asia,World,"Malaysian authorities implemented
            controls on international capital flows late in the Asian
            crisis, when most of the portfolio outflows had already
            occurred. The exchange rate had depreciated sharply and was
            fixed at an undervalued level, making further capital flight
            unlikely. The turnaround in the stock market, the return of
            positive GDP growth, the building of reserves, and the
            relaxation of interest rates all coincided with the
            imposition of controls. But the same changes took place in
            other crisis countries that did not follow the same control
            policies. However, the controls provided insurance against
            the consequences of possible further disturbances. They
            created a breathing space for making needed reforms, and the
            authorities made good use of this time, stabilizing the
            financial system and pushing ahead with regulatory and
            supervisory reform for the financial sector and capital
            markets - a prerequisite for fully liberalizing the capital
            account. Malaysia incurred a cost: an additional 300 basis
            point spread paid on floating rate debt for a period after
            the controls were instituted. But the exit strategy has so
            far not resulted in lasting flight of portfolio capital.
            Foreign direct investment remains below precrisis levels,
            but it is not possible at this stage to attribute this to
            the effect of controls. On balance, it appears that both the
            benefits from and the costs of the controls have been modest.",,,,,,,,,,,,,,
1,436938,,Policy Research Working Paper,2000-07-31T00:00:00Z,Publications & Research,"Policy, Research working papers ; no. WPS 2390","The social rate of return on
            infrastructure investments",,/research/2000/07/436938/social-rate-return-infrastructure-investments,http://documents.worldbank.org/curated/en/261281468766808543/The-social-rate-of-return-on-infrastructure-investments,2000/07/436938/social-rate-return-infrastructure-investments,261281468766808543,Development Research Group (DECRG),http://documents.worldbank.org/curated/en/261281468766808543/The-social-rate-of-return-on-infrastructure-investments,"Canning, David",The social rate of return on infrastructure investments,000094946_00080305415893,"Infrastructure; Infrastructure development;
            Transport infrastructure; Paved roads & highways; Rate
            of return; Diminishing returns","rate of return to capital;electricity
            generating capacity;rates of return;social rate of
            return;paved road;marginal product of capital;cost of road
            construction;cost of road building;capital stock per
            worker;demand for infrastructure services;Internal rate of
            return;price of investment good;human capital;types of
            capital;elasticity of output;cost benefit
            analysis;purchasing power parity;production function;total
            factor productivity;cost of construction;total capital
            stock;output per worker;aggregate production
            function;nominal exchange rate;price of capital;cross
            country differences;capital per worker;economies of
            scale;process of development;rate of depreciation;case of
            electricity;gross domestic product;cost of fund;aggregate
            capital stock;increase in income;public sector
            provision;cost of transport;reallocation of
            resource;transmission and distribution;investment in
            capital;kilometers of road;regression of log;combinations of
            capital;basket of good;calculation of rate;cost of
            electricity;construction of infrastructure;factor of
            production;security of property;number of workers;form of
            electricity;dissemination of knowledge;single time
            series;effects of roads;maintenance and repair;degrees of
            freedom;investment in electricity;high population
            density;absence of market;capital stock growth;aggregate
            output;diminishing return;transport route;cost-benefit
            analysis;estimated elasticity;explanatory variable;real
            resource;infrastructure capital;price level;excess
            return;private benefit;discount rate;construction cost;panel
            data;private rate;capital accumulation;Learning and
            Innovation Credit;city state;small sample;pricing
            mechanism;depreciation rate;increased demand;marginal
            productivity;random error;interaction effect;steady
            state;investment rate;railway line;base year;parameter
            estimate;cost data;negative coefficient;world price;fixed
            effect;capital input;road quality;high elasticity;private
            return;capital good;positive coefficient;investment
            relationship;income range;running cost;land
            cost;transportation infrastructure;physical
            measure;productivity effect;public provision;high
            power;Exchange Rates;functional form;Industrialized
            countries;climatic condition;tax wedge;industrialized
            country;building stock;raw material;coal fire;private
            capital;constant elasticity;endogenous growth;replacement
            cost;electricity capacity;estimation
            procedure;infrastructure spending;aggregate data;capital
            time;relative price;welfare impact;cost difference;leisure
            activity;productive use;parameter value;chain index;real
            cost;gdp deflator;welfare effect;value use;construction
            material;policy purposes;hypothesis testing;consistent
            estimate;specific intercept;quality datum;aggregate
            productivity;cost structure;economic geography;sample
            selection;business cycle;accelerator effect;infrastructure
            provision;supply side;output level;positive
            correlation;increased competition;saving rate;private
            provision;positive externality;pricing scheme;poverty
            trap;physical infrastructure;causal link;natural
            monopolies;average price;statistical significance;public
            expenditure;balanced growth;capital flow;capital-labor
            ratio;telephone network;road length;econometric
            method;traded goods;import control;tax system;marginal
            analysis;negative result;price index;nominal price;envelope
            theorem;marginal benefit;infrastructure quality;disturbance
            term;labor input;saving function;Capital
            Investments;constant return;Public Goods;skilled
            labor;professor emeritus;tax policy;investment
            behavior;Political Economy;positive feedback;broad
            agreement;empirical evidence;price distortion;input
            mix;industrial economy;optimal policy;complementary
            input;explanatory power;Transport Systems;road
            stock;productive investment;capital deepening;project
            datum;fundamental problem;negative elasticity;income
            class;transportation routes;",,,,"The authors estimate social rates of
            return to electricity-generating capacity and paved roads,
            relative to the return on general capital, by examining the
            effect on aggregate output and comparing that effect with
            the costs of construction. They find that both types of
            infrastructure capital are highly complementary with other
            physical capital and human capital, but have rapidly
            diminishing returns if increased in isolation. The
            complementarities on the one hand, and diminishing returns
            on the other, point to the existence of an optimal mix of
            capital inputs, making it very easy for a country to have
            too much - or too little - infrastructure. For policy
            purposes, the authors compare the rate of return for
            investing in infrastructure with the estimated rate of
            return to capital. The strong complementarity between
            physical and human capital, and the lower prices of
            investment goods in industrial economies, means that the
            rate of return to capital as a whole is just as high in rich
            countries as in the poorest countries but is highest in the
            middle-income (per capita) countries. In most countries the
            rates of return to both electricity-generating capacity and
            paved roads are on a par with, or lower than, rates of
            return on other forms of capital. But in a few countries
            there is evidence of acute shortages of
            electricity-generating capacity and paved roads and,
            therefore, excess returns to infrastructure investment.
            Excess returns are evidence of suboptimal investment that,
            in the case of paved roads, appears to follow a period of
            sustained economic growth during which road-building stocks
            have lagged behind investments in other types of capital.
            This effect is accentuated by the fact that the relative
            costs of road construction are lower in middle-income
            countries than in poorer and richer countries. As a rule, a
            tendency to infrastructure shortages - signaled by higher
            social rates of return to paved roads or
            electricity-generating capacity than to other forms of
            capital - is symptomatic of certain income classes of
            developing countries: electricity capacity in the poorest,
            paved roads in the middle-income group. To the extent that
            such high rates of return are not detected by microeconomic
            cost-benefit analysis, they suggest macroeconomic
            externalities associated with infrastructure.","Bennathan, Esra",,,,,,,,,,,,,
2,436951,,Policy Research Working Paper,2000-07-31T00:00:00Z,Publications & Research,"Policy, Research working paper ; no. WPS 2392","What factors appear to drive
            private capital flows to developing countries? and how does
            official lending respond?",,/research/2000/07/436951/factors-appear-drive-private-capital-flows-developing-countries-official-lending-respond,http://documents.worldbank.org/curated/en/761061468739157170/What-factors-appear-to-drive-private-capital-flows-to-developing-countries-and-how-does-official-lending-respond,2000/07/436951/factors-appear-drive-private-capital-flows-developing-countries-official-lending-respond,761061468739157170,Development Prospects Group (DECPG),http://documents.worldbank.org/curated/en/761061468739157170/What-factors-appear-to-drive-private-capital-flows-to-developing-countries-and-how-does-official-lending-respond,"Dasgupta, Dipak","What factors appear to drive private capital
            flows to developing countries? and how does official lending respond?",000094946_00080705302231,"Private capital flows; Developing countries;
            Lending strategy analysis; Current account deficits; Foreign
            direct investments; Per capita income; Economic growth;
            Performance indicators; External accounts; Econometric
            models; Bank lending strategy; Commodity prices; Stabilization","private capital flow;access to private
            capital markets;social and economic development;official
            flow;adjustment lending;real exchange rate
            appreciation;external current account balance;presence of
            unit root;balance of payment crisis;private flow;per capita
            income;foreign direct investment;current account
            deficit;portfolio flow;gdp growth rate;determinant of
            capital;panel data analysis;world trade;per capita
            gnp;current account surplus;real interest rate;global
            financial market;world interest rate;types of
            capital;Foreign Exchange Reserve;return to
            investment;quality of data;investment grade rating;extent of
            privatization;global capital market;general equilibrium
            model;income developing country;country credit rating;terms
            of credit;global economic prospect;globalization of
            trade;degrees of freedom;global financial crisis;aggregate
            capital flows;international interest rate;capital account
            liberalization;terms of trade;global financial
            assets;poverty reduction objective;commercial bank
            lending;global capital flow;reduced form
            equation;improvements in policies;negative
            relationship;investment lending;positive
            relationship;regression results;international
            reserve;explanatory variable;industrial country;lagged
            dependent;commodity price;aggregate data;exogenous
            variable;financial variable;regional factors;debt
            crisis;standard deviation;macroeconomic variable;global
            liquidity;global factor;negative sign;primary
            commodity;Learning and Innovation Credit;econometric
            result;global market;blend country;flow variable;asset
            class;inflation rate;historical data;supply
            schedule;regression equation;reveal preference;resource
            constraint;Borrowing Countries;political decision;negative
            coefficient;low-income group;Emerging economies;capital
            movement;total sample;error correction;Donor
            countries;market opening;future trends;capital
            inflow;quantitative analysis;private investor;crisis
            country;research assistance;detailed examination;aggregate
            analysis;bond financing;exogenous factor;sovereign
            bond;alternative financing;private creditor;Private
            Equity;empirical result;investment portfolio;debt
            market;regional distribution;policy regime;rolling
            basis;bond issue;open policy;net disbursements;world
            growth;concessional term;market access;inflation
            data;project finance;political climate;independent
            variable;relative weight;political process;commercial
            borrowing;portfolio debt;high volatility;official
            financing;significant factor;stock market;market
            segmentation;asian crisis;tequila crisis;general
            political;equity flow;credit rationing;private finance;world
            economic;empirical analysis;rising trend;moral
            hazard;Capital Inflows;external factor;financial
            integration;information problem;global supply;lending
            decision;external financing;negative effect;regression
            coefficient;stabilizing factor;portfolio investment;bond
            flow;borrower country;rising demand;output decline;emerging
            economy;financial flow;export revenue;joint
            product;statistical significance;fiscal stance;standard
            variables;inverse relationship;home country;home
            countries;financing need;policy on performance;commercial
            loan;investment loan;medium-term outlook;",,,,"The authors study what drives private
            capital flows to developing countries, as well as the
            apparent response of official lending for the years 1978-97.
            Econometric results reveal that non-foreign direct
            investment portfolio flows to a country tended to rise in
            response to: 1) An increase in the current account deficit.
            2) A rise in foreign direct investment flows. 3) Higher per
            capita income. 4) Growth performance. Once those variables
            were accounted for, private flows did not seem to be
            influenced by location, and regional factors. In addition,
            private capital flows (whether foreign direct investment or
            not) seem to respond positively (with a one-year lag) to
            World Bank lending commitments. By far the most important
            determinant of official lending to a developing country,
            seems to be the external current account balance, or a
            change in international reserves in the country. Official
            flows - including World Bank lending - appear to have played
            a stabilizing (or counter-cyclical) role in response to the
            volatility of private capital flows, and fluctuations in
            commodity prices, and GDP growth. (The stabilizing effect is
            weak, as official flows are only one-tenth of total
            long-term flows).","Ratha, Dilip",,,,,,,,,,,,,
3,436959,"Iceland,Chile",Policy Research Working Paper,2000-07-31T00:00:00Z,Publications & Research,"Policy, Research working paper,no. WPS 2397",Verifying exchange rate regimes,http://documents.worldbank.org/curated/en/688461468774663247/pdf/multi-page.pdf,/research/2000/07/436959/verifying-exchange-rate-regimes,http://documents.worldbank.org/curated/en/688461468774663247/Verifying-exchange-rate-regimes,2000/07/436959/Verifying-exchange-rate-regimes,688461468774663247,Development Research Group (DECRG),http://documents.worldbank.org/curated/en/688461468774663247/Verifying-exchange-rate-regimes,"Serven,Luis",Verifying exchange rate regimes,000094946_00080905372847,"exchange rate;Exchange Rates;exchange rate
            regime;council on foreign relation;intermediate
            regime;market participant;basket peg;intermediate exchange
            rate regime;exchange rate band;short period of time;floating
            exchange rate regime;empirical estimation of
            equation;exchange rate band system;freely floating exchange
            rate;constant rate of crawl;regime of basket band;fixed
            exchange rate regime;regime of target zone;exchange rate
            data;0 hypothesis;exchange rate target;spot exchange
            rate;simple peg;international financial architecture;Foreign
            Exchange Reserve;exchange rate stability;exchange rate
            system;term of dollar;putative exogenous shock;foreign
            exchange market;high capital mobility;exchange rate
            intervention;basket of good;effective exchange rate;exact
            basket peg;optimum currency area;financial market
            integration;exchange rate rule;international financial
            establishment;Macroeconomics and Growth;exchange rate
            policy;unit root hypothesis;share in trade;international
            cross rate;Exchange rate policies;multiple foreign
            currency;independent monetary policy;capital market
            integration;development of exchange;perfect capital
            mobility;exchange rate volatility;target zone theory;gross
            world production;difficulties due;financial market
            participant;fluctuation in demand;dollar weight
            approach;standard monetary model;exchange rate
            determination;domestic exchange rate;bilateral trade
            data;basket band regime;alternative currency
            regime;international monetary economics;international
            capital flow;development research group;Macroeconomics &
            Growth;emerging market economy;emerging market
            country;international financial market;adjustable peg;basket
            weight;crawling peg;point estimate;sample period;floating
            regime;pure float;statistical inference;restricted
            model;wide band;","Exchange rate regimes; Target zones;
            Floating exchange rates; Verification measures; Credibility;
            Capital flows; Crawling peg; Foreign currency; Numeraire;
            Simulations; Basket of currencies; Basket of currency peg",Latin America & Caribbean,Europe,South America,"Credibility and transparency are at
            the core of the current debate about exchange rate regimes.
            The steady growth in the magnitude and variability of
            international capital flows has complicated the question of
            whether to use floating, fixed, or intermediate exchange
            rate regimes. Emerging market economies are abandoning
            basket pegs, crawling pegs, bands, adjustable pegs, and
            various combinations of these. One of several reasons
            intermediate regimes have fallen out of favor is that they
            are not transparent; it is very difficult to verify them.
            Verifiability is a concrete example of the principle of
            ""transparency"" so often invoked in discussions of
            the new international financial architecture but so seldom
            made precise. A simple peg or a simple float may be easier
            for market participants to verify than a more complicated
            intermediate regime. The authors investigate how difficult
            it is for investors to verify from observable data whether
            the authorities are in fact following the exchange rate
            regime they claim to be following. Of the various
            intermediate regimes, they focus on basket pegs with bands.
            Statistically, it can take a surprisingly long span of data
            for an econometrician or investor to verify whether such a
            regime is actually in operation. The authors find that
            verification becomes more difficult as the regime's
            bands widen or more currencies enter the basket peg. At the
            other extreme, they also analyze regimes described as the
            regime's bands widen or more currencies enter the
            basket peg. At the other extreme, they also analyze regimes
            described as free floating and find that in some cases the
            observed exchange rate data do validate the announced regime.","Frankel,Jeffrey A.","Fajnzylber,Eduardo","Schmukler,Sergio L.",World,,,,,,,,,,
4,437065,,Policy Research Working Paper,2000-06-30T00:00:00Z,Publications & Research,"Policy, Research working papers ; no. WPS 2372","Financial openness, democracy,
            and redistributive policy",http://documents.worldbank.org/curated/en/850601468740699823/pdf/multi-page.pdf,/research/2000/06/437065/financial-openness-democracy-redistributive-policy,http://documents.worldbank.org/curated/en/850601468740699823/Financial-openness-democracy-and-redistributive-policy,2000/06/437065/Financial-openness-democracy-and-redistributive-policy,850601468740699823,Finance & Private Sector Dev Div (WBIFP),http://documents.worldbank.org/curated/en/850601468740699823/Financial-openness-democracy-and-redistributive-policy,"Dailami, Monsoor","Financial openness, democracy, and
            redistributive policy",000094946_00072005324198,"financial openness;cross-border trade in
            financial instrument;free flow of capital;free movement of
            capital;volatility of capital flows;democratic form of
            governance;managing risk;privatization of public
            enterprise;social safety net program;expansion of world
            trade;freedom of the press;provision of infrastructure
            service;process of trade liberalization;Economic Growth and
            Trade;openness to capital flows;public expenditure on
            education;flexible exchange rate regime;crisis in emerging
            market;constitutional political economy;civil
            liberty;emerging market economy;free capital mobility;fixed
            exchange rate;capital account convertibility;threat of
            exit;financial market integration;international capital
            flow;median voter model;international capital
            movement;international capital market;spread of
            democracy;measure of democracy;open capital market;interest
            rate risk;liberalization of capital;domestic macroeconomic
            policy;redistributive social policy;balance of
            payment;international capital mobility;trade and
            investment;changing consumer preferences;standard of
            living;local financial market;open capital account;capital
            control;barriers to trade;international financial
            community;distribution of risk;international financial
            architecture;capital market security;freedom of
            choice;savings and investment;multilateral trading
            system;financial sector development;international financial
            system;global financial risk;sovereign debt
            crisis;international financial organization;export of
            goods;types of transactions;notion of democracy;monetary
            policy autonomy;per capita income;domestic capital
            market;supervision of bank;rent seeking
            behavior;international policy coordination;global civil
            society;bill of exchange;money market operation;cross-border
            capital movement;financial market volatility;exchange rate
            arrangement;stable exchange rate;interest rate future;cost
            of insurance;world stock market;investment in plant;transfer
            of fund;global financial system;marginal welfare
            cost;process of liberalization;Foreign Exchange
            Reserve;safety and soundness;international monetary
            system;global financial market;measure of trade;trade in
            goods;foreign exchange market;Rule of Law;list of
            countries;domestic financial institution;interest rate
            movement;cost of capital;general government
            consumption;international financial market;macroeconomic
            policy coordination;transfer payment;industrial
            country;democratic society;income redistribution;political
            right;political liberty;public support;welfare state;public
            choice;democratic governance;international finance;Exchange
            Rates;social stability;redistributive policy;government
            expenditure;political incentive;political voice;government
            intervention;classical liberal;economic security;financial
            crisis;global economy;full employment;movable
            capital;transaction cost;world economy;electoral
            democracy;multinational corporation;change
            technology;financial innovation;oil price;financial
            volatility;currency convertibility;liquid asset;risk
            diversification;moral hazard;democratic
            country;international relations;portfolio
            diversification;chronic inflation;risk aversion;poverty
            alleviation;economic efficiency;free economy;financial
            instability;financial resource;gold standard;aggregate
            welfare;property right;econometric result;composite
            index;civil right;civil rights;capital flight;","Democracy; Free trade; Capital movements;
            Capital mobilization; International financial system;
            Welfare economics; Logit analysis; Financial volatility",,,,"The debate about the relationship
            between democratic forms of government and the free movement
            of capital across borders dates to the 18th century. It has
            regained prominence as capital on a massive scale has become
            increasingly mobile and as free economies experience
            continuous pressure from rapidly changing technology, market
            integration, changing consumer preferences, and intensified
            competition. These changes imply greater uncertainty about
            citizens' future income positions, which could prompt
            them to seek insurance through the marketplace or through
            constitutionally arranged income redistribution. As more
            countries move toward democracy, the availability of such
            insurance mechanisms to citizens is key if political
            pressure for capital controls is to be averted and if public
            support for an open, liberal international financial order
            is to be maintained. The author briefly reviews how
            today's international financial system evolved from one
            of mostly closed capital accounts immediately after World
            War II to today's enormous, largely free-flowing
            market. Drawing on insights from the literature on public
            choice and constitutional political economy, the author
            develops an analytical framework for a welfare cost-benefit
            analysis of financial openness to international capital
            flows. The main welfare benefits of financial openness
            derive from greater economic efficiency and increased
            opportunities for risk diversification. The welfare costs
            relate to the cost of insurance used as a mechanism for
            coping with the risks of financial volatility. These
            insurance costs are the economic losses associated with
            redistribution, including moral hazard, rent-seeking, and
            rent-avoidance. A cross-sectional analysis of a large sample
            of developed and developing countries shows the positive
            correlation between democracy (as defined by political and
            civil liberty) and financial openness. More rigorous
            econometric investigation using logit analysis and
            controlling for level of income also shows that
            redistributive social policies are key in determining the
            likelihood that countries can successfully combine an
            openness to international capital mobility with democratic
            forms of government.",,,,,,,,,,,,,,
5,437085,Cote d'Ivoire,Policy Research Working Paper,2000-06-30T00:00:00Z,Publications & Research,"Policy, Research working paper ; no. WPS 2377","Reforming water supply in
            Abidjan, Cote d'Ivoire : mild reform in a turbulent environment",,/research/2000/06/437085/reforming-water-supply-abidjan-cote-divoire-mild-reform-turbulent-environment,http://documents.worldbank.org/curated/en/275831468746765133/Reforming-water-supply-in-Abidjan-Cote-dIvoire-mild-reform-in-a-turbulent-environment,2000/06/437085/reforming-water-supply-abidjan-cote-divoire-mild-reform-turbulent-environment,275831468746765133,Development Research Group (DECRG),http://documents.worldbank.org/curated/en/275831468746765133/Reforming-water-supply-in-Abidjan-Cote-dIvoire-mild-reform-in-a-turbulent-environment,"Menard, Claude","Reforming water supply in Abidjan, Cote
            d'Ivoire : mild reform in a turbulent environment",000094946_0007280537415,"Water supply systems; Private sector
            participation; Property rights; Institutional capacity;
            Human capital development; Political stability;
            Institutional reform; Institutional environment assessment;
            Contracting; Macroeconomic stability; Bidding; Autonomy of
            executing agencies; Service delivery; Payments systems;
            Labor productivity; Sewerage; Democratization; Water
            quality; Investment incentives; Commercial performance
            indicators; Pricing; Leases; Concessions","water;private operator;contractual
            arrangement;water system;macroeconomic crisis;access to
            potable water;development research group;water sector;urban
            water system;ownership of sector assets;access to the
            sea;marginal cost of water;role in water supply;food and
            agriculture organization;cubic meter of water;number of
            connections;institutional environment;water supply
            system;public sector deficit;unaccounted for water;Urban
            Water Supply;structural adjustment program;amount of
            water;sewerage system;price of export;public sector
            debt;number of workers;internal cash generation;operations
            and maintenance;formal sector employment;development of
            infrastructure;rapid population growth;primarily due;single
            party system;public sector wage;public sector worker;urban
            water sector;competition for investment;standard of
            living;sewerage treatment plant;average incremental
            cost;improved water supply;disposal of wastewater;liters of
            water;impact on health;private water vendor;political
            force;industrial consumer;debt service;political
            institution;secondary city;political instability;government
            commitment;industrial consumption;rural area;utilization
            rate;public entity;water bill;connection fee;account
            receivable;private sale;ethnic group;external
            environment;dramatic change;productive capacity;political
            group;political parties;government subsidy;poor
            household;commercial performance;water quality;water
            tariff;government fund;public finance;political party;social
            unrest;municipal government;coverage rate;demand
            growth;tariff rate;small cities;financial problem;negative
            effect;political debate;opposition party;merchandise
            export;finance company;coffee price;macroeconomic
            shock;active participant;international lender;financial
            difficulties;commercial bank;large-scale
            production;multilateral agency;autonomous agency;average
            price;future investment;municipal offices;public
            borrowing;government support;rental fee;cocoa
            production;local elite;public intervention;additional
            revenue;price source;international donor;tariff level;public
            resource;price trend;coffee production;Water Demand;fiscal
            deficit;exchange rate;public debt;lower tariff;Exchange
            Rates;coffee market;stable job;colonial policy;export
            activity;high tariff;reform design;Macroeconomic
            Trends;public worker;political unrest;commercial
            consumer;commercial orientation;direct debit;Property
            tax;political consensus;donor community;investor
            confidence;private investment;local employees;building
            consensus;informal constraint;illiberal democracy;domestic
            rate;drainage system;sewerage connection;septic tank;pit
            latrine;waste water;domestic tariff;social activities;public
            standpipe;volume sell;access charge;private
            investor;residential area;industrial enterprise;groundwater
            resource;sewerage service;industrial tariff;water
            course;international standard;short period;young
            age;commercial operation;government holding;public
            bill;labor productivity;human capital;investment
            contract;put pressure;investment program;annual
            investment;government borrowing;safe yield;reasonable
            estimate;private enterprise;property right;uniform
            tariff;local public;city council;international tender;city
            government;large shareholder;lease contract;asian
            countries;sewerage coverage;small surcharge;urban
            development;housing development;deep ocean;research
            assistance;budgetary resource;expanding
            population;industrial company;investment
            expenditure;continued viability;reform process;working
            condition;piped water;institutional rule;government
            budget;commercial dispute;cultural tradition;credible
            commitment;colonial administration;investment
            planning;limited resources;judicial system;local
            traditions;political development;independence
            movement;colonial regime;managerial expertise;local
            expertise;military coup;government decision;judicial intervention;",World,Sub-Saharan Africa,West Africa,"Compared with other urban water
            systems in West Africa, the water supply system in Abidjan
            performs very well. Documenting the recent history of that
            system, the authors try to answer three questions: What
            motivated reform in a system that was already performing
            well? How and why did the reform affect sector performance,
            and what additional changes might improve performance
            further? And what explains the relatively strong performance
            of Abidjan's water system? Is the success attributable
            primarily to an efficient contractual arrangement or more
            generally to Cote d'Ivoire's institutional
            environment? In a region plagued by political instability,
            Ivorian political institutions were remarkably stable for
            close to 40 years. In part, the success of the Ivorian model
            is the result of these institutions' stability and
            credibility. The single-party system in place at the time of
            reform might suggest that there were few restraints in place
            to prevent the government from behaving opportunistically.
            But several features of the institutional environment
            protected against such opportunism. Because of this, and
            because reform was based on a system already performing
            well, the contractual arrangement with a private operator
            proved exceptionally capable of adjusting even in the face
            of dramatic changes in the external environment.
            Institutional environments are not as favorable in other
            countries in the region, so similar contractual arrangements
            might be less successful elsewhere. Reform in Cote
            d'Ivoire was motivated primarily by a macroeconomic
            crisis, which reduced the resources available for public
            investment. Without either a sector crisis or a realignment
            of political forces, the will for reform was weak.
            Consequently, opportunities for improvement were missed and
            some problems remain. Among other ways in which the system
            could be improved: Splitting the water system into
            autonomous subsystems in different cities, and allowing
            bidding for investment contracts, would increase the chances
            of competition for investment, which does not currently exist.","Clarke, George",,,,,,,,,,,,,
