,id,count,docty,docdt,majdocty,colti,display_title,pdfurl,listing_relative_url,url_friendly_title,new_url,guid,url,authors.0.author,docna.0.docna,entityids.entityid,keywd.0.keywd,abstracts.cdata!,authors.1.author,authors.2.author,authors.3.author,geo_regions.0.geo_region,geo_regions.1.geo_region,geo_regions.2.geo_region,geo_regions.3.geo_region,geo_regions.4.geo_region,authors.4.author,authors.5.author,authors.6.author
0,10030580,World,Policy Research Working Paper,2006-02-01T00:00:00Z,Publications & Research,"Policy, Research working paper ; no. WPS 3856","Создание эффективной финансовой
            системы в условиях глобальной экономики",http://documents.worldbank.org/curated/en/541991468314372624/pdf/WPS38560RUSSIA1ial0System010public1.pdf,/research/2006/02/10030580/creating-efficient-financial-system-challenges-global-economy,http://documents.worldbank.org/curated/en/541991468314372624/Creating-an-efficient-financial-system-challenges-in-a-global-economy,2006/02/10030580/creating-efficient-financial-system-challenges-global-economy,541991468314372624,http://documents.worldbank.org/curated/en/541991468314372624/Creating-an-efficient-financial-system-challenges-in-a-global-economy,"Beck,Thorsten","Creating an efficient financial system :
            challenges in a global economy",000333037_20081117231033,"Access to Credit, Access to Finance,
            Allocation of Capital, Asset Prices, Bank Competition, Bank
            Insolvency, Bank Policy, Bank Privatization, Bank
            Regulation, Bank Supervision, Banking Crises, Banking
            Sector, Banking Services, Banking System, Banks, Bourses,
            Business School, Capital Allocation, Capitalization,
            Commercial Banks, Corruption, Cost of Credit, Credit
            Constraint, Credit Information, Credit Reporting, Credit
            Reporting Systems, Creditor, Creditor Rights, Debt,
            Defaults, Deposit, Deposit Insurance, Developing Countries,
            Domestic Bank, Domestic Banking, Domestic Banking Markets,
            Economic Development, Economic Growth, Economic Policy,
            Economics, Emerging Economies, Emerging Markets,
            Entrepreneurial Activity, Equity Markets, European Central
            Bank, Exchange Rate, External Finance, Federal Reserve,
            Federal Reserve Bank, Federal Reserve Bank of Boston,
            Federal Reserve Bank of New York, Financial Constraints,
            Financial Contracts, Financial Development, Financial
            Fragility, Financial Instability, Financial Integration,
            Financial Intermediary, Financial Intermediary Development,
            Financial Intermediation, Financial Liberalization,
            Financial Markets, Financial Sector, Financial Structure,
            Financial Studies, Financial System, Financial Systems,
            Foreign Bank, Foreign Bank Entry, Foreign Bank Penetration,
            Global Economy, Globalization, Government Banks, Government
            Ownership, Inequality, Inflation, Information Sharing,
            International Bank, International Banks, International
            Economics, International Finance, International Portfolio,
            International Trade, Investor Protection, Laws, Legal
            Constraints, Liquidity, Market Discipline, Market Failures,
            Market Structure, Medium Enterprises, Migration, Monetary
            Fund, Monetary Policy, Portfolio Diversification, Private
            Credit, Productivity, Property Rights, Prosperity,
            Reinvestment, Securities, Securities Laws, Stock Market,
            Stock Market Capitalization, Stock Market Development, Stock
            Markets, Systemic Banking Distress, Transition Economies","&#1056;&#1072;&#1079;&#1074;&#1080;&#1090;&#1080;&#1077;
            &#1092;&#1080;&#1085;&#1072;&#1085;&#1089;&#1086;&#1074;&#1086;&#1075;&#1086;
            &#1089;&#1077;&#1082;&#1090;&#1086;&#1088;&#1072;
            &#1089;&#1087;&#1086;&#1089;&#1086;&#1073;&#1089;&#1090;&#1074;&#1091;&#1077;&#1090;
            &#1101;&#1082;&#1086;&#1085;&#1086;&#1084;&#1080;&#1095;&#1077;&#1089;&#1082;&#1086;&#1084;&#1091;
            &#1088;&#1086;&#1089;&#1090;&#1091;
            &#1080;
            &#1089;&#1086;&#1082;&#1088;&#1072;&#1097;&#1077;&#1085;&#1080;&#1102;
            &#1073;&#1077;&#1076;&#1085;&#1086;&#1089;&#1090;&#1080;
            &#1073;&#1083;&#1072;&#1075;&#1086;&#1076;&#1072;&#1088;&#1103;
            &#1088;&#1072;&#1089;&#1096;&#1080;&#1088;&#1077;&#1085;&#1080;&#1102;
            &#1076;&#1086;&#1089;&#1090;&#1091;&#1087;&#1072;
            &#1082;
            &#1092;&#1080;&#1085;&#1072;&#1085;&#1089;&#1086;&#1074;&#1099;&#1084;
            &#1088;&#1077;&#1089;&#1091;&#1088;&#1089;&#1072;&#1084;
            &#1080;
            &#1087;&#1086;&#1074;&#1099;&#1096;&#1077;&#1085;&#1080;&#1102;
            &#1101;&#1092;&#1092;&#1077;&#1082;&#1090;&#1080;&#1074;&#1085;&#1086;&#1089;&#1090;&#1080;
            &#1088;&#1072;&#1089;&#1087;&#1088;&#1077;&#1076;&#1077;&#1083;&#1077;&#1085;&#1080;&#1103;
            &#1086;&#1073;&#1097;&#1077;&#1089;&#1090;&#1074;&#1077;&#1085;&#1085;&#1099;&#1093;
            &#1089;&#1073;&#1077;&#1088;&#1077;&#1078;&#1077;&#1085;&#1080;&#1081;.
            &#1042;
            &#1076;&#1072;&#1085;&#1085;&#1086;&#1081;
            &#1088;&#1072;&#1073;&#1086;&#1090;&#1077;
            &#1074;&#1085;&#1072;&#1095;&#1072;&#1083;&#1077;
            &#1088;&#1072;&#1089;&#1089;&#1084;&#1072;&#1090;&#1088;&#1080;&#1074;&#1072;&#1102;&#1090;&#1089;&#1103;
            &#1090;&#1088;&#1080;
            &#1082;&#1086;&#1084;&#1087;&#1086;&#1085;&#1077;&#1085;&#1090;&#1072;,
            &#1083;&#1077;&#1078;&#1072;&#1097;&#1080;&#1077;
            &#1074;
            &#1086;&#1089;&#1085;&#1086;&#1074;&#1077;
            &#1085;&#1072;&#1076;&#1077;&#1078;&#1085;&#1086;&#1081;
            &#1080;
            &#1101;&#1092;&#1092;&#1077;&#1082;&#1090;&#1080;&#1074;&#1085;&#1086;&#1081;
            &#1092;&#1080;&#1085;&#1072;&#1085;&#1089;&#1086;&#1074;&#1086;&#1081;
            &#1089;&#1080;&#1089;&#1090;&#1077;&#1084;&#1099;:
            &#1084;&#1072;&#1082;&#1088;&#1086;&#1101;&#1082;&#1086;&#1085;&#1086;&#1084;&#1080;&#1095;&#1077;&#1089;&#1082;&#1072;&#1103;
            &#1089;&#1090;&#1072;&#1073;&#1080;&#1083;&#1100;&#1085;&#1086;&#1089;&#1090;&#1100;
            &#1080;
            &#1101;&#1092;&#1092;&#1077;&#1082;&#1090;&#1080;&#1074;&#1085;&#1099;&#1077;
            &#1080;
            &#1085;&#1072;&#1076;&#1077;&#1078;&#1085;&#1099;&#1077;
            &#1076;&#1086;&#1075;&#1086;&#1074;&#1086;&#1088;&#1085;&#1086;-&#1087;&#1088;&#1072;&#1074;&#1086;&#1074;&#1072;&#1103;
            &#1080;
            &#1080;&#1085;&#1092;&#1086;&#1088;&#1084;&#1072;&#1094;&#1080;&#1086;&#1085;&#1085;&#1072;&#1103;
            &#1089;&#1080;&#1089;&#1090;&#1077;&#1084;&#1099;.
            &#1044;&#1072;&#1083;&#1077;&#1077;
            &#1086;&#1087;&#1080;&#1089;&#1099;&#1074;&#1072;&#1102;&#1090;&#1089;&#1103;
            &#1090;&#1088;&#1080;
            &#1088;&#1072;&#1079;&#1083;&#1080;&#1095;&#1085;&#1099;&#1093;
            &#1087;&#1086;&#1076;&#1093;&#1086;&#1076;&#1072;
            &#1082;
            &#1091;&#1095;&#1072;&#1089;&#1090;&#1080;&#1102;
            &#1075;&#1086;&#1089;&#1091;&#1076;&#1072;&#1088;&#1089;&#1090;&#1074;&#1072;
            &#1074;
            &#1076;&#1077;&#1083;&#1072;&#1093;
            &#1092;&#1080;&#1085;&#1072;&#1085;&#1089;&#1086;&#1074;&#1086;&#1075;&#1086;
            &#1089;&#1077;&#1082;&#1090;&#1086;&#1088;&#1072;:
            &#1085;&#1077;&#1074;&#1084;&#1077;&#1096;&#1072;&#1090;&#1077;&#1083;&#1100;&#1089;&#1090;&#1074;&#1086;
            &#1075;&#1086;&#1089;&#1091;&#1076;&#1072;&#1088;&#1089;&#1090;&#1074;&#1072;,
            &#1087;&#1088;&#1080;&#1079;&#1085;&#1072;&#1085;&#1080;&#1077;
            &#1085;&#1077;&#1101;&#1092;&#1092;&#1077;&#1082;&#1090;&#1080;&#1074;&#1085;&#1086;&#1089;&#1090;&#1080;
            &#1088;&#1099;&#1085;&#1086;&#1095;&#1085;&#1086;&#1075;&#1086;
            &#1084;&#1077;&#1093;&#1072;&#1085;&#1080;&#1079;&#1084;&#1072;
            &#1080;
            &#1089;&#1086;&#1079;&#1076;&#1072;&#1085;&#1080;&#1077;
            &#1091;&#1089;&#1083;&#1086;&#1074;&#1080;&#1081;,
            &#1089;&#1086;&#1076;&#1077;&#1081;&#1089;&#1090;&#1074;&#1091;&#1102;&#1097;&#1080;&#1093;
            &#1088;&#1072;&#1073;&#1086;&#1090;&#1077;
            &#1088;&#1099;&#1085;&#1082;&#1072;.
            &#1053;&#1072;&#1082;&#1086;&#1085;&#1077;&#1094;,
            &#1074;
            &#1088;&#1072;&#1073;&#1086;&#1090;&#1077;
            &#1072;&#1085;&#1072;&#1083;&#1080;&#1079;&#1080;&#1088;&#1091;&#1077;&#1090;&#1089;&#1103;
            &#1087;&#1086;&#1089;&#1083;&#1077;&#1076;&#1086;&#1074;&#1072;&#1090;&#1077;&#1083;&#1100;&#1085;&#1086;&#1089;&#1090;&#1100;
            &#1088;&#1077;&#1092;&#1086;&#1088;&#1084;
            &#1092;&#1080;&#1085;&#1072;&#1085;&#1089;&#1086;&#1074;&#1086;&#1075;&#1086;
            &#1089;&#1077;&#1082;&#1090;&#1086;&#1088;&#1072;
            &#1080;
            &#1086;&#1073;&#1089;&#1091;&#1078;&#1076;&#1072;&#1102;&#1090;&#1089;&#1103;
            &#1074;&#1099;&#1075;&#1086;&#1076;&#1099;,
            &#1087;&#1086;&#1083;&#1091;&#1095;&#1072;&#1077;&#1084;&#1099;&#1077;
            &#1089;&#1090;&#1088;&#1072;&#1085;&#1072;&#1084;&#1080;
            &#1089;
            &#1092;&#1086;&#1088;&#1084;&#1080;&#1088;&#1091;&#1102;&#1097;&#1080;&#1084;&#1089;&#1103;
            &#1088;&#1099;&#1085;&#1082;&#1086;&#1084;
            &#1074;
            &#1088;&#1077;&#1079;&#1091;&#1083;&#1100;&#1090;&#1072;&#1090;&#1077;
            &#1086;&#1090;&#1082;&#1088;&#1099;&#1090;&#1080;&#1103;
            &#1089;&#1074;&#1086;&#1080;&#1093;
            &#1092;&#1080;&#1085;&#1072;&#1085;&#1089;&#1086;&#1074;&#1099;&#1093;
            &#1089;&#1080;&#1089;&#1090;&#1077;&#1084;
            &#1084;&#1077;&#1078;&#1076;&#1091;&#1085;&#1072;&#1088;&#1086;&#1076;&#1085;&#1099;&#1084;
            &#1088;&#1099;&#1085;&#1082;&#1072;&#1084;
            &#1082;&#1072;&#1087;&#1080;&#1090;&#1072;&#1083;&#1072;
            &#1074;&#1086;&#1079;&#1085;&#1080;&#1082;&#1072;&#1102;&#1097;&#1080;&#1077;
            &#1074; &#1101;&#1090;&#1086;&#1081;
            &#1089;&#1074;&#1103;&#1079;&#1080; &#1087;&#1088;&#1086;&#1073;&#1083;&#1077;&#1084;&#1099;.",,,,,,,,,,,
1,6523008,Caribbean,Policy Research Working Paper,2006-01-01T00:00:00Z,Publications & Research,"Policy, Research working paper ; no. WPS 3802","Sugar in the Caribbean :
            adjusting to eroding preferences",http://documents.worldbank.org/curated/en/652531468229145599/pdf/wps3802.pdf,/research/2006/01/6523008/sugar-caribbean-adjusting-eroding-preferences,http://documents.worldbank.org/curated/en/652531468229145599/Sugar-in-the-Caribbean-adjusting-to-eroding-preferences,2006/01/6523008/Sugar-in-the-Caribbean-adjusting-to-eroding-preferences,652531468229145599,http://documents.worldbank.org/curated/en/652531468229145599/Sugar-in-the-Caribbean-adjusting-to-eroding-preferences,"Mitchell, Donald","Sugar in the Caribbean : adjusting to
            eroding preferences",000016406_20060109154228,"agricultural products, agricultural sector,
            Agriculture, beet, beet sugar, biomass, cane sugar, carrots,
            climatic conditions, commercial uses, commodity,
            Competitiveness, corn, cost differences, crop, crop
            varieties, cropland, crops, cutting, environmental benefits,
            ethanol, exports, farm, farmer, farmers, fertilizer,
            fertilizers, floor price, food imports, fruits, Imports,
            International assistance, labor costs, labor force, lettuce,
            molasses, poultry, produce, producers, production
            activities, production costs, replanting, Sugar, sugar
            beets, sugar cane, sugar factories, sugar industry, sugar
            prices, sugar refining, sugar trade, sweeteners, syrup,
            taxation, tomatoes, Trinidad and Tobago, vegetables, yields","Sugar exporters of the Caribbean
            depend on preferential sales of sugar to the European Union
            and United States at prices that are two to three times the
            world market price. Without these preferences, sugar export
            revenues would decline significantly. These preferences are
            likely to erode in the next several years as the sugar
            programs of both the European Union and the United States
            are under pressure to reform as part of already agreed
            international commitments, internal pressures, and the
            ongoing Doha Round of multilateral trade negotiations. The
            European Commission has already proposed reforms that would
            reduce internal sugar prices by 39 percent, directly
            affecting Caribbean sugar exporters. This presents a serious
            challenge to the sugar producers of the Caribbean who are
            mostly high-cost producers who will find it difficult to
            compete in the world market. St. Kitts & Nevis have
            recently announced plans to close their sugar industry and
            Trinidad & Tobago began a major restructuring program in
            2003. Other sugar producers of the Caribbean will need to
            become more competitive by reducing costs and adding value
            to their sugar industries through cogeneration of energy and
            other activities. Those that cannot reduce costs
            sufficiently will need to diversify into other crops, such
            as fruits, vegetables, and meats, for the growing local
            demand, the tourist industry, or export. International
            assistance will be important to help countries with these
            adjustments and the European Union has already proposed an
            adjustment program.",,,,,,,,,,,
2,6523016,World,Policy Research Working Paper,2006-01-01T00:00:00Z,Publications & Research,"Policy, Research working paper ; no. WPS 3803","How substitutable is natural
            capital ?",http://documents.worldbank.org/curated/en/611341468315851046/pdf/wps3803.pdf,/research/2006/01/6523016/substitutable-natural-capital,http://documents.worldbank.org/curated/en/611341468315851046/How-substitutable-is-natural-capital,2006/01/6523016/How-substitutable-is-natural-capital,611341468315851046,http://documents.worldbank.org/curated/en/611341468315851046/How-substitutable-is-natural-capital,"Markandya,Anil",How substitutable is natural capital ?,000016406_20060109154722,"production function;elasticity of
            substitution;Gross National Income Per Capita;Natural
            Resources;constant elasticity of substitution;land
            resources;marginal rate of substitution;Rule of Law;control
            of corruption;amount of land;Energy;energy
            resource;elasticity of demand;production of
            output;exhaustible natural resource;","One of the recurring themes in the
            sustainability literature has been the legitimacy of using
            an economic framework to account for natural resources. This
            paper examines the potential for substituting between
            different inputs in the generation of income, where the
            inputs include natural resources such as land and energy
            resources. A nested constant elasticity of substitution
            (CES) production function is used to allow flexibility in
            the estimated elasticities of substitution. Also, with this
            specification, natural resources and other inputs are
            combined in different levels of the function, thus allowing
            for different levels of substitutability. Institutional and
            economic indicators are also incorporated in the production
            function estimated. Results show that the elasticities
            derived from functions involving land resources were
            generally around one or greater, implying a fairly high
            degree of substitutability. Furthermore, changes in trade
            openness and private sector investment have a statistically
            significant and direct relationship with income generation.
            No statistically significant relationship between income and
            any of the institutional indicators was found.","Pedroso-Galinato, Suzette",,,,,,,,,,
3,6523042,Türkiye,Policy Research Working Paper,2006-01-01T00:00:00Z,Publications & Research,"Policy, Research working paper ; no WPS 3804","Disinflation, fiscal
            sustainability, and labor market adjustment in Turkey",http://documents.worldbank.org/curated/en/318281468120271594/pdf/wps3804.pdf,/research/2006/01/6523042/disinflation-fiscal-sustainability-labor-market-adjustment-turkey,http://documents.worldbank.org/curated/en/318281468120271594/Disinflation-fiscal-sustainability-and-labor-market-adjustment-in-Turkey,2006/01/6523042/Disinflation-fiscal-sustainability-and-labor-market-adjustment-in-Turkey,318281468120271594,http://documents.worldbank.org/curated/en/318281468120271594/Disinflation-fiscal-sustainability-and-labor-market-adjustment-in-Turkey,"Agenor,Pierre-Richard","Disinflation, fiscal sustainability, and
            labor market adjustment in Turkey",000016406_20060109155202,"formal sector;domestic currencies;commercial
            bank;Rural Sector;informal sector;government
            bond;foreign-currency deposit;Labor Market;risk
            premium;urban sector;unskilled worker;foreign
            currency;degree of risk aversion;domestic real interest
            rate;withholding tax on interest;dynamic computable general
            equilibrium;marginal cost of funds;supply of bank
            loan;availability of bank credit;depreciation rate of
            capital;interest rate parity condition;constant elasticity
            of substitution;constant elasticity of transformation;public
            sector borrowing requirement;real rate of interest;interest
            on bank deposits;domestic price of imports;corporate income
            tax rate;nominal exchange rate depreciation;nominal rate of
            return;cost of credit;private investment;deposit rate;world
            capital market;cost of capital;domestic banking system;rates
            of return;world interest rate;social security
            tax;international migration flow;urban informal
            sector;public debt;lending rate;categories of labor;bank
            lending rate;skilled labor force;demand for cash;domestic
            interest rate;public sector wage;payroll tax rate;Risk-free
            interest rate;domestic public debt;consumption of
            good;private sector wage;rate of growth;price of
            capital;speed of adjustment;balance of payment;","This paper analyzes the effects of
            monetary policy and fiscal adjustment on output and
            unemployment in Turkey. The model on which the analysis is
            based accounts for rural-urban migration, a large urban
            informal sector, flexible exchange rates, a dollarized
            banking system, and interactions between default risk on
            government liabilities, credibility, and inflation
            expectations. The short- and long-run effects of a rise in
            official interest rates and tax increases are analyzed. The
            results highlight the importance of accounting for the link
            between default risk and credibility in understanding the
            real and financial effects of macroeconomic adjustment.","Jensen,Henning Tarp","Verghis,Mathew A.","Yeldan,A. Erinc",South Eastern Europe and Balkans,Asia,Europe,Middle East and North Africa,World,,,
4,6523063,China,Policy Research Working Paper,2006-01-01T00:00:00Z,Publications & Research,"Policy, Research working paper ; no. WPS 3805","Di Bao : a guaranteed minimum
            income in urban China?",http://documents.worldbank.org/curated/en/399721468019146622/pdf/wps3805.pdf,/research/2006/01/6523063/di-bao-guaranteed-minimum-income-urban-china,http://documents.worldbank.org/curated/en/399721468019146622/Di-Bao-a-guaranteed-minimum-income-in-urban-China,2006/01/6523063/Di-Bao-a-guaranteed-minimum-income-in-urban-China,399721468019146622,http://documents.worldbank.org/curated/en/399721468019146622/Di-Bao-a-guaranteed-minimum-income-in-urban-China,"Chen,Shaohua","Di Bao : a guaranteed minimum income in
            urban China?",000016406_20060109155607,"impact on poverty;targeting
            performance;annual per capita income;poverty in developing
            country;high marginal tax rate;positive marginal tax
            rate;household income per person;female head of
            household;behavioral response;poverty gap index;measurement
            error;square poverty gap;years of schooling;propensity score
            matching;guaranteed minimum income;cash transfer program;net
            income gain;headcount index;targeted transfer
            program;concept of income;work at home;adverse incentive
            effect;cumulative distribution function;local fiscal
            capacity;share of transfer;type 1 error;type 2
            error;assessments of impacts;sum of money;household survey
            data;extent of coverage;share of children;poverty gap
            measure;redistribution of income;predictor
            participation;national tax journal;decomposable poverty
            measure;liquefied petroleum gas;development research
            group;difference in income;indicators of costs;cash transfer
            scheme;lack of skill;bureau of statistic;method of
            estimation;standard normal distribution;poverty
            impact;withdrawal rate;Poverty measures;financial
            asset;urban resident;transfer payment;program impact;labor
            supply;participation rate;concentration index;frequency
            distribution;correlation coefficient;selection bias;estimate
            impact;household characteristic;sample mean;eligible
            population;targeted program;coverage rate;standard
            error;current income;poverty trap;field work;geographic
            area;measure of use;urban population;income
            measurement;increasing function;expected value;wage
            ratio;social security;social assistance;financial
            wealth;chronically poor;gross income;national
            policy;economic welfare;positive correlation;program
            coverage;predictive power;transfer income;behavioral
            effect;work requirement;instrumental variable;aggregate
            poverty;urban household;summary statistic;administrative
            capability;reduced inequality;household size;fighting
            poverty;survey instrument;urban sample;fiscal
            contraction;metropolitan area;Public Spending;Transient
            Poverty;negative effect;earned income;anecdotal
            evidence;positive coefficient;household labor;Political
            Economy;income loss;causal effect;observational
            study;treatment group;heating equipment;formal
            regulation;mathematical analysis;behavioral impact;income
            inequality;evaluation method;longitudinal data;Real
            estate;employer subsidy;private enterprise;regression
            coefficient;unobserved variable;share holding;common
            problems;welfare indicator;income variable;migration
            decision;economic reform;fiscal incidence;subjective
            perceptions;total sample;standard definition;respondents
            felt;program participation;eliminating poverty;income
            concepts;questionable assumption;housing condition;high
            share;high concentration;empirical work;incentive
            problem;local administrator;income question;consumer
            durable;neighborhood committee;income elasticity;urban
            residence;living standard;panel data;personal
            communication;income rise;informal interview;future
            research;future prospect;upper bind;qualitative
            research;field study;Community Services;reduced work;sample
            household;state council;international standard;city
            population;poor community;perfect targeting;public
            place;individual poverty;workfare program;rural
            area;technological research;Social Sciences;commercial
            service;targeting transfer;work disincentives;program
            assignment;objective criterion;aggregate income;","Concerns about incentives and
            targeting naturally arise when cash transfers are used to
            fight poverty. The authors address these concerns in the
            context of China's Di Bao program, which uses
            means-tested transfers to try to assure that no registered
            urban resident has an income below a stipulated poverty
            line. There is little sign in the data of poverty traps due
            to high benefit withdrawal rates. Targeting performance is
            excellent by various measures. Di Bao appears to be better
            targeted than any other program in the developing world.
            However, all but one measure of targeting performance is
            found to be uninformative, or even deceptive, about impacts
            on poverty. The authors find that the majority of the poor
            are not receiving help, even with a generous allowance for
            measurement errors. While on paper, Di Bao would eliminate
            urban poverty, it falls well short of that ideal in practice.","Ravallion,Martin","Wang,Youjuan",,World,Asia,East Asia and Pacific,,,,,
5,6523103,China,Policy Research Working Paper,2006-01-01T00:00:00Z,Publications & Research,"Policy, Research working paper ; no. WPS 3806","Two decades of reform : the
            changing organization dynamics of Chinese industrial firms",http://documents.worldbank.org/curated/en/260841468019146874/pdf/wps3806.pdf,/research/2006/01/6523103/two-decades-reform-changing-organization-dynamics-chinese-industrial-firms,http://documents.worldbank.org/curated/en/260841468019146874/Two-decades-of-reform-the-changing-organization-dynamics-of-Chinese-industrial-firms,2006/01/6523103/Two-decades-of-reform-the-changing-organization-dynamics-of-Chinese-industrial-firms,260841468019146874,http://documents.worldbank.org/curated/en/260841468019146874/Two-decades-of-reform-the-changing-organization-dynamics-of-Chinese-industrial-firms,"Nabeshima,Kaoru","Two decades of reform : the changing
            organization dynamics of Chinese industrial firms",000016406_20060109161050,"advantage of scale economies;township and
            village enterprise;improving access to finance;Active Labor
            Market Policies;active labor market policy;soft budget
            constraint;state sector;state enterprises;profitability of
            enterprise;Science and Technology;state industrial
            sector;majority of share;state owned bank;small scale
            enterprise;supply of skill;investment in research;spread of
            poverty;privatization of state;Poverty & Inequality;free
            market economy;centrally planned economy;small size
            cities;flexible labor market;social security
            arrangements;state enterprise sector;competitive global
            economy;large urban centers;foreign direct investment;pace
            of privatization;availability of information;role of
            state;source of financing;revenue sharing
            arrangement;regulation of facility;structure of
            governance;share of revenue;inflow of migrants;long term
            financing;social security system;medium sized
            cities;commercial real estate;barriers to trade;export
            oriented industry;amount of credit;access to bank;socialist
            market economy;special economic zone;clusters of
            activity;urban labor force;state-owned banks;skill and
            technology;high growth rate;coastal city;urban
            economy;organizational change;municipal authority;municipal
            government;business sector;banking sector;state
            ownership;foreign investor;industrial enterprise;industrial
            economy;physical infrastructure;Urban
            Infrastructure;demonstration effect;urban development;heavy
            industry;knowledge spillover;enterprise group;transaction
            cost;urban change;corporate entity;production
            target;financial resource;industrial system;organizational
            form;capitalist economy;industrial productivity;foreign
            subsidiary;Socialist economies;national pension;red
            tape;urban context;industrial strategy;business
            environment;agriculture sector;global system;market
            institution;market opportunity;private ownership;market
            socialism;research institute;ownership right;business
            community;reform strategy;command economy;private
            hand;Business Climate;local industrial;urban
            sector;metropolitan region;institutional condition;fiscal
            policy;regulatory impediment;market development;registration
            requirement;landfill site;political power;market
            reform;organizational dynamic;agglomeration
            economy;multiplier effect;local regulation;township
            government;metropolitan government;urban market;private
            investment;conducting business;fiscal
            responsibility;bargaining power;infrastructure
            service;investment climate;competitive environment;fiscal
            decentralization;Public Utilities;urban transport;fiscal
            support;design patent;agricultural land;future
            prospect;social responsibility;basic research;research
            function;foreign company;business practice;technological
            frontier;fiscal system;increasing exports;primary
            vehicles;contract worker;knowledge worker;Medical care;Bank
            Credit;debt structure;enterprise objectives;pension
            benefit;intellectual property;extension service;controlled
            price;transfer technology;administrative capacity;arable
            land;urban sprawl;research capacity;raw material;electronic
            processing;technology activity;research
            assistance;industrial structure;international economy;market
            mechanism;communist society;regulatory control;permanent
            migration;administrative practice;Transition
            economies;informal relationship;provincial economy;consumer
            goods;urban hierarchy;transition economy;asset
            stripping;output growth;Fixed Assets;urban workforce;social
            obligation;technological capability;foreign
            multinational;local partner;industrial asset;distribution
            infrastructure;profit margin;supervisory organ;urban
            growth;absolute poor;tax revenue;urban landscape;ferrous
            metal;tax base;manufacturing enterprise;management
            capacity;industrial labor;missing market;registration
            system;trade channels;local initiative;state trading;foreign
            exchange;Rural Industry;sized enterprise;industrial
            producer;transport prices;stateowned enterprises;industrial
            good;Industrial Goods;role models;medium-sized
            enterprise;sewerage facilities;regulatory practice","Since the early 1980s, China has
            begun gradually integrating with the global system. In doing
            so the country has moved toward its own unique brand of
            market socialism, which recognizes private ownership, and is
            adopting market institutions and pursuing industrial change
            within the framework of an urban economic environment. The
            process of transition has now permeated every corner of
            Chinese life and no organization has been left untouched.
            Yet industrial organization in China-especially in the state
            sector-has been slow to shed many of the distinctive
            structural characteristics of the old line Maoist era state
            enterprises. The main prong of the industrial strategy in
            support of urban change is ownership reform that transforms
            state-owned enterprises into corporate entities with
            majority state ownership or places them wholly in private
            hands, in the process also bolstering the incentives for and
            the dynamism of the private sector. While the central
            government spearheads the ownership reform initiative, in
            the majority of cases the actual implementation is in the
            hands of municipal, county, and prefectural governments that
            must coordinate their efforts with other factors influencing
            urban changes. This paper situates industrial change in
            China within the context of urban development and examines
            the interplay of broad reform strategy with local
            implementation, and its actual practice by the reformed firms.","Yusuf,Shahid",,,World,Asia,East Asia and Pacific,,,,,
