,id,count,docty,docdt,majdocty,colti,display_title,pdfurl,listing_relative_url,url_friendly_title,new_url,guid,url,authors.0.author,authors.1.author,authors.2.author,docna.0.docna,entityids.entityid,keywd.0.keywd,abstracts.cdata!,geo_regions.0.geo_region,geo_regions.1.geo_region,geo_regions.2.geo_region,authors.3.author,authors.4.author,alt_title.0.alt_title,authors.5.author,geo_regions.3.geo_region,authors.6.author,authors.7.author,authors.8.author,authors.9.author,geo_regions.4.geo_region,geo_regions.5.geo_region,keywd.1.keywd
0,13309896,World,Policy Research Working Paper,2011-01-01T00:00:00Z,Publications & Research,Policy Research working paper ; no. WPS 5516,"Infrastructure investments under
            uncertainty with the possibility of retrofit : theory and simulations",http://documents.worldbank.org/curated/en/393331468333607245/pdf/WPS5516.pdf,/research/2011/01/13309896/infrastructure-investments-under-uncertainty-possibility-retrofit-theory-simulations,http://documents.worldbank.org/curated/en/393331468333607245/Infrastructure-investments-under-uncertainty-with-the-possibility-of-retrofit-theory-and-simulations,2011/01/13309896/infrastructure-investments-under-uncertainty-possibility-retrofit-theory-simulations,393331468333607245,http://documents.worldbank.org/curated/en/393331468333607245/Infrastructure-investments-under-uncertainty-with-the-possibility-of-retrofit-theory-and-simulations,"Strand, Jon","Miller, Sebastian","Siddiqui, Sauleh","Infrastructure investments under uncertainty
            with the possibility of retrofit : theory and simulations",000158349_20110103092025,"price elasticity of demand for energy;energy
            cost;cost per unit of energy;energy intensities;energy
            intensity;Environment & Energy;reduction in energy
            consumption;social point of view;carbon capture and
            storage;high energy intensity;unit energy cost;utility
            function;fossil energy consumption;lack of incentive;future
            energy consumption;reduced energy consumption;greenhouse gas
            emission;high energy consumption;costs of
            mitigation;difference in population;carbon emission
            costs;energy cost saving;socially optimal level;fossil
            energy use;cost of carbon;local decision makers;high energy
            content;energy supply cost;greenhouse gas
            mitigation;consumption of fossil;environmental cost;energy
            price;retrofit option;discount value;climate policy;initial
            investment;relative risk;social planner;utility value;energy
            requirement;infrastructure cost;discount rate;urban
            structure;emissions price;correlation coefficient;demand
            elasticity;expected value;marginal utility;cost of
            distribution;risk aversion;risk neutral;current
            income;mitigation policy;central city;alternative
            interpretation;expected utility;rational use;consumption
            response;simple model;study of factors;infrastructure
            service;relative increase;international
            agreement;infrastructure facility;policy option;commonly
            known;marginal production;market failure;energy
            investment;energy policies;incorrect information;Population
            Density;total energy;private party;private
            parties;fundamental problem;global view;infrastructure
            capital;hypothetical case;upward shift;utility
            service;policy perspective;energy expenditure;research
            program;energy technology;climate impact;investment
            design;positive value;positive correlation;statistical
            distribution;abandoned infrastructure;option
            value;stochastic process;emissions intensity;future
            price;cost avoidance;cost uncertainty;bivariate
            distribution;marginal distribution;simulation
            analysis;alternative specification;basic energy;similar
            way;rural population;urban region;spatial patterns;path
            dependency;transition period;Urban
            Infrastructure;public-sector entity;development
            policy;technology support;energy term;binding
            agreement;policy process;consumption choice;exogenous
            shift;production cost;fuel cost;investment choice;emission
            pricing;log-normal distribution;open access;cheaper
            alternative;lognormal distribution;marginal externality;cost
            structure;increasing function;sunk cost;cost curve;cost
            minimization;cross point;scientific program;administrative
            procedure;investment cost;simulation result;infrastructure
            operation;average cost;energy source;","Investments in large, long-lived,
            energy-intensive infrastructure investments using fossil
            fuels increase longer-term energy use and greenhouse gas
            emissions, unless the plant is shut down early or undergoes
            costly retrofit later. These investments will depend on
            expectations of retrofit costs and future energy costs,
            including energy cost increases from tighter controls on
            carbon emissions. Simulation analysis shows that the
            retrofit option can significantly reduce anticipated future
            energy consumption as of the time of initial investment, and
            total future energy plus retrofit costs. The more uncertain
            are the costs, the greater the value of this option.
            However, the future retrofit option also induces more
            energy-intensive infrastructure choices, partly offsetting
            the direct effect of having the option on anticipated energy
            use. Efficient, forward-looking infrastructure investments
            have high potential for reducing long-term energy
            consumption. Particularly if energy prices are expected to
            rise, however, the potential for reduced energy consumption
            will be eroded if expectations of energy prices do not
            include environmental costs or future retrofit possibilities
            and technologies are not adequately developed.",,,,,,,,,,,,,,,
1,13309903,World,Policy Research Working Paper,2011-01-01T00:00:00Z,Publications & Research,Policy Research working paper ; no. WPS 5517,"Services trade liberalization and
            regulatory reform : re-invigorating international cooperation",http://documents.worldbank.org/curated/en/259531468153848623/pdf/WPS5517.pdf,/research/2011/01/13309903/services-trade-liberalization-regulatory-reform-re-invigorating-international-cooperation,http://documents.worldbank.org/curated/en/259531468153848623/Services-trade-liberalization-and-regulatory-reform-re-invigorating-international-cooperation,2011/01/13309903/Services-trade-liberalization-and-regulatory-reform-re-invigorating-international-cooperation,259531468153848623,http://documents.worldbank.org/curated/en/259531468153848623/Services-trade-liberalization-and-regulatory-reform-re-invigorating-international-cooperation,"Hoekman, Bernard","Mattoo, Aaditya",,"Services trade liberalization and regulatory
            reform : re-invigorating international cooperation",000158349_20110103094557,"Poverty Reduction & Economic
            Management;International Trade and Investment;stakeholder
            need;presence of natural persons;Political Economy of
            Trade;full benefits of liberalization;cost of service
            provision;access to foreign market;cost of service
            delivery;trade in services;Aid for Trade;preferential trade
            agreement;trade in goods;market access negotiation;barriers
            to trade;political economy constraint;modes of supply;market
            access opportunities;bilateral labor agreements;rules of
            origin;skill and technology;movement of service;open
            services markets;capital adequacy requirement;enforcement of
            contract;capital adequacy standards;universal access
            fund;command and control;regulation of entry;agricultural
            market access;safety of transport;movement of worker;cost of
            ship;benefits of competition;international trade
            agreement;terms of trade;diffusion of knowledge;business
            process outsourcing;development research group;form of
            discrimination;conditions of access;domestic reform
            program;liberalization of market;regional integration
            initiative;government and business;trade and fdi;regional
            integration agreement;current account surplus;per capita
            income;cross border trade;exchange rate policy;Exchange rate
            policies;cost of production;process of interaction;movement
            of people;regional development bank;internationalization of
            production;traditional trade policies;negative
            distributional consequence;policy and institution;policy
            reform options;private service supplier;impact of
            policy;determinants of trade;bilateral investment
            treaty;multilateral trade agreement;bulk of
            service;knowledge platform;regulatory cooperation;financial
            service;professional service;trade negotiation;domestic
            regulation;regulatory concern;national treatment;source
            country;Trade Policy;foreign providers;business
            community;specific commitment;vested interests;retail
            distribution;procompetitive regulation;home countries;equity
            objective;commercial presence;labor mobility;Trade
            Restrictiveness;national regulation;regulatory
            experience;regulatory institution;market failure;domestic
            regulatory;discriminatory policy;home country;prudential
            regulation;unilateral reform;open market;goods trade;market
            opening;foreign bank;notification requirement;foreign
            entry;industrial country;domestic service;restrictive
            policy;Learning and Innovation Credit;international
            negotiation;trade official;producer services;international
            cooperation;fitted value;take time;regulatory issue;building
            knowledge;geographic region;development policy;knowledge
            resource;noneconomic objectives;circular flow;foreign
            supplier;intermediate level;development partner;deficit
            country;knowledge gap;competition agency;Data
            Protection;reform priorities;sectoral regulation;foreign
            competition;temporary movement;trade opportunity;branch
            banking;foreign ones;discriminatory barriers;competition
            policy;comparative advantage;business engagement;trading
            system;market country;labor flow;international
            relations;positive outcome;local condition;Competition
            Law;international transport;address datum;regulatory
            capacity;complementary policies;business
            expectation;regulatory expertise;regulatory problem;future
            market;unilateral liberalization;increased access;regulatory
            authority;enforcement capacity;national service;policy
            restrictions;data gaps;regulatory improvement;international
            movement;downside risk;business association;price
            mechanism;poor household;disadvantaged regions;goods
            market;regulatory objective;equilibrium trap;trade
            minister;policy reversal;international network;regulatory
            need;regulatory audit;regulatory regime;Impact
            assessments;adjustment cost;adverse consequence;contracting
            party;policy rules;private provider;security concern;illegal
            migration;trade flow;regional mechanism;air
            passenger;transport service;national policy;effective
            regulatory;regulatory restriction;natural
            monopolies;domestic consumption;net exporter;relative
            labor;monetary compensation;early assessment;export
            performance;import penetration","Trade and investment in services are
            inhibited by a range of policy restrictions, but the best
            offers so far in the Doha negotiations are on average twice
            as restrictive as actual policy. They will generate no
            additional market opening. Regulatory concerns help explain
            the limited progress. This paper develops two proposals to
            enhance the prospects for both liberalization of services
            trade and regulatory reform. The first is for governments to
            create mechanisms (""services knowledge platforms"")
            to bring together regulators, trade officials, and
            stakeholders to discuss services regulatory reform. Such
            mechanisms could identify reform priorities and
            opportunities for utilization of ""aid for trade""
            resources, thereby putting in place the preconditions for
            future market opening. The second proposal is for a new
            approach to negotiations in the World Trade Organization,
            with a critical mass of countries that account for the bulk
            of services production agreeing to lock-in applied levels of
            protection and pre-committing to reform of policies
            affecting foreign direct investment and international
            movement for individual service providers -- two areas where
            current policy is most restrictive and potential benefits
            from liberalization are greatest. If these proposals cannot
            be fully implemented in the Doha time frame, then any Doha
            agreement could at least lay the basis for a forward-looking
            program of international cooperation along the proposed lines.",,,,,,,,,,,,,,,
2,13310349,Lao People's Democratic Republic,Policy Research Working Paper,2011-01-01T00:00:00Z,Publications & Research,Policy Research working paper ; no. WPS 5518,"Impact evaluation of school
            feeding programs in Lao PDR",http://documents.worldbank.org/curated/en/173371468299687825/pdf/WPS5518.pdf,/research/2011/01/13310349/impact-evaluation-school-feeding-programs-lao-pdr,http://documents.worldbank.org/curated/en/173371468299687825/Impact-evaluation-of-school-feeding-programs-in-Lao-PDR,2011/01/13310349/Impact-evaluation-of-school-feeding-programs-in-Lao-PDR,173371468299687825,http://documents.worldbank.org/curated/en/173371468299687825/Impact-evaluation-of-school-feeding-programs-in-Lao-PDR,"Buttenheim, Alison","Alderman, Harold","Friedman, Jed","Impact evaluation of school feeding programs
            in Lao PDR",000158349_20110103114657,"school feeding;school feeding
            program;international food policy research institute;school
            feeding program evaluation;rural district;primary school net
            enrollment;school entry;school feeding intervention;Public
            Services;per capita expenditure;increase in height;education
            and health;nutritional status;children's nutritional
            status;development research group;school feeding
            scheme;difference in outcomes;source of food;average
            treatment effect;labor market success;rates of
            participation;demand for children;time of receipt;household
            food insecurity;resistance to infection;alleviation of
            hunger;decline in enrollment;Social Safety Nets;human
            capital formation;animal source food;international aid
            agencies;primary school child;impact of aid;availability of
            school;transfers of food;child in school;health and
            nutrition;child nutritional status;rural primary
            school;nutrition and education;childrens nutritional
            status;economies of scale;enrollment for child;school
            participation;children of ages;intervention district;young
            child;school day;","Despite the popularity and widespread
            implementation of school feeding programs, evidence on the
            impact of school feeding on school participation and
            nutritional status is mixed. This study evaluates school
            feeding programs in three northern districts of the Lao
            People's Democratic Republic (Lao PDR). Feeding
            modalities included on-site feeding, take-home rations, and
            a combination. District-level implementation of the
            intervention sites and selective take-up present
            considerable evaluation challenges. To address these
            limitations, the authors use difference-in-difference
            estimators with propensity-score weighting to construct two
            plausible counterfactuals. They find minimal evidence that
            the school feeding schemes increased enrollment or improved
            childrens nutritional status. Several robustness checks and
            possible explanations for 0 findings are presented.",World,Asia,Southeast Asia,,,,,,,,,,,,
3,13310888,Brazil,Policy Research Working Paper,2011-01-01T00:00:00Z,Publications & Research,Policy Research working paper ; no. WPS 5519,"Macroeconomic and policy
            implications of population aging in Brazil",http://documents.worldbank.org/curated/en/285911468228269971/pdf/WPS5519.pdf,/research/2011/01/13310888/macroeconomic-policy-implications-population-aging-brazil,http://documents.worldbank.org/curated/en/285911468228269971/Macroeconomic-and-policy-implications-of-population-aging-in-Brazil,2011/01/13310888/Macroeconomic-and-policy-implications-of-population-aging-in-Brazil,285911468228269971,http://documents.worldbank.org/curated/en/285911468228269971/Macroeconomic-and-policy-implications-of-population-aging-in-Brazil,"Jorgensen,Ole Hagen",,,"Macroeconomic and policy implications of
            population aging in Brazil",000158349_20110103132308,"saving rate;Poverty Reduction & Economic
            Management;average life expectancy at birth;public
            pension;partial equilibrium model;private saving
            rate;exogenous population growth rate;high real interest
            rate;general equilibrium model;old-age dependency
            ratio;household saving rate;Population Aging;partial
            equilibrium analysis;aggregate saving rate;youth dependency ratio;","This paper analyzes the macroeconomic
            implications of population aging in Brazil. Three
            alternative yet complementary methodologies are adopted, and
            depending on policy responses to the fiscal implications of
            aging, there are two main findings: First, saving rates
            could increase and not necessarily fall as a consequence of
            aging in Brazil -- thus contradicting conventional views.
            Second, lifetime wealth across generations could increase --
            as capital deepening generates a second demographic
            dividend. Two policy responses to aging are emphasized:
            First, a structural policy response of linking mandatory
            retirement (or entitlement) ages to increasing life
            expectancy would boost labor supply and reduce the fiscal
            costs of aging. Second, in terms of preferable parametric
            policy responses, the second demographic dividend will be
            promoted to the highest extent by keeping taxes and debt
            unchanged while allowing public pensions to adjust downward.
            Such a policy response would keep pensions from further
            crowding out private saving -- thus balancing capital
            accumulation with intergenerational income distribution. In
            conclusion, Brazil will not necessarily experience a fall in
            saving and growth, but if government policies are
            appropriately, adequately, and timely formulated, population
            aging is likely to lead to substantial capital deepening and
            increases in lifetime income, wealth, and welfare.",Latin America & Caribbean,South America,World,,,,,,,,,,,,
4,13324651,Albania,Policy Research Working Paper,2011-01-01T00:00:00Z,Publications & Research,Policy Research working paper ; no. WPS 5520,"The impacts of metering and
            climate conditions on residential electricity demand :  the
            case of Albania",http://documents.worldbank.org/curated/en/765571468000877976/pdf/WPS5520.pdf,/research/2011/01/13324651/impacts-metering-climate-conditions-residential-electricity-demand-case-albania,http://documents.worldbank.org/curated/en/765571468000877976/The-impacts-of-metering-and-climate-conditions-on-residential-electricity-demand-the-case-of-Albania,2011/01/13324651/The-impacts-of-metering-and-climate-conditions-on-residential-electricity-demand-the-case-of-Albania,765571468000877976,http://documents.worldbank.org/curated/en/765571468000877976/The-impacts-of-metering-and-climate-conditions-on-residential-electricity-demand-the-case-of-Albania,"Iimi,Atsushi",,,"The impacts of metering and climate
            conditions on residential electricity demand :  the case of Albania",000158349_20110105083850,"Electricity;home appliance;consumption;price
            elasticity of demand;short period of time;improvements in
            energy efficiency;world development indicator;marginal
            price;demand for electricity;meter installation;block
            rate;alternative energy source;block tariff structure;water
            supply company;air conditioner;","Albania is among the most vulnerable
            countries to external energy shocks and climatic conditions,
            because of its high dependency on hydropower for
            electricity. Given highly volatile international energy
            prices and expected global warming, it is becoming
            increasingly important to manage the demand for electricity.
            However, the country has long been faced with a significant
            problem of electricity metering. About one-third of total
            energy is lost for technical and nontechnical reasons. This
            paper estimates the residential demand function by applying
            a two-stage system equation method for an endogenous
            censored variable, because the lack of metering makes the
            electricity consumption partially observable for the
            econometrician. It is found that metering is important to
            curb non-essential electricity use by households. The
            electricity demand could also be reduced by raising the
            first block rate and lowering the second block rate and the
            threshold between the two blocks. In addition, weather
            conditions and home appliance ownership would affect the
            demand for electricity. But the latter looks more
            influential than the former.",South Eastern Europe and Balkans,Europe,World,,,,,,,,,,,,
5,13325370,Latin America,Policy Research Working Paper,2011-01-01T00:00:00Z,Publications & Research,Policy Research working paper ; no. WPS 5521,"Youth employment transitions in
            Latin America",http://documents.worldbank.org/curated/en/508161468266721693/pdf/WPS5521.pdf,/research/2011/01/13325370/youth-employment-transitions-latin-america,http://documents.worldbank.org/curated/en/508161468266721693/Youth-employment-transitions-in-Latin-America,2011/01/13325370/Youth-employment-transitions-in-Latin-America,508161468266721693,http://documents.worldbank.org/curated/en/508161468266721693/Youth-employment-transitions-in-Latin-America,"Cunningham,Wendy","Bustos Salvagno,Ricardo Javier",,Youth employment transitions in Latin America,000158349_20110105085619,"Labor Market;young adult;informal
            sector;youth;young people;Young Workers;higher level of
            education;worker self;children and youth;school to work
            transition;transition matrix;income quintile;leaving
            school;Informal Jobs;social security system;port of
            entry;labor force survey;prime age;poor youth;labor force
            entry;low unemployment rate;labor market
            characteristic;gender and poverty;high unemployment
            rate;labor market segmentation;job search process;labor
            market history;distribution of workers;labor market
            condition;opportunities for youth;complete secondary
            school;formal education system;youth employment;wage
            employment;Employment Sector;young men;panel data;wage
            sector;young male;young woman;average duration;credit
            constraint;transition period;informal employment;school
            year;informal worker;turnover rate;income figure;wage
            worker;paying job;literature review;career path;stable
            employment;business management;good
            information;apprenticeship program;youth access;grade
            repetition;transition process;youth entrepreneurship;supply
            chain;school attendance;older worker;open access;career
            ladder;short period;income constraint;age
            cohort;non-governmental organization;new entrant;age-gender
            group;young females;research assistance;female youth;female
            adult;student leave;young students;moderate
            unemployment;technical schooling;survey instrument;school
            leaver;dynamic process;employment status;job
            training;employment incentive;empirical result;high
            wage;present analysis;labor income;national
            survey;consumption datum;financial asset;educational
            career;essential skill;psychological
            characteristic;confidence interval;urban adolescents;adult
            worker;job skill;work status;working student;job
            changing;age range;african americans;high entry;entry
            rate;job opportunities;job opportunity;employment
            contract;capital constraint;similar way;unemployment
            state;temporary job;job turnover;household income;working
            life;social networking;transitional costs;job
            market;domestic work;experienced worker;risk averse;business
            failure;failure rate;development policy;youth population;","Using panel data from labor force
            surveys in Argentina, Brazil, and Mexico, the paper maps out
            young people's paths from the classroom to the work
            place during the 1980s through the early 2000s. By
            decomposing transition matrices into propensity to move and
            rate of separation and estimating duration matrices, the
            authors follow young people's movements between school
            and work and between employment sectors to better understand
            the dynamics of youth employment, including where youth go
            upon leaving school, how long they spend in each state, and
            where they go upon leaving various employment states. The
            main conclusion of the study is that young people across all
            three countries follow a similar trend over their life
            cycle: they leave school to spend a short time in the
            informal sector, move to a formal position for longer
            spells, and finally become self-employed. The authors find
            evidence of decreasing segmentation between formal and
            informal sectors as workers age, a lower propensity for
            formal sector employees to return to school than workers in
            the same age cohort who are not in the formal sector, and
            that entry to self-employment is not subject to income constraints.",,,,,,,,,,,,,,,
6,13330783,"Africa,Mozambique",Policy Research Working Paper,2011-01-01T00:00:00Z,Publications & Research,Policy Research working paper ; no. WPS 5522,"Food crisis, household welfare
            and HIV/AIDS treatment : evidence from Mozambique",http://documents.worldbank.org/curated/en/630861468002997059/pdf/WPS5522.pdf,/research/2011/01/13330783/food-crisis-household-welfare-hivaids-treatment-evidence-mozambique,http://documents.worldbank.org/curated/en/630861468002997059/Food-crisis-household-welfare-and-HIV-AIDS-treatment-evidence-from-Mozambique,2011/01/13330783/Food-crisis-household-welfare-and-HIV-AIDS-treatment-evidence-from-Mozambique,630861468002997059,http://documents.worldbank.org/curated/en/630861468002997059/Food-crisis-household-welfare-and-HIV-AIDS-treatment-evidence-from-Mozambique,"de Walque, Damien","Kazianga, Harounan","Over, Mead","Food crisis, household welfare and HIV/AIDS
            treatment : evidence from Mozambique",000158349_20110105143534,"food crisis;health facility;adherence to
            treatment;frequency of visit;labor force
            participation;female head of household;nutritional
            status;united nations general assembly;household level panel
            data;Demographic and Health Survey;sex of the
            child;nutritional status of child;access to antiretroviral
            therapy;household fixed effect;change in welfare;hiv
            positive;household welfare indicator;access to treatment;hiv
            positive patient;access to food;children of ages;food
            consumption level;duration of treatment;cost of
            transportation;global food prices;Public
            Services;Antiretroviral therapies;information on
            consumption;aids impact;child nutritional status;negative
            income shock;change in income;income of household;terms of
            consumption;living standard survey;education and health;risk
            of transmission;prevalence hiv;poor rural household;global
            economic crisis;measures of welfare;development research
            group;marital status;standard error;health outcome;AIDS
            patients;treatment outcomes;welfare measure;alternative
            measure;household head;individual characteristic;public
            health;antiretroviral treatment;individual level;fuel
            price;household characteristic;immune system;negative
            effect;protease inhibitor;negative shock;explanatory
            variable;labor income;anthropometric measure;dependant
            variable;adult equivalent;positive shock;positive
            coefficient;hiv prevalence;poor household;health
            status;vulnerable group;medical research;transportation
            cost;socioeconomic status;treatment regimen;","Using panel data from Mozambique
            collected in 2007 and 2008, the authors explore the impact
            of the food crisis on the welfare of households living with
            HIV/AIDS. The analysis finds that there has been a real
            deterioration of welfare in terms of income, food
            consumption, and nutritional status in Mozambique between
            2007 and 2008, among both HIV and comparison households.
            However, HIV households have not suffered more from the
            crisis than others. Results on the evolution of labor force
            participation suggest that initiation of treatment and
            better services in health facilities have counter-balanced
            the effect of the crisis by improving the health of patients
            and their labor force participation. In addition, the
            authors look at the effect of the change in welfare on the
            frequency of visits to a health facility of patients and on
            their treatment outcomes. Both variables can proxy for
            adherence to treatment. This is a particularly crucial issue
            as it affects both the health of the patient and public
            health, because sub-optimal adherence leads to the
            development of resistant forms of the virus. The paper finds
            no effect of the change in welfare on the frequency of
            visits, but does find that people who experienced a negative
            income shock also experienced a reduction or a slower
            progression in treatment outcomes.",World,Southern Africa,Sub-Saharan Africa,"Vaillant, Julia",,,,,,,,,,,
7,13331173,World,Policy Research Working Paper,2011-01-01T00:00:00Z,Publications & Research,Policy Research working paper ; no. WPS 5523,"Containing systemic risk :
            paradigm-based perspectives on regulatory reform",http://documents.worldbank.org/curated/en/690221468156561785/pdf/WPS5523.pdf,/research/2011/01/13331173/containing-systemic-risk-paradigm-based-perspectives-regulatory-reform,http://documents.worldbank.org/curated/en/690221468156561785/Containing-systemic-risk-paradigm-based-perspectives-on-regulatory-reform,2011/01/13331173/Containing-systemic-risk-paradigm-based-perspectives-on-regulatory-reform,690221468156561785,http://documents.worldbank.org/curated/en/690221468156561785/Containing-systemic-risk-paradigm-based-perspectives-on-regulatory-reform,"Ize,Alain","De La Torre,Augusto",,"Containing systemic risk : paradigm-based
            perspectives on regulatory reform",000158349_20110105150802,"types of market failures;systemic
            risk;lender of last resort;prudential regulation and
            supervision;financial intermediaries;existence of deposit
            insurance;asymmetric information;systemic
            liquidity;financial intermediation;market participant;moral
            hazard;public sector involvement;traditional bank
            run;absence of market;credit risk exposure;private insurance
            arrangements;asset and liability;act of god;exposure to
            risk;ex post risk;commercial banking system;provision of
            liquidity;deposit insurance premium;mood swings;wholesale
            funding;information asymmetry;financial contract;financial
            innovation;maturity mismatch;financial crisis;financial
            system;social cost;small depositor;free riding;systemic
            crisis;risk taking;idiosyncratic risk;transaction
            cost;business model;bounded rationality;prudential rule;debt
            contract;loan crisis;resolution mechanism;risk
            aversion;regulatory system;contract enforcement;wholesale
            investor;improved information;market liquidity;imperfect
            information;regulatory capture;financial
            activities;financial regulation;public good;prudential
            norm;liquid investment;pecuniary externality;private
            contract;asymmetric market;liquidity risk;enforcement
            cost;liquidity buffer;financial policies;aggregate
            risk;financial market;liquidity support;equal access;excess
            volatility;financial fragility;capital constraint;default
            risk;liquidity insurance;deposit taker;leverage
            ratio;marginal effect;regulatory approach;financial
            structure;classification code;regulatory rule;efficient
            price;social interest;wholesale finance;private
            capital;banking crisis;short term lending;short-term
            lending;asset-liability maturity;state capacity;abusive
            practice;open access;balancing act;public capital;security
            market;solvent institution;informed investor;monitoring
            effort;private information;relationship lending;positive
            externality;ready access;finance literature;market
            withdrawal;risk appetite;tax take;risky investment;double
            taxation;regression coefficient;asset price;fire
            sale;systemic shocks;public security;aggregate
            liquidity;social premium;public intervention;liquidity
            pressure;risk neutral;insufficient information;Real
            estate;sophisticated investor;calibration problem;mutual
            benefits;tax base;tax rate;subsequent efforts;long-term
            funding;negative externality;risk sharing;simple
            model;market place;monitoring activity;unexpected
            event;pyramid scheme;exogenous shift;information cost;public
            contract;development policy;animal spirits;capital
            requirement;risk pricing;path dependent;downside
            risk;provisioning rules;capital adjustment;market
            activity;monetary policy;acceptable balance;macroeconomic
            condition;bilateral relationship;off-site
            supervision;financial architecture;conceptual
            framework;great depression;increased volatility;federal
            reserve;risk weight;social impact;market price;entry
            requirement;regulatory constraint;systemic
            instability;ripple effect;failed institution;extreme
            circumstance;private interest;smoke detector;living
            will;draft bill;failure resolution;financial
            corporation;department stores;adverse selection;public
            guarantee;public debt;open economy;incomplete market;credit
            boom;learning process;public costs;liquidity
            provider;financial product;risk coverage;enforcement
            problem;exogenous changes;market segmentation;economic
            paradigm;public policy;prudential buffer;Social
            Welfare;regulatory adjustment;regulatory
            treatment;regulatory regime;regulatory burden;creative
            ways;large deposit;liquid liability;traditional
            banking;market integrity;investor protection;regulatory
            status;adaptive approach;market equilibrium;credit
            expansion;secondary market;illiquid asset;","Financial crises can happen for a
            variety of reasons: (a) nobody really understands what is
            going on (the collective cognition paradigm); (b) some
            understand better than others and take advantage of their
            knowledge (the asymmetric information paradigm); (c)
            everybody understands, but crises are a natural part of the
            financial landscape (the costly enforcement paradigm); or
            (d) everybody understands, yet no one acts because private
            and social interests do not coincide (the collective action
            paradigm). The four paradigms have different and often
            conflicting prudential policy implications. This paper
            proposes and discusses three sets of reforms that would give
            due weight to the insights from the collective action and
            collective cognition paradigms by redrawing the regulatory
            perimeter to internalize systemic risk without promoting
            dynamic regulatory arbitrage; introducing a truly systemic
            liquidity regulation that moves away from a purely
            idiosyncratic focus on maturity mismatches; and building up
            the supervisory function while avoiding the pitfalls of
            expanded official oversight.",,,,,,,,,,,,,,,
8,13416944,World,Policy Research Working Paper,2011-01-01T00:00:00Z,Publications & Research,Policy Research working paper ; no. WPS 5524,"Unexploited gains from
            international diversification : patterns of portfolio
            holdings around the world",http://documents.worldbank.org/curated/en/402231468165874238/pdf/WPS5524.pdf,/research/2011/01/13416944/unexploited-gains-international-diversification-patterns-portfolio-holdings-around-world,http://documents.worldbank.org/curated/en/402231468165874238/Unexploited-gains-from-international-diversification-patterns-of-portfolio-holdings-around-the-world,2011/01/13416944/Unexploited-gains-from-international-diversification-patterns-of-portfolio-holdings-around-the-world,402231468165874238,http://documents.worldbank.org/curated/en/402231468165874238/Unexploited-gains-from-international-diversification-patterns-of-portfolio-holdings-around-the-world,"Didier, Tatiana","Rigobon, Roberto","Schmukler, Sergio L.","Unexploited gains from international
            diversification : patterns of portfolio holdings around the world",000158349_20110110085213,"mutual fund;global fund;number of
            holdings;Macroeconomics & Growth;Macroeconomics and
            Growth;mutual fund industry;mutual fund investment;","This paper studies how portfolios
            with a global investment scope are allocated internationally
            using a unique micro dataset on U.S. equity mutual funds.
            While mutual funds have great flexibility to invest
            globally, they invest in a surprisingly limited number of
            stocks, around 100. The number of holdings in stocks and
            countries from a given region declines as the investment
            scope of funds broadens. This restrictive investment
            practice has costs. A mean-variance strategy shows
            unexploited gains from further international
            diversification. Mutual funds investing globally could
            achieve better risk-adjusted returns by broadening their
            asset allocation, including stocks held by more specialized
            funds within the same mutual fund family (company). This
            investment pattern is not explained by lack of information
            or instruments, transaction costs, or a better ability of
            global funds to minimize negative outcomes. Instead,
            industry practices related to organizational factors seem to
            play an important role.",,,,,,,,,,,,,,,
