,id,count,docty,docdt,majdocty,colti,display_title,pdfurl,listing_relative_url,url_friendly_title,new_url,guid,url,authors.0.author,authors.1.author,authors.2.author,authors.3.author,docna.0.docna,entityids.entityid,keywd.0.keywd,geo_regions.0.geo_region,geo_regions.1.geo_region,geo_regions.2.geo_region,abstracts.cdata!,authors.4.author,authors.5.author,authors.6.author,geo_regions.3.geo_region,geo_regions.4.geo_region,geo_regions.5.geo_region,geo_regions.6.geo_region,geo_regions.7.geo_region,geo_regions.8.geo_region,geo_regions.9.geo_region,origu,alt_title.0.alt_title,authors.7.author,authors.8.author,authors.9.author
0,30736663,Tanzania,Policy Research Working Paper,2019-01-03T00:00:00Z,Publications & Research,"Policy Research working paper,no. WPS 8688","Understanding the Geographical
            Distribution of Stunting in Tanzania : A Geospatial Analysis
            of the 2015-16 Demographic and Health Survey",http://documents.worldbank.org/curated/en/834741546530273286/pdf/WPS8688.pdf,/research/2019/01/30736663/understanding-geographical-distribution-stunting-tanzania-geospatial-analysis-2015-16-demographic-health-survey,http://documents.worldbank.org/curated/en/834741546530273286/Understanding-the-Geographical-Distribution-of-Stunting-in-Tanzania-A-Geospatial-Analysis-of-the-2015-16-Demographic-and-Health-Survey,2019/01/30736663/Understanding-the-Geographical-Distribution-of-Stunting-in-Tanzania-A-Geospatial-Analysis-of-the-2015-16-Demographic-and-Health-Survey,834741546530273286,http://documents.worldbank.org/curated/en/834741546530273286/Understanding-the-Geographical-Distribution-of-Stunting-in-Tanzania-A-Geospatial-Analysis-of-the-2015-16-Demographic-and-Health-Survey,"Joseph,George","Gething,Peter William","Bhatt,Samir","Ayling,Sophie Charlotte Emi","Understanding the Geographical Distribution
            of Stunting in Tanzania : A Geospatial Analysis of the
            2015-16 Demographic and Health Survey",090224b086937133_2_0,"Demographic and Health Survey; water; world
            health organization; demography; administrative level;
            Stunted Growth; validation exercises; sanitation access;
            border area; rural parts; development partner; development
            policy; open access; lake victoria",East Africa,World,Sub-Saharan Africa,"Tanzania is home to the third highest
            population of stunted children in Sub-Saharan Africa, with
            about 2.7 million children under the age of five failing to
            reach their full potential of growth attainment compared
            with the reference population as per the World Health
            Organization standards. Several studies have shown that
            stunted growth during childhood entraps the future of
            children in a vicious circle of recurrent diseases, reduced
            human development, and lower earnings, thus increasing their
            likelihood of being poor when they grow up. To reduce
            stunting, the Government of Tanzania and development
            partners are introducing a convergence of multisectoral
            interventions adapted to local needs. However, the existing
            stunting data are representative only at higher
            administrative levels, thus making it difficult to implement
            these efforts. The paper uses the 2016 geo-referenced
            Demographic and Health Survey in conjunction with relevant
            spatially gridded covariate data, such as nighttime lights,
            water and sanitation access, vegetation index, travel time,
            and so on. Geospatial techniques, such as model-based
            statistics and Bayesian inference implemented using the INLA
            algorithm, along with appropriate model validation exercises
            are employed to develop high-resolution maps of stunting in
            Tanzania at 1×1-kilometer spatial resolution. The maps show
            that areas of consistently high stunting rates tend to be
            more common in rural parts of the country, especially
            throughout the western and southwestern border areas. There
            is high prevalence of low stunting in the urban areas around
            Dar es Salaam, Arusha, and Dodoma, as well as in the south
            of Lake Victoria.",,,,,,,,,,,,,,,
1,30736667,Colombia,Policy Research Working Paper,2019-01-03T00:00:00Z,Publications & Research,"Policy Research working paper,no. WPS 8689","The Use of Data Analytics
            Techniques to Assess the Functioning of a Government's
            Financial Management Information System : An Application to
            Pakistan and Cambodia",http://documents.worldbank.org/curated/en/226121546531748578/pdf/WPS8689.pdf,/research/2019/01/30736667/use-data-analytics-techniques-assess-functioning-governments-financial-management-information-system-application-pakistan-cambodia,http://documents.worldbank.org/curated/en/226121546531748578/The-Use-of-Data-Analytics-Techniques-to-Assess-the-Functioning-of-a-Governments-Financial-Management-Information-System-An-Application-to-Pakistan-and-Cambodia,2019/01/30736667/The-Use-of-Data-Analytics-Techniques-to-Assess-the-Functioning-of-a-Governments-Financial-Management-Information-System-An-Application-to-Pakistan-and-Cambodia,226121546531748578,http://documents.worldbank.org/curated/en/226121546531748578/The-Use-of-Data-Analytics-Techniques-to-Assess-the-Functioning-of-a-Governments-Financial-Management-Information-System-An-Application-to-Pakistan-and-Cambodia,"Hashim,Ali","Piattifuenfkirchen,Moritz Otto Maria Alfons","Cole,Winston Percy Onipede","Naqvi,Ammar","The Use of Data Analytics Techniques to
            Assess the Functioning of a Government's Financial
            Management Information System : An Application to Pakistan
            and Cambodia",090224b08682174f_1_0,"Joint Evaluation of Budget Support; short
            period of time; health systems; high value transactions;
            expenditure management reform; budget coverage; petty cash;
            budget execution process; chart of account; receipt of
            goods; debt service payment; Public Expenditure Management;
            Health Service Delivery; amount of fund; civil service
            pension; accounting and reporting; public sector accounting;
            misuse of fund; wages and salary; Check and Balances; types
            of expenditure; annual budget law; theory of change;
            commercial bank account; budget execution report;
            international public management; external debt datum;
            aggregate expenditure control; adequate cash flow; salary
            and pension; credit reporting system; world health
            organization; expenditure transaction; federal level; budget
            control; individual transaction; government expenditure;
            transaction process; recurrent budgets; reform process;
            federal government; central system; accounting transactions;
            Budget Management; budgetary resource; internal control;
            performance assessment; subnational levels; fiscal
            reporting; budgetary control; daily expenditure; line item;
            diagnostic framework; pension payment; health clinic; fiscal
            rule; health clinics; fiscal control; payment process;
            central server; fiscal transfer; budget releases;
            expenditure target; approval process; account receivable;
            application software; reveal preference; provident fund;
            budget ceiling; positive correlation; deficit target; budget
            allocation; recipient on account; legislative approval;
            government fund; expenditure reporting; supplementary
            budget; Political Economy; general ledger; financial
            reporting; government budget; provincial capitals;
            estimation strategy; retail transaction; pension account;
            state bank; distributed architecture; geographic spread;
            diagnostic study; financial accounting; provincial finance;
            budget organizations; functional requirements; integrated
            system; account payable; fiscal deficit; Charge Code; data
            structure; monthly data; budget share; large transaction;
            price differential; tax receipt; payment instruction; budget
            appropriation; State Treasury; approved budget; pension
            coverage; manual control; risk base; fiscal expenditure;
            government's commitment; high share; reform effort;
            prudent fiscal; real effect; civil society; audit
            department; business process; payment method; financial
            accountability; payment modality; cash management; Urban
            Governance; reference model; operations services; system
            design; reform priorities; data integrity; universal health;
            open access; development policy; fiscal discipline; imprest
            account; banking system; rigid controls; budget system;
            secure financing; technological change; audit methodology;
            investment operation; advance data; conceptual framework;
            payment request; central expenditure; budgetary amounts;
            finance budget; information architecture; excessive use;
            train activity; Vocational Training; generation facilities;
            provincial treasury; remote terminal; capital budget;
            advance account; negative correlation; investment
            expenditure; frequency distribution; democratic process;
            positive impact; treasury system; small payment; change
            management; fraudulent conduct; investment loan; regular
            payment; financial cost; small country",Latin America & Caribbean,World,South America,"Public financial management enables
            government to implement policy. Financial management
            information systems are a central element of PFM in that
            they facilitate government financial transactions and
            subject them to rigorous budgetary controls. Therefore, the
            adequate use of FMIS systems supports the implementation of
            fiscal rules and provides the basis for holding the
            executive accountable for implementing the budget. Yet, the
            integrity of expenditure transactions and effectiveness of
            budget controls is rarely assessed. This paper explores the
            meaning of adequate use of FMIS systems and points to data
            analytics techniques that can shed light on how the use FMIS
            systems affects expenditure data integrity and effectiveness
            of budget controls. This methodology is applied to Pakistan
            and Cambodia, which reveals two very different problems. In
            Pakistan the analysis of the transactions profile suggests
            that a large share of the budget is not subjected to FMIS
            internal controls. In Cambodia the majority of the budget is
            channeled through the system, but the method exposes very
            large advances to commercial bank accounts that are
            subsequently drawn upon but outside the system. Both of
            these raise concerns about the effectiveness of the FMIS
            system. Deploying data analytics techniques can help assess
            whether FMIS systems serve form or function. Judging a
            system by its use is informative about governments'
            revealed preferences in expenditure management. This paper
            puts the spotlight on the foundation of expenditure data and
            advocates for a transparent, methodical and evidenced based
            approach to FMIS deployment and expenditure management reform.","Minallah,Akmal","Prathna,Maun","So,Sok Bunthoeun",,,,,,,,,,,,
2,30741713,Mexico,Policy Research Working Paper,2019-01-07T00:00:00Z,Publications & Research,"Policy Research working paper,no. WPS 8690","Persistent Misallocation and the
            Returns to Education in Mexico",http://documents.worldbank.org/curated/en/540981546873707376/pdf/WPS8690.pdf,/research/2019/01/30741713/persistent-misallocation-returns-education-mexico,http://documents.worldbank.org/curated/en/540981546873707376/Persistent-Misallocation-and-the-Returns-to-Education-in-Mexico,2019/01/30741713/persistent-misallocation-returns-education-mexico,540981546873707376,http://documents.worldbank.org/curated/en/540981546873707376/Persistent-Misallocation-and-the-Returns-to-Education-in-Mexico,"Levy,Santiago","Lopez-Calva,Luis-Felipe",,,"Persistent Misallocation and the Returns to
            Education in Mexico",090224b086834b67_1_0,"workers with university education; return to
            education; educational level; ordinary least squares
            regression; annual average growth rate; higher level of
            education; years of schooling; firm size; complete primary
            school; demand for labor; returns to schooling; number of
            workers; economically active population; share of woman;
            marginal revenue product; supply of worker; misallocation of
            resources; mobility worker; misallocation of capital; role
            of taxation; subject to regulation; high school education;
            number of jobs; general equilibrium model; demand for
            worker; complete primary education; result of change; supply
            of labor; elasticity of substitution; factor of production;
            unit of output; social insurance benefit; types of firms;
            distribution of workers; measures of dispersion; literacy
            and numeracy; division of labor; open trade regime; salaried
            worker; informal firms; earnings distribution; informal
            worker; Labor Market; schooling level; wage premium; size
            distribution; written contract; fixed effect; informal
            employment; formal sector; excess supply; financial crisis;
            production technology; individual characteristic; employee
            earnings; informal sector; employment survey; standard
            deviation; education level; descriptive statistic; household
            survey; smaller one; weighted average; working-age
            population; premium increases; average earning; applicable
            law; human capital; econometric analysis; regulatory
            failure; productivity loss; average age; size
            classification; aggregate productivity; comparable data;
            average worker; market failure; labor regulation; female
            participation; minimum wage; urban location; education
            share; industrial designer; bargaining model; educational
            choice; earnings measure; open access; informal behavior;
            imperfect substitute; sample survey; fixed payment; panel
            regression; liberalization episode; standard practice; net
            effect; absolute decline; labor mobility; hourly earnings;
            age composition; International Trade; Macroeconomic
            Stability; younger cohort; school investment; participation
            rate; positive correlation; manufacturing activities;
            research assistance; rural worker; medium firms; excess
            worker; regression coefficient; earnings inequality; food
            processing; earnings regression; manufacturing sector;
            normal market; productivity distribution; trading partner;
            parameter value; empirical regularity; capital use;
            unskilled worker; productivity differences; standard error;
            development policy; missing observation",World,Latin America & Caribbean,North America,"Over the last two decades, Mexico has
            experienced macroeconomic stability, an open trade regime,
            and substantial progress in education. Yet average
            workers' earnings have stagnated, and earnings of those
            with higher schooling have fallen, compressing the earnings
            distribution and lowering the returns to education. This
            paper argues that distortions that misallocate resources
            toward less-productive firms explain these phenomena,
            because these firms are less intensive in well-educated
            workers compared with more-productive ones. It shows that
            while the relative supply of workers with more years of
            schooling has increased, misallocation of resources toward
            less productive firms has persisted. These two trends have
            generated a widening mismatch between the supply of, and the
            demand for, educated workers. The paper breaks down worker
            earnings into observable and unobservable firm and
            individual worker characteristics, and computes a
            counterfactual earnings distribution in the absence of
            misallocation. The main finding is that in the absence of
            misallocation average earnings would be higher, and that
            earnings differentials across schooling levels would widen,
            raising the returns to education. A no-misallocation path is
            constructed for the wage premium. Depending on parameter
            values, this path is found to be rising or constant, in
            contrast to the observed downward path. The paper concludes
            arguing that the persistence of misallocation impedes Mexico
            from taking full advantage of its investments in the
            education of its workforce.",,,,,,,,,,,,,,,
3,30741719,Lebanon,Policy Research Working Paper,2019-01-07T00:00:00Z,Publications & Research,"Policy Research working paper,no. WPS 8691","The Short-Term Impact of
            Inter-Community Volunteering Activities and Soft Skills
            Training on Self-Reported Social Cohesion Values :
            Quasi-Experimental Evidence from Lebanon",http://documents.worldbank.org/curated/en/676801546874918189/pdf/WPS8691.pdf,/research/2019/01/30741719/short-term-impact-inter-community-volunteering-activities-soft-skills-training-self-reported-social-cohesion-values-quasi-experimental-evidence-lebanon,http://documents.worldbank.org/curated/en/676801546874918189/The-Short-Term-Impact-of-Inter-Community-Volunteering-Activities-and-Soft-Skills-Training-on-Self-Reported-Social-Cohesion-Values-Quasi-Experimental-Evidence-from-Lebanon,2019/01/30741719/The-Short-Term-Impact-of-Inter-Community-Volunteering-Activities-and-Soft-Skills-Training-on-Self-Reported-Social-Cohesion-Values-Quasi-Experimental-Evidence-from-Lebanon,676801546874918189,http://documents.worldbank.org/curated/en/676801546874918189/The-Short-Term-Impact-of-Inter-Community-Volunteering-Activities-and-Soft-Skills-Training-on-Self-Reported-Social-Cohesion-Values-Quasi-Experimental-Evidence-from-Lebanon,"Alaref,Jumana Jamal Subhi","Leon Solano,Rene Antonio","Asenjo,Carlos","Alawiye,Marwan","The Short-Term Impact of Inter-Community
            Volunteering Activities and Soft Skills Training on
            Self-Reported Social Cohesion Values : Quasi-Experimental
            Evidence from Lebanon",090224b08683833e_2_0,"youth; State and Peace Building Fund; social
            cohesion; quality of public service; large numbers of
            refugees; people with special need; soft skills training;
            labor market outcome","Europe, Middle East and North Africa",World,,"Despite its growing popularity,
            evidence that volunteering enhances civic values and social
            cohesion among different communities remains limited in
            developing countries. This study presents novel evidence
            from Lebanon on the impact of offering a volunteering
            program that consisted of inter-community volunteering
            activities and soft skills training on self-reported social
            cohesion values in the short term. The results show that
            youth who were selected to participate in the program were
            more likely to report higher tolerance values as well as a
            stronger sense of belonging to the Lebanese community
            roughly one year after the completion of activities. The
            results show that selection into the program had no impact
            on improving volunteers' soft skills that were thought
            to contribute to social cohesion. This finding implies that
            the mechanism for improved social cohesion values most
            likely came from the program's innovative feature,
            which required 20 percent of selected youth to come from
            communities outside where the area where the project was
            implemented. Selection into the program had no impact on
            other secondary measures, namely, employability and
            employment outcomes. The results should be interpreted with
            caution, given study design limitations that relate to the
            nonrandom assignment of youth into the treatment and
            comparison groups, as well as the presence of nonrandom
            attrition between the two tracked time periods.","El-Kik,Marwa",,,,,,,,,,,,,,
4,30744527,Vietnam,Policy Research Working Paper,2019-01-08T00:00:00Z,Publications & Research,"Policy Research working paper,no. WPS 8692","Poverty Measurement in the Era of
            Food Away from Home : Testing Alternative Approaches in Vietnam",http://documents.worldbank.org/curated/en/670481546954395456/pdf/WPS8692.pdf,/research/2019/01/30744527/poverty-measurement-era-food-away-home-testing-alternative-approaches-vietnam,http://documents.worldbank.org/curated/en/670481546954395456/Poverty-Measurement-in-the-Era-of-Food-Away-from-Home-Testing-Alternative-Approaches-in-Vietnam,2019/01/30744527/Poverty-Measurement-in-the-Era-of-Food-Away-from-Home-Testing-Alternative-Approaches-in-Vietnam,670481546954395456,http://documents.worldbank.org/curated/en/670481546954395456/Poverty-Measurement-in-the-Era-of-Food-Away-from-Home-Testing-Alternative-Approaches-in-Vietnam,"Farfan Bertran,Maria Gabriela","Mcgee,Kevin Robert","Perng,Julie Ting Ting","Vakis,Renos","Poverty Measurement in the Era of Food Away
            from Home : Testing Alternative Approaches in Vietnam",090224b08683e07c_1_0,"consumption; Poverty and Equity; average
            number of child; treatment group; food spending; data
            collection method; measurement error; number of adults; food
            consumption module; lack of knowledge; data on consumption;
            quality of information; nationally representative survey;
            lack of evidence; errors and omission; extreme poverty
            rates; total poverty rate; household welfare measure; per
            capita expenditure; expenditure on food; representative
            household surveys; respondent and help; data on
            expenditures; change in behavior; total consumption
            expenditure; estimation of equation; patterns of
            consumption; types of consumption; measure of inequality;
            increase in consumption; result of change; pattern of
            change; national household survey; consumption do;
            robustness check",Asia,World,Southeast Asia,"Food consumed outside the home in
            restaurants or other food establishments is a growing
            segment of consumption in many developing countries.
            However, the survey methods that are utilized to collect
            data on expenditures on food away from home are often
            simplistic and could potentially result in inaccurate
            reporting. This study addresses the potential inaccuracy of
            commonly used methods and tests potentially superior methods
            to inform best practices when collecting data on consumption
            of food away from home. A household survey experiment was
            implemented in Hanoi, Vietnam, to test these different
            methods. Using a food away from home consumption diary as a
            benchmark, the study finds that many of the alternative
            methods considered -- including asking about consumption in
            one line (the existing practice in Vietnam) or asking each
            individual about their food away from home -- lead to
            underreporting (33 and 22 percent underestimates,
            respectively). Surprisingly, using one respondent and
            helping them with recall with a simple worksheet as well as
            bounding (two-visits) results in food away from home
            estimates that are indistinguishable from those reported in
            the benchmark diary. This finding implies that there is a
            more cost-effective way to collect accurate data on food
            away from home than an intensive daily diary. Furthermore,
            it highlights the inaccuracy associated with collecting data
            on consumption of food away from home from a single question
            in a survey. Although limited analysis can be conducted on
            the implications for poverty, the study finds that the
            profiles of the poorest households differ across different
            methods of collecting information on food consumed away from home.",,,,,,,,,,,,,,,
5,30744565,World,Policy Research Working Paper,2019-01-08T00:00:00Z,Publications & Research,"Policy Research working paper,no. WPS 8693,Paper is funded by the Knowledge for Change
            Program (KCP),Paper is funded by the Strategic Research
            Program (SRP)","Measuring the Statistical
            Capacity of Nations",http://documents.worldbank.org/curated/en/304431546956224461/pdf/WPS8693.pdf,/research/2019/01/30744565/measuring-statistical-capacity-nations,http://documents.worldbank.org/curated/en/304431546956224461/Measuring-the-Statistical-Capacity-of-Nations,2019/01/30744565/Measuring-the-Statistical-Capacity-of-Nations,304431546956224461,http://documents.worldbank.org/curated/en/304431546956224461/Measuring-the-Statistical-Capacity-of-Nations,"Cameron,Grant James","Dang,Hai-Anh H.","Dinc,Mustafa","Foster,James Stephen",Measuring the Statistical Capacity of Nations,090224b08683e921_1_0,"IDA Results Measurement System; system of
            national accounts; primary school completion rate; Income
            and Expenditure Survey; index value; national statistical;
            aggregation method; cyclical fiscal policy; household survey
            data; headcount poverty rate; short of target; vulnerability
            to poverty; trade in goods; term of data; international
            development community; increase in quantity; internationally
            comparable data; absolute poverty line; relative poverty
            line; labor force survey; empirical method; numerical value;
            richer countries; individual variable; policy relevance;
            data gathering; baseline indicator; assessment framework;
            weighted average; Poverty Measurement; assessment tool;
            statistical system; principal component; sdg indicators;
            capacity measure; intermediate product; incentive
            compatibility; production process; Data Production;
            international guidelines; child stunting; statistical
            indicator; missing indicator; statistical index; capacity
            assessment; administrative sources; data generation;
            traditional production; consistency requirement; potential
            users; data transparency; local expert; missing data;
            observable variable; international agency; country-level
            indicator; research assistance; conceptual issue; modern
            economy; population census; technical standard; quality
            datum; multidimensional index; measurement problem; know
            how; international policy; index design; data requirement;
            consistent estimate; expert opinion; international aid; data
            quality; monetary cost; measurement error; global index;
            individual indicator; equal weight; weighting scheme; open
            access; development policy; measurement tool; stock market;
            linear scale; estimation result; tree structure;
            agricultural census; global agenda; common use;
            international partnership; subsequent years; country
            ranking; total weight; legal basis; empirical result;
            housing census; basic index; aggregate index; statistical
            support; formal property; data exchange; Data Integration;
            empirical front; result data; index base; business census;
            Child development; headcount ratio; good governance; social
            exclusion; women's empowerment; construction process;
            relative value; Agricultural Statistics; socio-economic
            development; international level; monitoring progress;
            conceptual framework",,,,"The international development
            community has used the World Bank's Statistical
            Capacity Index since its inception in 2004. The Sustainable
            Development Goals create new challenges for national
            statistical systems to produce high-quality and
            internationally comparable data. This paper reviews
            measurement methodologies, posits desired attributes, and
            presents theoretical and empirical frameworks for the new,
            improved index to monitor progress in the statistical
            capacity of nations. The paper illustrates the properties of
            the updated index with global data from 2016.","Lokshin,Michael M.",,,,,,,,,,,,,,
6,30744698,World,Policy Research Working Paper,2019-01-09T00:00:00Z,Publications & Research,"Policy Research working paper,no. WPS 8695","Understanding the Economic
            Impacts of Greenhouse Gas Mitigation Policies on Shipping :
            What Is the State of the Art of Current Modeling Approaches ?",http://documents.worldbank.org/curated/en/215561546957017567/pdf/Understanding-the-Economic-Impacts-of-Greenhouse-Gas-Mitigation-Policies-on-Shipping-What-Is-the-State-of-the-Art-of-Current-Modeling-Approaches.pdf,/research/2019/01/30744698/understanding-economic-impacts-greenhouse-gas-mitigation-policies-shipping-state-art-current-modeling-approaches,http://documents.worldbank.org/curated/en/215561546957017567/Understanding-the-Economic-Impacts-of-Greenhouse-Gas-Mitigation-Policies-on-Shipping-What-Is-the-State-of-the-Art-of-Current-Modeling-Approaches,2019/01/30744698/Understanding-the-Economic-Impacts-of-Greenhouse-Gas-Mitigation-Policies-on-Shipping-What-Is-the-State-of-the-Art-of-Current-Modeling-Approaches,215561546957017567,http://documents.worldbank.org/curated/en/215561546957017567/Understanding-the-Economic-Impacts-of-Greenhouse-Gas-Mitigation-Policies-on-Shipping-What-Is-the-State-of-the-Art-of-Current-Modeling-Approaches,"Halim,Ronald Apriliyanto","Smith,Tristan","Englert,Dominik Paul",,"Understanding the Economic Impacts of
            Greenhouse Gas Mitigation Policies on Shipping : What Is the
            State of the Art of Current Modeling Approaches ?",090224b0871467f7_7_0,"transport cost; mitigation measure;
            computable general equilibrium model; economic consequences
            of climate change; negative impacts of climate change;
            import price; greenhouse gas mitigation policy; impact of
            transport cost; threat of climate change; Latin American
            Integration Association; global greenhouse gas emission;
            global climate policy; emission trading system; global
            average temperature increase; impact of climate change;
            increase trade flows; carbon price; international freight
            transport; mode of transport; changes in trade; Trade and
            Transport; trade and transportation",,,,"The International Maritime
            Organization's initial strategy on reduction of
            greenhouse gas emissions from ships stipulates that the
            international shipping sector should assess the impacts on
            states prior to adoption of the mitigation measures included
            in the strategy. This assessment should be undertaken as a
            matter of urgency, and disproportionately negative impacts
            should be assessed and addressed as appropriate. This paper
            aims to contribute to this discussion by reviewing the
            state-of-the-art research on the economic impacts of
            greenhouse gas mitigation measures on states, using
            model-based analysis. Specifically, the paper: (i)
            identifies four areas of economic impacts and their
            relationships, (ii) compiles the latest findings on the
            estimated magnitudes of these impacts, and (iii) presents
            relevant modeling approaches along with best practices for
            selecting and applying these approaches in impact
            assessments. The paper concludes that introducing greenhouse
            gas mitigation measures, such as carbon prices applied to
            bunker fuels in the range of 10 to 50 USD/ton of carbon
            dioxide, might increase maritime transport costs by 0.4
            percent to 16 percent. However, this would only marginally
            increase the import prices of goods (by less than 1
            percent). For transport choices, the increased cost of
            maritime transport induced by greenhouse gas mitigation
            measures might only slightly reduce the share of maritime
            transport, by 0.16 percent globally. Furthermore, a global
            carbon tax applied to all transport modes might stimulate a
            shift toward maritime transport from all other modes. The
            impacts of a carbon price in the range of 10 to 90 USD/ton
            of carbon dioxide on national economies are expected to be
            modest (-0.002 percent to -1 percent of GDP).",,,,,,,,,,,,,,,
7,30751301,"World,China",Policy Research Working Paper,2019-01-10T00:00:00Z,Publications & Research,"Policy Research working paper,no. WPS 8694","Trade Effects of the New Silk
            Road: A Gravity Analysis",http://documents.worldbank.org/curated/en/623141547127268639/pdf/Trade-Effects-of-the-New-Silk-Road-A-Gravity-Analysis.pdf,/research/2019/01/30751301/trade-effects-new-silk-road-gravity-analysis,http://documents.worldbank.org/curated/en/623141547127268639/Trade-Effects-of-the-New-Silk-Road-A-Gravity-Analysis,2019/01/30751301/Trade-Effects-of-the-New-Silk-Road-A-Gravity-Analysis,623141547127268639,http://documents.worldbank.org/curated/en/623141547127268639/Trade-Effects-of-the-New-Silk-Road-A-Gravity-Analysis,"Baniya,Suprabha","Rocha Gaffurri,Nadia Patrizia","Ruta,Michele",,"Trade Effects of the New Silk Road: A
            Gravity Analysis",090224b086ea7557_3_0,"trade and investment; geographical
            information system; global value chain; development policy;
            upper bind; open access; trade gains; gravity model; trade
            pattern; rural transportation infrastructure; regression
            analysis; potential trade; participating country; trade
            flow; maritime transportation; trade effect",Asia,World,East Asia and Pacific,"This paper takes a first look at the
            trade effects of China's Belt and Road Initiative, also
            referred to as the New Silk Road, on the 71 countries
            potentially involved. The initiative consists of several
            infrastructure investment projects to improve the land and
            maritime transportation in the Belt and Road Initiative
            region. The analysis first uses geo-referenced data and
            geographical information system analysis to compute the
            bilateral time to trade before and after the Belt and Road
            Initiative. Then, it estimates the effect of improvement in
            bilateral time to trade on bilateral export values and trade
            patterns, using a gravity model and a comparative advantage
            model. Finally, the analysis combines the estimates from the
            regression analysis with the results of the geographical
            information system analysis to quantify the potential trade
            effects of the Belt and Road Initiative. The paper finds
            that (i) the Belt and Road Initiative increases trade flows
            among participating countries by up to 4.1 percent; (ii)
            these effects would be three times as large on average if
            trade reforms complemented the upgrading in transport
            infrastructure; and (iii) products that use time sensitive
            inputs and countries that are highly exposed to the new
            infrastructure and integrated in global value chains have
            larger trade gains.",,,,,,,,,,,,,,,
8,30751343,Latin America,Policy Research Working Paper,2019-01-10T00:00:00Z,Publications & Research,"Policy Research working paper,no. WPS 8696","Institutional Fragmentation and
            Metropolitan Coordination in Latin American Cities : What
            Consequences for Productivity and Growth ?",http://documents.worldbank.org/curated/en/495141547129212655/pdf/WPS8696.pdf,/research/2019/01/30751343/institutional-fragmentation-metropolitan-coordination-latin-american-cities-consequences-productivity-growth,http://documents.worldbank.org/curated/en/495141547129212655/Institutional-Fragmentation-and-Metropolitan-Coordination-in-Latin-American-Cities-What-Consequences-for-Productivity-and-Growth,2019/01/30751343/Institutional-Fragmentation-and-Metropolitan-Coordination-in-Latin-American-Cities-What-Consequences-for-Productivity-and-Growth,495141547129212655,http://documents.worldbank.org/curated/en/495141547129212655/Institutional-Fragmentation-and-Metropolitan-Coordination-in-Latin-American-Cities-What-Consequences-for-Productivity-and-Growth,"Duque,Juan Carlos","Lozano Gracia,Nancy","Patino,Jorge E.","Restrepo Cadavid,Paula","Institutional Fragmentation and Metropolitan
            Coordination in Latin American Cities : What Consequences
            for Productivity and Growth ?",090224b086854a4b_1_0,"metropolitan area; economies of scale and
            scope; economic performance of city; central city; remote
            sensing; highly skilled individual; land use plan; land use
            planning; local economic growth; degree of concentration;
            impact on productivity; relationship between population;
            spatial population distribution; country fixed effect;
            impact of population; distribution of resource; economies of
            agglomeration; increase in population; Economic Development
            Quarterly; water and wastewater; urban population data;
            metropolitan economic growth; urban government reform;
            difference in population; city productivity; productivity
            differential; urban affair; metropolitan governance;
            administrative boundary; income growth; Population Density;
            earth observation; competitive cities; empirical study;
            Public Services; competitive city; spatial resolution;
            transactions cost; empirical evidence; Public Goods; job
            characteristic; literature review; urban economics; urban
            growth; urban productivity; satellite imagery; urban
            amenity; empirical result; metropolitan region; increase
            productivity; skilled workforce; global scale; standard
            error; regional science; Public Utilities; Urban Governance;
            human interaction; metropolitan government; urban
            development; income inequality; land area; large-scale
            infrastructure; independent variable; socioeconomic
            variables; water bodies; predictive power; descriptive
            statistic; spatial variation; hourly wage; information
            sources; population model; marital status; collected data;
            male wage; coordinate system; measure of use; productivity
            increase; public need; city core; political parties;
            political party; student population; telephone call;
            agglomeration benefit; econometric approach; real wage;
            demographic characteristic; estimated elasticity; industry
            code; blue areas; high correlation; Transport Systems; Urban
            Planning; rapid urbanization; livable city; livability city;
            Spatial Growth; political science; government interaction;
            photogrammetric engineering; infrastructure provision;
            public policy; urban policy; government fragmentation;
            population concentration; Political Economy; urbanized area;
            small population; spatial patterns; environmental research;
            urban density; open access; Urban Transit; development
            policy; empirical support; transnational corporation; gross
            value; national gdp; urbanization level; local public;
            european commission; political structure; economic
            statistic; increased competition; empirical model; monopoly
            rent; metropolitan growth; economic efficiency; political
            geography; rural transportation infrastructure; economic
            geography; transaction cost; agglomeration economy; policy
            perspective; regional research; geographical science;
            governmental institutions",,,,"This paper provides empirical
            evidence on the impact of institutional fragmentation and
            metropolitan coordination on urban productivity in Latin
            American cities. The use of night-time lights satellite
            imagery and high-resolution population data allow the use of
            a broader definition of metropolitan area. Thus,
            metropolitan area consists of the urban extent that results
            from the union between the formally defined metropolitan
            area and the contiguous patches of urbanized areas with more
            that 500,000 inhabitants. The initial results suggest that
            the presence of multiple local governments within
            metropolitan areas generates opposite effects on urban
            productivity. On the one hand, smaller governments tend to
            be more responsive and efficient, which increases
            productivity. But, on the other hand, multiple local
            governments face coordination costs that reduce productivity.",,,,,,,,,,,,,,,
