,id,count,docty,docdt,majdocty,colti,display_title,pdfurl,listing_relative_url,url_friendly_title,new_url,guid,url,authors.0.author,authors.1.author,authors.2.author,authors.3.author,docna.0.docna,entityids.entityid,keywd.0.keywd,geo_regions.0.geo_region,geo_regions.1.geo_region,geo_regions.2.geo_region,abstracts.cdata!,authors.4.author,geo_regions.3.geo_region,geo_regions.4.geo_region,authors.5.author,authors.6.author,authors.7.author,authors.8.author,authors.9.author,authors.10.author,alt_title.0.alt_title,alt_title.1.alt_title,keywd.1.keywd,geo_regions.5.geo_region,geo_regions.6.geo_region,geo_regions.7.geo_region,geo_regions.8.geo_region,origu
0,18741920,"World,Tanzania",Policy Research Working Paper,2014-01-01T00:00:00Z,Publications & Research,Policy Research working paper ; no. WPS 6736,The challenge of measuring hunger,http://documents.worldbank.org/curated/en/566471468313233524/pdf/WPS6736.pdf,/research/2014/01/18741920/challenge-measuring-hunger,http://documents.worldbank.org/curated/en/566471468313233524/The-challenge-of-measuring-hunger,2014/01/18741920/The-challenge-of-measuring-hunger,566471468313233524,http://documents.worldbank.org/curated/en/566471468313233524/The-challenge-of-measuring-hunger,"De Weerdt, Joachim","Beegle, Kathleen","Friedman,, Jed","Gibson, John",The challenge of measuring hunger,000158349_20140102101759,"survey design;international food policy
            research institute;ordinary least squares
            regression;measuring food security;Poverty &
            Inequality;Demographic and Health Survey;consumption;calorie
            availability;international research community;standard
            normal distribution;estimates of food;food balance
            sheets;household characteristic;household consumption
            expenditure;living standard measurement;fight against
            poverty;food consumption expenditure;availability of
            food;coefficient of variation;impact of trade;level of
            wealth;household budget survey;living standard
            survey;development research group;global poverty
            estimates;household survey;access to food;household survey
            data;food composition table;data entry errors;energy
            requirement;hungry people;food availability;food energy;food
            quantity;Learning and Innovation Credit;expenditure
            survey;human consumption;global hunger;hunger rate;data
            capture;consumption module;local unit;individual
            consumption;energy content;measurement error;conversion
            rate;econometric approach;anthropometric data;survey
            methods;survey respondent;standard deviation;root
            crop;consumption aggregate;interaction effect;log-normal
            distribution;grain crop;physical activity;body
            weight;calorie requirement;survey methodology;representative
            sample;demographic group;geographical zone;dietary
            energy;household size;adult care;sample household;field
            work;rural area;labor statistic;low-income settings;accurate
            estimate;conversion factor;enumeration area;prepared
            meal;seasonal variation;welfare analysis;Political
            Economy;rural south;dietary assessment;rice price;winrock
            international;agricultural economics;human energy;nutrition
            policy;asset index;respondent fatigue;demographic
            composition;net effect;food recall;home production;nutrient
            availability;survey sample;statistical agency;individual
            level;expenditure pattern;calorie content;accurate
            reflection;interview time;representative
            household;methodological problems;rural setting;food
            intake;open access;food on tables;food source;sweet
            potato;aerial map;sample plot;trade datum;population
            group;anthropometric standard;monetary
            poverty;anthropometric measure;dietary diversity;calorie
            consumption;subjective perceptions;Poverty Measurement;world
            hunger;food access;gender variation;food
            production;cross-country data;food distribution;inequality
            measure;food insecurity;market structure;research
            effort;random selection;correction factor;survey
            period;survey enumerator;standard error;poverty
            count;nutrition intervention;comparative assessment;average
            person;calories available;population data;stock change;food
            loss;energy intake;development policy;daily average;daily
            activity;stock reduction;",World,East Africa,Sub-Saharan Africa,"There is widespread interest in the
            number of hungry people in the world and trends in hunger.
            Current global counts rely on combining each country's
            total food balance with information on distribution patterns
            from household consumption expenditure surveys. Recent
            research has advocated for calculating hunger numbers
            directly from these same surveys. For either approach,
            embedded in this effort are a number of important details
            about how household surveys are designed and how these data
            are then used. Using a survey experiment in Tanzania, this
            study finds great fragility in hunger counts stemming from
            alternative survey designs. As a consequence, comparable and
            valid hunger numbers will be lacking until more effort is
            made to either harmonize survey designs or better understand
            the consequences of survey design variation.",,,,,,,,,,,,,,,,,
1,18756215,World,Policy Research Working Paper,2014-01-01T00:00:00Z,Publications & Research,Policy Research working paper ; no. WPS 6738,"Triggers of contract breach :
            contract design, shocks, or institutions ?",http://documents.worldbank.org/curated/en/149021468167943200/pdf/WPS6738.pdf,/research/2014/01/18756215/triggers-contract-breach-contract-design-shocks-or-institutions,http://documents.worldbank.org/curated/en/149021468167943200/Triggers-of-contract-breach-contract-design-shocks-or-institutions,2014/01/18756215/Triggers-of-contract-breach-contract-design-shocks-or-institutions,149021468167943200,http://documents.worldbank.org/curated/en/149021468167943200/Triggers-of-contract-breach-contract-design-shocks-or-institutions,"Nose,Manabu",,,,"Triggers of contract breach : contract
            design, shocks, or institutions ?",000158349_20140106093814,"Electric Power and Other Energy;breach of
            contract;terms of trade shock;agriculture, fishing, and
            forestry;multilateral investment guarantee agency;private
            investment in infrastructure;source of electricity;commodity
            price shock;windfall revenues;fuel price fluctuation;natural
            resource curse;international financial institution;risk of
            cost;natural disaster;commodity price boom;level of
            private;higher fuel price;linear probability model;exchange
            rate guarantee;provision of guarantee;natural resource
            rent;quality of law;large capital investment;net commodity
            importers;building state capacity;fixed effect model;impact
            of cost;measure of democracy;threat of exit;power generation
            sector;power purchasing agreement;fixed price contract;price
            of oil;international capital market;fragile and
            conflict;share of state;negative income shock;power
            generation company;transport and energy;high sunk
            cost;information and communication;price adjustment
            mechanism;power purchase agreement;cost of default;provision
            of infrastructure;Independent Power Projects;depth of
            poverty;expiration of contract;political risk
            insurance;foreign investment contracts;input cost;hazard
            rate;contractual dispute;Energy Sector;political
            institution;contractual period;economic crisis;foreign
            investor;public-private partnership;macro
            factors;contractual term;contract design;fuel cost;survival
            rate;political regime;Fragile Countries;bargaining
            power;global commodity;political transition;private
            investor;private asset;robustness check;profit
            margin;property right;Natural Resources;fragile
            states;financial crisis;commodity exporter;democratic
            state;cross-country panel;government guarantee;dominant
            fuel;retail price;incentive effect;electricity
            sector;external shock;competitive bidding;political
            change;fuel market;tariff adjustment;contract
            renegotiation;income inequality;input price;fuel
            import;exogenous shock;primary commodity;real gdp;empirical
            findings;macro shocks;contract enforcement;fiscal
            capacities;Contractual obligations;global shocks;hazard
            analysis;high probability;originating country;expropriation
            risk;public-private infrastructure;negative
            sign;multinational corporation;incomplete contract;empirical
            study;contractual arrangement;average propensity;price
            risk;empirical analysis;hazard model;political
            power;macroeconomic variable;ppp contract;anecdotal
            evidence;log-likelihood function;cyclical factor;significant
            evidence;contract agreement;ppp finance;arbitral award;net
            exporter;high commodity;international arbitration;local
            security;multilateral institution;public ownership;political
            interest;Poverty measures;poverty gap;lag effect;climate
            shock;affected country;local economy;price trend;sectoral
            distribution;democratic government;point estimate;state
            utility;sales arrangement;productive investment;electricity
            retail;international community;private actor;economic
            institution;increased demand;sovereign default;risk
            aversion;sovereign debt;investment period;shock
            variable;summary statistic;panel data;payment
            guarantee;price series;domestic fuel;commodity
            market;survival function;civil conflict;general
            development;Investment Arbitration;Dispute
            Settlement;original contract;cohort analysis;unilateral
            action;arbitration case;fuel choice;gas monopoly;gas
            monopolies;business strategy;gas plant;autocratic
            government;share participation;risk appetite;democratic
            country;political economics;fuel export;negative
            coefficient;fixed payment;offtake agreement;debt
            guarantee;private entity;causal relationship;contractual
            agreement;political environment;private
            operator;construction cost;missing data;tax revenue;weighted
            average;project duration;financial closure;existing
            contract;political conflict;systematic pattern;long-term
            relationship;resource constraint;democratic
            policy;opposition party;disaster impacts;target
            company;liquidity constraint;privatization program;payment
            obligation;contract dispute;foreign intervention;external
            factor;international investor",,,,"This paper constructs a large
            contract-level data set to examine factors that trigger
            breach of foreign investment contracts. Similar to the case
            of outright expropriation, political regime type is an
            important determinant of breach of contract. Furthermore,
            although investors' bargaining power becomes obsolete
            as contracts mature, contracts can be designed to mitigate
            the risk of breach of contract by involving multilateral
            organizations and creating buffers to absorb commodity price
            shocks. The paper examines the type of countries prone to
            contract breaches. After controlling for regional and sector
            fixed effects, less-democratic and resource-dependent
            governments are more likely to breach contracts, especially
            after large global shocks, notably natural disasters.",,,,,,,,,,,,,,,,,
2,18756829,India,Policy Research Working Paper,2014-01-01T00:00:00Z,Publications & Research,Policy Research working paper ; no. WPS 6737,"Sanitation and externalities :
            evidence from early childhood health in rural India",http://documents.worldbank.org/curated/en/804301468284094244/pdf/WPS6737.pdf,/research/2014/01/18756829/sanitation-externalities-evidence-early-childhood-health-rural-india,http://documents.worldbank.org/curated/en/804301468284094244/Sanitation-and-externalities-evidence-from-early-childhood-health-in-rural-India,2014/01/18756829/Sanitation-and-externalities-evidence-from-early-childhood-health-in-rural-India,804301468284094244,http://documents.worldbank.org/curated/en/804301468284094244/Sanitation-and-externalities-evidence-from-early-childhood-health-in-rural-India,"Andres,Luis Alberto","Briceno,Bertha","Chase,Claire","Echenique Henning,Juan Agustin","Sanitation and externalities : evidence from
            early childhood health in rural India",000158349_20140106091805,"improved sanitation;access to
            sanitation;diarrhea prevalence;water and sanitation
            program;sex of the child;level of sanitation
            coverage;negative rate of return;maternal and child
            health;ventilated improved pit latrine;nutritional status of
            child;rate of change;health outcome;sanitation
            infrastructure;propensity score matching;Access to
            Electricity;children with access;children without
            access;child health outcomes;",Asia,South Asia,World,"This paper estimates two sources of
            benefits related to sanitation infrastructure access on
            early childhood health: a direct benefit a household
            receives when moving from open to fixed-point defecation or
            from unimproved sanitation to improved sanitation, and an
            external benefit (externality) produced by the
            neighborhood's access to sanitation infrastructure. The
            paper uses a sample of children under 48 months in rural
            areas of India from the Third Round of District Level
            Household Survey 2007-08 and finds evidence of positive and
            significant direct benefits and concave positive external
            effects for both improved sanitation and fixed-point
            defecation. There is a 47 percent reduction in diarrhea
            prevalence between children living in a household without
            access to improved sanitation in a village without coverage
            of improved sanitation and children living in a household
            with access to improved sanitation in a village with
            complete coverage. One-fourth of this benefit is due to the
            direct benefit leaving the rest to external gains. Finally,
            all the benefits from eliminating open defecation come from
            improved sanitation and not other sanitation solutions.",,,,,,,,,,,,,,,,,
3,18756975,World,Policy Research Working Paper,2014-01-01T00:00:00Z,Publications & Research,Policy Research working paper ; no. WPS 6740,"Is extreme poverty going to end ?
            an analytical framework to evaluate progress in ending
            extreme poverty",http://documents.worldbank.org/curated/en/733451468167943557/pdf/WPS6740.pdf,/research/2014/01/18756975/extreme-poverty-going-end-analytical-framework-evaluate-progress-ending-extreme-poverty,http://documents.worldbank.org/curated/en/733451468167943557/Is-extreme-poverty-going-to-end-an-analytical-framework-to-evaluate-progress-in-ending-extreme-poverty,2014/01/18756975/Is-extreme-poverty-going-to-end-an-analytical-framework-to-evaluate-progress-in-ending-extreme-poverty,733451468167943557,http://documents.worldbank.org/curated/en/733451468167943557/Is-extreme-poverty-going-to-end-an-analytical-framework-to-evaluate-progress-in-ending-extreme-poverty,"Sobrado,Carlos E.","Uematsu,Hiroki","Yoshida,Nobuo",,"Is extreme poverty going to end ? an
            analytical framework to evaluate progress in ending extreme poverty",000158349_20140106142540,"global poverty;millennium development
            goal;availability of poverty data;population growth
            rate;extreme poverty;distribution of household;national
            account;household survey data;expenditure per
            capita;household expenditure;extreme poverty target;economic
            growth rate;implementation of policies;fast population
            growth;consumption growth rate;cross-country regression
            analysis;global economic growth;rate of growth;concentration
            of population;gross domestic product;increase in income;high
            growth rate;estimates of poverty;household survey
            year;impact on poverty;Population Projection;regional
            poverty;benchmark scenario;global distribution;accelerating
            growth;poverty projection;percent change;global
            target;empirical study;linear projection;consumption
            distribution;aggregation bias;world population;decomposition
            analysis;conversion rate;global growth;population
            estimate;global income;development partner;natural
            disaster;country inequality;empirical analysis;fiscally
            sustainable;economic crisis;literature review;reducing
            inequality;shared growth;cross-country variation;",,,,"The World Bank has recently adopted a
            target of reducing the proportion of population living below
            US$1.25 a day at 2005 international prices to 3 percent by
            2030. This paper reviews different projection methods and
            estimates the global poverty rate of 2030 modifying
            Ravallion (2013)'s approach in that it introduces
            country-specific economic and population growth rates and
            takes into account the effect of changes in within-country
            inequality. This paper then identifies key obstacles to
            meeting the target and proposes a simple intermediate growth
            target under which the global poverty rate can be reduced to
            3 percent by 2030. The findings of the analysis lend support
            to Basu (2013)'s argument that accelerating growth is
            not enough and sharing prosperity within and across
            countries is essential to end extreme poverty in one generation.",,,,,,,,,,,,,,,,,
4,18757846,Africa,Policy Research Working Paper,2014-01-01T00:00:00Z,Publications & Research,Policy Research working paper ; no. WPS 6739,"Does migration foster exports ?
            evidence from Africa",http://documents.worldbank.org/curated/en/520651468194076878/pdf/WPS6739.pdf,/research/2014/01/18757846/migration-foster-exports-evidence-africa,http://documents.worldbank.org/curated/en/520651468194076878/Does-migration-foster-exports-evidence-from-Africa,2014/01/18757846/Does-migration-foster-exports-evidence-from-Africa,520651468194076878,http://documents.worldbank.org/curated/en/520651468194076878/Does-migration-foster-exports-evidence-from-Africa,"Ehrhart,Helene","Le Goff, Maelan","Rocher, Emmanuel","Singh, Raju Jan","Does migration foster exports ? evidence
            from Africa",000158349_20140106132715,"migrant;portability of social security
            entitlements;african migrants;country of origin;bilateral
            social security agreement;access to the sea;net effect of
            migration;migrant network;stock of migrant;role of
            migrant;information on market;international bilateral
            migration;free trade agreement;country of
            destination;information cost;impact of migration;foreign
            direct investment;pattern of trade;regional trade
            agreement;destination for emigrants;monte carlo
            simulation;number of migrants;population of
            emigrants;barriers to trade;world merchandise
            export;preference for goods;human rights legislation;access
            to information;access of migrants;estimation of
            equation;value of exports;movement of people;african trade;",,,,"This paper aims at assessing the
            impact of migration on export performance and more
            particularly the effect of African migrants on African
            trade. Relying on a new data set on international bilateral
            migration recently released by the World Bank spanning from
            1980 to 2010, the authors estimate a gravity model that
            deals satisfactorily with endogeneity. The results first
            indicate that the pro-trade effect of migration is higher
            for African countries, a finding that can be partly
            explained by the substitution between migrants and
            institutions (the existence of migrant networks compensating
            for weak contract enforcement, for instance). This positive
            association is particularly important for the exports of
            differentiated products, suggesting that migrants also play
            an important role in reducing information costs. Moreover,
            focusing on intra-African trade, the pro-trade effect of
            African migrants is larger when migrants are established in
            a more geographically and ethnically distant country. All
            these findings highlight the ability of African migrants to
            help overcome some of the main barriers to African trade:
            the weakness of institutions, information costs, cultural
            differences, and lack of trust.",,,,,,,,,,,,,,,,,
5,18767820,Rwanda,Policy Research Working Paper,2014-01-01T00:00:00Z,Publications & Research,Policy Research working paper ; no. WPS 6741,"What explains Rwanda's drop
            in fertility between 2005 and 2010 ?",http://documents.worldbank.org/curated/en/108461468304764989/pdf/WPS6741.pdf,/research/2014/01/18767820/explains-rwandas-drop-fertility-between-2005-2010,http://documents.worldbank.org/curated/en/108461468304764989/What-explains-Rwandas-drop-in-fertility-between-2005-and-2010,2014/01/18767820/What-explains-Rwandas-drop-in-fertility-between-2005-and-2010,108461468304764989,http://documents.worldbank.org/curated/en/108461468304764989/What-explains-Rwandas-drop-in-fertility-between-2005-and-2010,"Bundervoet,Tom",,,,"What explains Rwanda's drop in
            fertility between 2005 and 2010 ?",000158349_20140108083213,"availability of family planning
            services;demand for family planning services;Demographic and
            Health Survey;female labor market participation;average
            number of child;social and economic development;higher level
            of education;household living standard;decline in
            fertility;determinant of fertility;proportion of woman;labor
            force participation;cumulative fertility;young woman;total
            fertility rate;youth dependency ratio;years of
            schooling;family planning program;high child
            mortality;cohorts of woman;average educational
            attainment;fertility decline;female education;secondary
            school enrollment;sources of water;employment in
            agriculture;labor market decision;difference in
            outcomes;effects of exposure;quality of house;principal
            component analysis;world development indicator;national
            saving rate;care of child;complete primary
            school;participation of woman;improvements in health;high
            fertility levels;improved living standard;parent and
            children;children per woman;child mortality rate;human
            capital asset;demand for children;knowledge of
            contraception;increase in income;older woman;young
            age;younger cohort;explanatory variable;household
            head;education outcome;asset index;opportunity
            cost;fertility change;wealth index;agricultural
            work;standard deviation;average age;blinder
            decomposition;household wealth;household level;demographic
            dividend;fixed effect;empirical study;descriptive
            statistic;mass media;birth cohort;social change;education
            level;modern contraception;agricultural employment;cross
            sections;old age;educated woman;middle age;positive
            impact;age structure;farm jobs;family
            responsibility;productive investment;family
            farm;longitudinal data;previous one;exogenous
            factor;sampling design;empirical result;enumeration
            area;statistical term;agricultural activity;Birth
            Control;fertility increase;contraception use;women
            education;educational outcome;mass slaughter;empirical
            specification;education campaign;child bearing;average
            score;fertility outcomes;agricultural occupation;causal
            relationship;child death;causal effect;substantial
            variation;household resource;parsimonious model;age
            distribution;healthy child;endogenous variable;potential
            exposure;poverty headcount;net enrollment;health
            indicator;live birth;wage employment;nonfarm
            sector;traditional farming;high mortality;farm
            activities;farm activity;labor economics;linear model;open
            access;standard error;behavioral factor;community
            health;cultural attitude;net effect;demographic
            research;decomposition analysis;marital status;0
            hypothesis;fertility transition;survey period;population
            dynamic;income growth;labor supply;unwanted pregnancy;output
            level;boom generation;older generations;lifetime
            fertility;child rearing;sectional regression;causal
            attribution;estimation method;fertility reduction;wealth
            creation;negative relationship;Demographic
            Transition;development policy;female literacy;working
            woman;asset indicator;agricultural economy;decomposition
            results;high employment;",Central Africa,Sub-Saharan Africa,World,"Following a decade-and-a-half stall,
            fertility in Rwanda dropped sharply between 2005 and 2010.
            Using a hierarchical age-period-cohort model, this paper
            finds that the drop in fertility is largely driven by cohort
            effects, with younger cohorts having substantially fewer
            children than older cohorts observed at the same age. An
            Oaxaca-Blinder decomposition is applied on two successive
            rounds of the Demographic and Health Survey. The findings
            show that improved female education levels account for the
            largest part of the fertility decline, with improving
            household living standards and the progressive move toward
            non-agricultural employment being important secondary
            drivers. The drop in fertility has been particularly salient
            for the younger cohorts, for whom the fertility decline can
            be fully explained by changes in underlying determinants,
            most notably the large increase in educational attainment
            between 2005 and 2010.",,,,,,,,,,,,,,,,,
6,18769480,World,Policy Research Working Paper,2014-01-01T00:00:00Z,Publications & Research,"Impact Evaluation series ; no. IE 111,Policy Research working paper ; no. WPS 6742","Evaluating aid for trade : a
            survey of recent studies",http://documents.worldbank.org/curated/en/477591468330924624/pdf/WPS6742.pdf,/research/2014/01/18769480/evaluating-aid-trade-survey-recent-studies,http://documents.worldbank.org/curated/en/477591468330924624/Evaluating-aid-for-trade-a-survey-of-recent-studies,2014/01/18769480/Evaluating-aid-for-trade-a-survey-of-recent-studies,477591468330924624,http://documents.worldbank.org/curated/en/477591468330924624/Evaluating-aid-for-trade-a-survey-of-recent-studies,"Cadot,Olivier","Fernandes,Ana Margarida","Gourdon,Julien","Mattoo,Aaditya","Evaluating aid for trade : a survey of
            recent studies",000158349_20140108132642,"trade costs;transport cost;Aid for
            Trade;freight rate;reduction in fuel price;price elasticity
            of demand;vehicle operating cost;liner shipping;market
            power;rates of return;theory of change;measure of
            trade;introduction of competition;determinants of
            trade;impact of aid;export growth;export
            promotion;International Trade;bilateral trade;barrier to
            entry;rehabilitation of road;quality of
            infrastructure;increase tariff;infrastructure and
            growth;data needs;structural adjustment reform;competition
            among provider;export promotion program;term of
            productivity;port and maritime;bilateral trade volume;effect
            of tariff;millennium challenge;development research
            group;bilateral trade flow;tax identification
            number;benefits of investment;competition in service;trade
            and services;cross-country study;export
            performance;landlocked country;fixed effect;road
            investment;clearance time;gravity approach;gravity
            equation;road infrastructure;soft
            infrastructure;manufacturing sector;port efficiency;world
            trade;complementary reform;gravity model;transport
            service;connectivity index;import charges;performance
            contract;poor infrastructure;aggregate trade;customs
            inspector;reduce trade;manufacturing export;long-term
            impact;increased trade;agency problem;empirical
            research;customs reform;transport prices;customs datum;Trade
            Policy;productive capacity;clinical studies;evaluation
            result;trading cost;aid flow;Trade Policies;firm level;trade
            performance;composite index;shipping company;",,,,"The demand for accountability in
            aid-for-trade is increasing but monitoring has focused on
            case studies and impressionistic narratives. The paper
            reviews recent evidence from a wide range of studies,
            recognizing that a multiplicity of approaches is needed to
            learn what works and what does not. The review concludes
            that there is some support for the emphasis on reducing
            trade costs through investments in hard infrastructure (like
            ports and roads) and soft infrastructure (like customs). But
            failure to implement complementary reform -- especially the
            introduction of competition in transport services -- may
            erode the benefits of these investments. Direct support to
            exporters does seem to lead to diversification across
            products and destinations, but it is not yet clear that
            these benefits are durable. In general, it is difficult to
            rely on cross-country studies to direct aid-for-trade. More
            rigorous impact evaluation is an underutilized alternative,
            but situations of clinical interventions in trade are rare
            and adverse incentives (because of agency problems) and
            costs (because of the small size of project) are a hurdle in implementation.","De Melo,Jaime A. P.",,,,,,,,,,,,,,,,
7,18798318,World,Policy Research Working Paper,2014-01-01T00:00:00Z,Publications & Research,"Impact Evaluation series ; no. IE 112,Policy Research working paper ; no. WPS 6743","Impact of export destinations on
            firm performance",http://documents.worldbank.org/curated/en/213571468336585456/pdf/WPS6743.pdf,/research/2014/01/18798318/impact-export-destinations-firm-performance,http://documents.worldbank.org/curated/en/213571468336585456/Impact-of-export-destinations-on-firm-performance,2014/01/18798318/impact-export-destinations-firm-performance,213571468336585456,http://documents.worldbank.org/curated/en/213571468336585456/Impact-of-export-destinations-on-firm-performance,"Cebeci,Tolga",,,,Impact of export destinations on firm performance,000158349_20140114101746,"Trade & International
            Integration;Canadian Journal of Economics;total factor
            productivity;propensity score matching;industrial
            organization literature;international technology
            diffusion;development research group;real exchange rate;per
            capita income;research support budget;advanced production
            technique;total manufacturing export;asian financial
            crisis;types of firms;global economy;exchange rate
            shock;innovation and growth;labor and materials;data
            collection system;average treatment effect;causal
            effect;export market;treatment group;firm performance;export
            entry;government support;selection bias;foreign
            ownership;export growth;wage effect;productivity
            increase;average wage;probit regression;capital
            intensity;export status;firm productivity;manufacturing
            industry;manufacturing plant;study period;productivity
            growth;development study;depreciation rate;export
            behavior;observational study;positive impact;positive
            correlation;productivity gain;increase
            productivity;firm-level analysis;employment
            growth;productivity performance;firm level;world
            economy;high wage;foreign market;employment
            effect;depreciation allowance;destination country;Export
            Diversification;wage differential;university library;trade
            volume;external balance;emerging economy;trade
            orientation;empirical model;causal impact;productivity
            dynamic;increasing exports;Emerging economies;market
            diversification;export performance;ownership
            status;production structure;clothing sector;microeconometric
            analysis;discussion papers;International Trade;sunk
            cost;customs union;industry productivity;manufacturing
            sector;econometric evaluation;employee benefit;test
            result;chemical product;considerable difference;demand
            shock;asian crisis;productivity impact;exogenous
            changes;brazilian currency;estimation technique;value
            added;export quality;export good;economics research;Learning
            and Innovation Credit;policy perspective;capital
            stock;literature review;entry cost;observable
            variable;private ownership;source country;lagged value;open
            access;development policy;Trade Policies;Trade
            Policy;positive coefficient;job training;statistical
            software;firm size;production function;classification
            code;labor productivity;productivity gap;policy
            relevance;export orient;empirical work;customs
            information;price index;empirical analysis;employee
            account;firm range;annual investment;employment
            increase;negative effect;wage premium;productivity
            differential;export boom;",,,,"This paper evaluates the role of
            export destinations on productivity, employment, and wages
            of Turkish firms by comparing the performance of firms that
            export to low-income destinations and high-income
            destinations with firms that do not export. A combination of
            propensity score matching and difference-in-differences
            methods are employed on a rich set of firm observables,
            including sector, region, employment, total factor
            productivity (TFP), capital intensity, wages, support from
            government, ownership, and the research and development
            intensity of firms. Four sets of findings emerge from the
            analysis: i) Export entry has a positive causal effect on
            firm TFP and employment and this effect is strengthened as a
            firm continues to export. ii) In contrast, export entry has
            a moderate wage effect that emerges only with a lag. iii)
            Unlike exporting to high-income destinations, exporting to
            low-income destinations does not result in significantly
            higher firm TFP and wages. iv) The employment effect of
            exporting to low-income destinations is comparable to that
            of exporting to high-income destinations.",,,,,,,,,,,,,,,,,
8,18802737,Lao People's Democratic Republic,Policy Research Working Paper,2014-01-01T00:00:00Z,Publications & Research,Policy Research working paper ; no. WPS 6744,"Tailoring civil service pay
            analysis and advice to context : challenges, approaches, and
            the case of Lao PDR",http://documents.worldbank.org/curated/en/261461468278661718/pdf/WPS6744.pdf,/research/2014/01/18802737/tailoring-civil-service-pay-analysis-advice-context-challenges-approaches-case-lao-pdr,http://documents.worldbank.org/curated/en/261461468278661718/Tailoring-civil-service-pay-analysis-and-advice-to-context-challenges-approaches-and-the-case-of-Lao-PDR,2014/01/18802737/Tailoring-civil-service-pay-analysis-and-advice-to-context-challenges-approaches-and-the-case-of-Lao-PDR,261461468278661718,http://documents.worldbank.org/curated/en/261461468278661718/Tailoring-civil-service-pay-analysis-and-advice-to-context-challenges-approaches-and-the-case-of-Lao-PDR,"Barma, Naazneen H.","Orac,Jana",,,"Tailoring civil service pay analysis and
            advice to context : challenges, approaches, and the case of
            Lao PDR",000158349_20140115094414,"Wage Bill;civil service pay;public sector
            wage bill;compression ratio;Human Resource Management
            System;quality of service delivery;Civil Service
            Employment;civil service compensation;civil service
            job;civil service status;earnings data;public sector
            worker;civil service remuneration;civil service
            agency;education and health;government wage bill;social
            security benefit;public sector specialist;private sector
            worker;civil service salary;benefits and
            allowance;allowances and benefits;education service
            delivery;labor market issue;flow of worker;private sector
            counterpart;shorter work hours;triangulation of data;senior
            civil servants;lack of interest;absence from work;types of
            entities;source income;public sector staff;source of
            income;evolution over time;public sector labor;service
            delivery personnel;Public Sector Compensation;public sector
            job;Public Financial Management;government pay systems;size
            and structure;main urban areas;high quality
            performance;severe economic hardship;international financial
            crisis;ministries of finance;national household
            survey;household survey data;information on
            consumption;budget line item;Daily Subsistence
            Allowance;availability of data;forms of
            compensation;domestic labor market;monthly compensation;pay
            scale;international consultant;government worker;total compensation;",Asia,Southeast Asia,World,"The adequacy of compensation for
            government workers and the affordability of the public
            sector wage bill are important concerns for many developing
            countries. Suitable pay is considered a necessary -- albeit
            far from sufficient -- condition for attracting and
            retaining skilled public sector staff. This paper makes the
            case for conducting fine-grained analysis of pay and
            compensation issues in order to enable an accurate
            assessment of the challenges faced and thereby to generate
            good-fit reform recommendations that are both principled and
            feasible. The first part of the paper focuses on prevalent
            challenges in pay reform, both contextual and analytical. It
            builds on the experiences from three very different
            settings: Armenia, the Lao Peoples Democratic Republic, and
            Mongolia. The study begins by surveying some of the common
            difficulties in conducting granular analysis on civil
            service compensation. It then outlines a series of
            methodological approaches that can prove useful in
            developing comprehensive, targeted, and nuanced pay analyses
            and discusses how it is possible to overcome potential
            limitations in practice. The second half of the paper
            presents a case study of pay and compensation analysis in
            Lao PDR. The study illuminates how a number of these
            approaches can be combined in assessing a specific set of
            pay challenges and generating robust recommendations
            tailored to context. A brief postscript, with the benefit of
            hindsight on what subsequently happened on the ground in Lao
            PDR, reflects on the limitations of technical analysis in
            motivating reform implementation in practice.",,,,,,,,,,,,,,,,,
