"iso2c","iso3c","country","date","BN.CAB.XOKA.GD.ZS","BX.KLT.DINV.WD.GD.ZS","CC.EST","GE.EST","HD.HCI.LAYS","HD.HCI.OVRL","IQ.SCI.OVRL","IQ.SPI.OVRL","IQ.SPI.PIL1","IQ.SPI.PIL2","IQ.SPI.PIL3","IQ.SPI.PIL4","IQ.SPI.PIL5","NE.TRD.GNFS.ZS","NV.AGR.TOTL.ZS","NV.IND.MANF.ZS","NY.GDP.MKTP.PP.KD","NY.GDP.PCAP.PP.KD","PV.EST","RL.EST","RQ.EST","SE.PRM.ENRR","SE.TER.CUAT.MS.ZS","SE.TER.ENRR","SI.POV.DDAY","SI.POV.GINI","SP.POP.TOTL","VA.EST","SP.POP.TOTL_imp_tag","NY.GDP.MKTP.PP.KD_imp_tag","IQ.SPI.OVRL_imp_tag","NY.GDP.PCAP.PP.KD_imp_tag","IQ.SPI.PIL1_imp_tag","IQ.SPI.PIL2_imp_tag","IQ.SPI.PIL3_imp_tag","IQ.SPI.PIL4_imp_tag","IQ.SPI.PIL5_imp_tag","IQ.SCI.OVRL_imp_tag","NV.IND.MANF.ZS_imp_tag","NV.AGR.TOTL.ZS_imp_tag","NE.TRD.GNFS.ZS_imp_tag","HD.HCI.OVRL_imp_tag","HD.HCI.LAYS_imp_tag","SE.PRM.ENRR_imp_tag","BN.CAB.XOKA.GD.ZS_imp_tag","CC.EST_imp_tag","GE.EST_imp_tag","PV.EST_imp_tag","RQ.EST_imp_tag","RL.EST_imp_tag","VA.EST_imp_tag","BX.KLT.DINV.WD.GD.ZS_imp_tag","SI.POV.DDAY_imp_tag","SI.POV.GINI_imp_tag","SE.TER.CUAT.MS.ZS_imp_tag","SE.TER.ENRR_imp_tag","WGI.OVL","SPI.INDEX.PIL1","SPI.INDEX.PIL2","SPI.INDEX.PIL3","SPI.INDEX.PIL4","SPI.INDEX.PIL5","SPI.INDEX","SPI.DIM1.5.INDEX","SPI.DIM2.1.INDEX","SPI.DIM2.2.INDEX","SPI.DIM2.4.INDEX","SPI.DIM3.1.INDEX","SPI.DIM3.2.INDEX","SPI.DIM3.3.INDEX","SPI.DIM3.4.INDEX","SPI.DIM4.1.CEN.INDEX","SPI.DIM4.1.SVY.INDEX","SPI.DIM4.2.INDEX","SPI.DIM4.3.INDEX","SPI.DIM5.1.INDEX","SPI.DIM5.2.INDEX","SPI.DIM5.5.INDEX","SPI.D1.5.POV","SPI.D1.5.CHLD.MORT","SPI.D1.5.DT.TDS.DPPF.XP.ZS","SPI.D1.5.SAFE.MAN.WATER","SPI.D1.5.LFP","SPI.D2.1.GDDS","SPI.D2.2.Machine.readable","SPI.D2.2.Non.proprietary","SPI.D2.2.Download.options","SPI.D2.2.Metadata.available","SPI.D2.2.Terms.of.use","SPI.D2.2.Openness.subscore","SPI.D2.4.NADA","SPI.D3.1.POV","SPI.D3.2.HNGR","SPI.D3.3.HLTH","SPI.D3.4.EDUC","SPI.D3.5.GEND","SPI.D3.6.WTRS","SPI.D3.7.ENRG","SPI.D3.8.WORK","SPI.D3.9.INDY","SPI.D3.10.NEQL","SPI.D3.11.CITY","SPI.D3.12.CNSP","SPI.D3.13.CLMT","SPI.D3.15.LAND","SPI.D3.16.INST","SPI.D3.17.PTNS","SPI.D4.1.1.POPU","SPI.D4.1.2.AGRI","SPI.D4.1.3.BIZZ","SPI.D4.1.4.HOUS","SPI.D4.1.5.AGSVY","SPI.D4.1.6.LABR","SPI.D4.1.7.HLTH","SPI.D4.1.8.BZSVY","SPI.D4.2.3.CRVS","SPI.D4.3.GEO.first.admin.level","SPI.D5.1.DILG","SPI.D5.2.1.SNAU","SPI.D5.2.2.NABY","SPI.D5.2.3.CNIN","SPI.D5.2.4.CPIBY","SPI.D5.2.5.HOUS","SPI.D5.2.6.EMPL","SPI.D5.2.7.CGOV","SPI.D5.2.8.FINA","SPI.D5.2.9.MONY","SPI.D5.2.10.GSBP","SPI.D5.5.DIFI"
"AW","ABW","Aruba",2000,11.0584551148225,-6.82970474202208,1.16596531867981,1.28138864040375,NA,NA,NA,NA,20,NA,19.83125,NA,NA,145.093647479869,0.0186101998210558,4.10155084998509,3318213058.37736,37241.0304977201,0.993218183517456,0.915526807308197,0.762953817844391,111.790969848633,NA,28.4734802246094,NA,NA,89101,0.737520694732666,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0.976095577081045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AW","ABW","Aruba",2001,16.279234167894,-14.0736377025037,1.16596531867981,1.28138864040375,NA,NA,NA,NA,20,NA,19.83125,NA,NA,140.376966126657,0.0186156111929308,4.27664212076583,3457444044.043,38123.3423828494,0.993218183517456,0.915526807308197,0.762953817844391,112.199760437012,NA,27.7578907012939,NA,NA,90691,0.737520694732666,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0.976095577081045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AW","ABW","Aruba",2002,-17.3419703872438,16.9476082004556,1.16596531867981,1.28138864040375,NA,NA,NA,NA,20,NA,19.83125,NA,NA,133.219390660592,0.0180523917995444,4.4254555808656,3424329647.45225,37309.7879457867,0.993218183517456,0.915526807308197,0.762953817844391,115.83283996582,NA,26.8239307403564,NA,NA,91781,0.737520694732666,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0.976095577081045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AW","ABW","Aruba",2003,-8.09893413500955,7.81634326318665,1.16596531867981,1.28138864040375,NA,NA,NA,NA,20,NA,19.83125,NA,NA,132.792839573654,0.0180103853511888,4.77745285597158,3462712243.50061,37353.5586833002,0.993218183517456,0.915526807308197,0.762953817844391,115.808570861816,NA,27.6867008209229,NA,NA,92701,0.737520694732666,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0.976095577081045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AW","ABW","Aruba",2004,12.0141228939544,-4.6878097125867,1.16596531867981,1.28138864040375,NA,NA,NA,NA,20,NA,19.83125,NA,NA,132.435753221011,0.0175668979187314,5.62222497522299,3714833217.5438,39713.8466703421,0.993218183517456,0.915526807308197,0.762953817844391,118.789360046387,NA,27.8385906219482,NA,NA,93540,0.737520694732666,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0.976095577081045,20,NA,NA,NA,NA,NA,0.2,NA,NA,NA,0.1465,0.23516666666666663,NA,0.3215,NA,NA,NA,NA,-99,NA,-99,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.2,0.429,0,0.25,0.8,0.111,0,0,0,0.5,NA,0.4,0.5,0.143,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AW","ABW","Aruba",2005,4.44802674008415,-8.8058340554927,1.26966309547424,1.28759801387787,NA,NA,NA,NA,20,NA,19.83125,NA,NA,145.065080492424,0.0173295454545455,6.18792613636364,3700533819.01598,39166.1337914332,1.37641596794128,0.847438395023346,0.864074349403381,119.519592285156,NA,33.9185104370117,NA,NA,94483,1.15323007106781,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1.1330699821313213,20,NA,19.83125,NA,NA,NA,0.2,NA,NA,NA,0.13283333333333333,0.23333333333333336,0.25,0.238,NA,NA,NA,NA,-99,NA,-99,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.118,0.429,0,0.25,0.8,0.1,0,0,0,0.5,0,0.5,0.143,0.333,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AW","ABW","Aruba",2006,12.5739581941502,8.92028704152164,1.25131320953369,1.27981781959534,NA,NA,NA,NA,20,NA,19.03125,NA,NA,141.039787378421,0.0175073512779914,6.56552816104954,3742679414.67693,39146.9093433145,1.30346059799194,0.810431301593781,0.855286777019501,120.561622619629,NA,34.0321807861328,NA,NA,95606,1.01727342605591,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1.0862638552983601,20,NA,19.031250000000004,NA,NA,NA,0.2,NA,NA,NA,0.11683333333333332,0.23333333333333336,0.25,0.222,NA,NA,NA,NA,-99,NA,-99,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.118,0.333,0,0.25,0.8,0.1,0,0,0,0.5,0,0.5,0.111,0.333,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AW","ABW","Aruba",2007,9.64531608595869,-17.590235760484,1.26187098026276,1.24660122394562,NA,NA,NA,NA,20,NA,19.03125,NA,NA,139.971667014396,0.017838514500313,6.66599207177133,3858579802.74454,39866.7155996626,1.28656852245331,0.826464056968689,0.877206325531006,120.456398010254,NA,36.7952499389648,NA,NA,96787,0.972128868103027,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1.0784733295440687,20,NA,19.031250000000004,NA,NA,NA,0.2,NA,NA,NA,0.11683333333333332,0.23333333333333336,0.25,0.222,NA,NA,NA,NA,-99,NA,-99,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.118,0.333,0,0.25,0.8,0.1,0,0,0,0.5,0,0.5,0.111,0.333,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AW","ABW","Aruba",2008,0.00393004519551947,0.664177638042837,1.27677536010742,1.27092468738556,NA,NA,NA,NA,20,NA,18.975,NA,NA,139.110532521124,0.0169974454706229,6.67085871487522,3929324195.46114,40096.781454969,1.3163959980011,0.847226142883301,0.89470237493515,117.11311340332,NA,37.2363395690918,NA,NA,97996,0.967198193073273,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1.0955371260643005,20,NA,18.975,NA,NA,NA,0.2,NA,NA,NA,0.11683333333333332,0.23183333333333336,0.25,0.222,NA,NA,NA,NA,-99,NA,-99,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.118,0.333,0,0.25,0.8,0.091,0,0,0,0.5,0,0.5,0.111,0.333,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AW","ABW","Aruba",2009,6.72281776416538,-0.415663968497046,1.10914754867554,1.49665641784668,NA,NA,NA,NA,20,NA,18.975,NA,NA,137.565302997156,0.0199081163859112,4.20625683657843,3470238242.72578,34978.0091392753,1.12155425548553,1.42620670795441,1.28930068016052,116.604133605957,NA,36.1600494384766,NA,NA,99212,1.25234353542328,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1.2825348575909932,20,NA,18.975,NA,NA,NA,0.2,NA,NA,NA,0.11683333333333332,0.23183333333333336,0.25,0.222,NA,NA,NA,NA,-99,NA,-99,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.118,0.333,0,0.25,0.8,0.091,0,0,0,0.5,0,0.5,0.111,0.333,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AW","ABW","Aruba",2010,-18.7522768670309,7.61156648451731,1.12129557132721,1.24645340442657,NA,NA,NA,NA,20,NA,18.85625,NA,NA,135.462773224044,0.0204918032786885,2.86042805100182,3375410652.48865,33639.3961838994,1.10084736347198,1.41611361503601,1.34483778476715,115.163551330566,NA,37.2204513549805,NA,NA,100341,1.28188371658325,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1.2519052426020283,20,NA,18.85625,NA,NA,NA,0.2,NA,NA,NA,0.1175,0.2026666666666667,0.2855,0.2625,NA,NA,NA,NA,-99,NA,-99,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.105,0.4,0,0.2,0.8,0.083,0,0,0,0.333,0,0.571,0.125,0.4,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AW","ABW","Aruba",2011,-9.87717069038543,18.5048708174503,1.10294651985168,1.23643040657043,NA,NA,NA,NA,20,NA,18.59375,NA,NA,154.430199068191,0.0203939008894536,4.20588733587463,3489053240.78871,34446.8568911293,1.28573775291443,1.3224583864212,1.31727695465088,108.077331542969,NA,37.1072883605957,NA,NA,101288,1.27358782291412,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1.2564063072204565,20,NA,18.593749999999996,NA,NA,NA,0.2,NA,NA,NA,0.1175,0.2016666666666667,0.2855,0.2445,NA,NA,NA,NA,-99,NA,-99,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.105,0.4,0,0.2,0.8,0.077,0,0,0,0.333,0,0.571,0.125,0.364,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AW","ABW","Aruba",2012,3.473616748558,-12.0337534714805,1.09523594379425,1.24758815765381,NA,NA,NA,NA,20,NA,18.15,NA,NA,156.652659688101,0.021469771416364,1.99173253578295,3452928444.50789,33815.1093359046,1.26388156414032,1.30978834629059,1.40213143825531,107.213508605957,NA,37.3734512329102,NA,NA,102112,1.2846497297287,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1.2672125299771633,20,NA,18.15,NA,NA,NA,0.2,NA,NA,NA,0.1175,0.2016666666666667,0.25,0.2445,NA,NA,NA,NA,-99,NA,-99,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.105,0.4,0,0.2,0.8,0.077,0,0,0,0.333,0,0.5,0.125,0.364,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AW","ABW","Aruba",2013,-12.1425426991604,8.29827536350606,1.11940670013428,1.22132623195648,NA,NA,NA,NA,20,NA,18.15,NA,NA,161.88634036453,0.0178169158304321,3.2625435183289,3674945421.6504,35720.6981109098,1.31222629547119,1.29250478744507,1.42087960243225,119.199897766113,NA,16.643180847168,NA,NA,102880,1.27805924415588,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1.2740671435991917,20,NA,18.15,NA,NA,NA,0.2,NA,NA,NA,0.1175,0.2016666666666667,0.25,0.2445,NA,NA,NA,NA,-99,NA,-99,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.105,0.4,0,0.2,0.8,0.077,0,0,0,0.333,0,0.5,0.125,0.364,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AW","ABW","Aruba",2014,-4.85473566853484,8.9793112489992,1.01423156261444,0.887889862060547,NA,NA,NA,NA,20,NA,17.925,NA,NA,162.869695756605,0.0148118494795837,3.43909127301841,3674192821.72789,35467.2357639234,1.16456782817841,1.03631043434143,1.24536085128784,119.780349731445,NA,17.6807403564453,NA,NA,103594,1.27684950828552,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1.1042016744613645,20,NA,17.925,NA,NA,NA,0.2,NA,NA,NA,0.1115,0.2016666666666667,0.25,0.2445,NA,NA,NA,NA,-99,NA,-99,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.105,0.364,0,0.2,0.8,0.077,0,0,0,0.333,0,0.5,0.125,0.364,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AW","ABW","Aruba",2015,3.73558223981902,-0.971130901206636,1.24846112728119,0.848053455352783,NA,NA,NA,NA,40,NA,17.5375,NA,NA,145.822775263952,0.0125188536953243,3.58501131221719,3804392608.32332,36490.5244570947,1.21023952960968,1.22662305831909,1.35814249515533,117.106872558594,NA,17.2689609527588,NA,NA,104257,1.27396094799042,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1.1942467689514156,40,NA,17.5375,NA,NA,NA,0.4,NA,NA,NA,0.11633333333333334,0.18883333333333335,0.25,0.2375,NA,NA,1,NA,-99,NA,-99,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0.125,0.1,0.273,0,0.2,0.8,0.083,0,0,0,0.25,0,0.5,0.111,0.364,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AW","ABW","Aruba",2016,4.55750971368682,0.923362086669774,1.23273515701294,0.853404819965363,NA,NA,NA,NA,60,NA,18.375,NA,NA,142.231960307059,0.018610747051114,3.68882231791799,3884920800.03264,37043.6981523794,1.26075851917267,1.22644209861755,1.33574497699738,115.184593200684,NA,18.4336795806885,NA,NA,104874,1.27936410903931,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1.198074946800869,60,NA,18.375,NA,NA,NA,0.6,0,NA,NA,0.13866666666666666,0.18883333333333335,0.25,0.2375,NA,NA,1,NA,-99,NA,-99,1,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,0.143,0.125,0.091,0.273,0,0.2,0.8,0.083,0,0,0,0.25,0,0.5,0.111,0.364,1,0,NA,NA,NA,0,NA,NA,1,NA,NA,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AW","ABW","Aruba",2017,0.954698641469239,5.25401548718154,1.23937666416168,0.875804901123047,NA,NA,NA,NA,60,NA,19.18125,NA,NA,143.81593495935,0.0239205058717254,3.73405600722674,4097906578.10494,38865.188195117,1.31384432315826,1.29483151435852,1.18122339248657,115.184593200684,NA,18.4336795806885,NA,NA,105439,1.29554915428162,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.2001049915949495,60,NA,19.18125,NA,NA,NA,0.6,0,NA,NA,0.1235,0.20733333333333337,0.278,0.264,NA,NA,1,NA,-99,NA,-99,1,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,0.143,0.125,0.091,0.182,0,0.2,0.8,0.083,0.111,0,0,0.25,0,0.556,0.111,0.417,1,0,NA,NA,NA,0,NA,NA,1,NA,NA,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AW","ABW","Aruba",2018,-0.449837908204593,4.14876025000987,1.2074294090271,1.01347315311432,NA,NA,NA,NA,60,NA,18.45,NA,NA,145.213284414233,0.0222530069695395,3.22501490354643,4313368560.44231,40706.7492161559,1.33727550506592,1.2594119310379,0.846328258514404,115.184593200684,NA,18.4336795806885,NA,NA,105962,1.28269290924072,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.1577685276667273,60,NA,18.450000000000003,NA,NA,NA,0.6,0.5,NA,NA,0.118,0.20733333333333337,0.278,0.222,NA,NA,1,NA,-99,NA,-99,1,0,1,1,0,0.5,NA,NA,NA,NA,NA,NA,NA,0.143,0.125,0.091,0.182,0,0.167,0.8,0.083,0.111,0,0,0.25,0,0.556,0.111,0.333,1,0,NA,NA,NA,0,NA,NA,1,NA,NA,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AW","ABW","Aruba",2019,2.49711335207126,-2.21528584778852,1.17470288276672,0.98783677816391,NA,NA,NA,NA,60,NA,17.075,NA,NA,145.343853742166,0.0275727234694383,2.56243716553061,4340759735.66229,40780.5164846798,1.33566856384277,1.22776162624359,0.846234202384949,115.184593200684,NA,18.4336795806885,NA,NA,106442,1.26255750656128,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.1391269266605364,60,NA,17.075000000000003,NA,NA,NA,0.6,0.5,NA,NA,0.08766666666666667,0.20633333333333337,0.278,0.206,NA,NA,1,NA,-99,NA,-99,1,0,1,1,0,0.5,NA,NA,NA,NA,NA,NA,NA,0.143,0.125,0.091,0,0,0.167,0.8,0.077,0.111,0,0,0.25,0,0.556,0,0.412,1,0,NA,NA,NA,0,NA,NA,1,NA,NA,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AW","ABW","Aruba",2020,-12.1245509129564,6.17105655809443,1.19939172267914,1.07522451877594,NA,NA,NA,NA,60,NA,17.075,NA,NA,116.572795838124,0.0275727234694383,2.56243716553061,3533851600.65655,33155.2432392602,1.37149739265442,1.27026236057281,0.914808511734009,115.184593200684,NA,18.4336795806885,NA,NA,106585,1.28214299678802,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1.1855545838673898,60,NA,21.31875,NA,NA,NA,0.6,0.5,NA,NA,0.1085,0.2725,0.3125,0.25,NA,NA,1,NA,-99,NA,-99,1,0,1,1,0,0.5,NA,NA,NA,NA,NA,NA,NA,0.143,0.25,0.091,0,0,0.167,0.8,0.077,0.222,0.143,0.143,0.25,0,0.625,0,0.5,1,0,NA,NA,NA,0.33,NA,NA,1,NA,NA,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AF","AFG","Afghanistan",2000,-2.32567414908984,1.29727420799131,-1.27172422409058,-2.17394614219666,4.87,0.389,24.4444444444444,37.2229166666667,20,6.73333333333333,45.0125,19.575,35,NA,38.6278918638443,18.8227521829407,26890054382.385,1280.46317065778,-2.43896889686584,-1.78066074848175,-2.0802526473999,22.1629905700684,NA,1.38107001781464,NA,NA,19542982,-2.03141713142395,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,-1.9628282984097802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AF","AFG","Afghanistan",2001,-2.32567414908984,1.29727420799131,-1.27172422409058,-2.17394614219666,4.87,0.389,24.4444444444444,37.2229166666667,20,6.73333333333333,45.0125,19.575,35,NA,38.6278918638443,18.8227521829407,26890054382.385,1280.46317065778,-2.43896889686584,-1.78066074848175,-2.0802526473999,22.9085903167725,NA,1.38107001781464,NA,NA,19688632,-2.03141713142395,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1.9628282984097802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AF","AFG","Afghanistan",2002,-2.32567414908984,1.29727420799131,-1.25113701820374,-1.58768701553345,4.87,0.389,24.4444444444444,37.2229166666667,20,6.73333333333333,45.0125,19.575,35,NA,38.6278918638443,18.8227521829407,26890054382.385,1280.46317065778,-2.03503370285034,-1.67347323894501,-1.81154572963715,75.9597473144531,NA,1.38107001781464,NA,NA,21000256,-1.43342101573944,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,-1.6320496201515216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AF","AFG","Afghanistan",2003,-2.32567414908984,1.27326894289774,-1.34417974948883,-1.17576801776886,4.87,0.389,24.4444444444444,37.2229166666667,20,6.73333333333333,45.0125,19.575,35,NA,37.4188554431481,16.9238662341696,29265058689.4061,1292.33343722938,-2.19837236404419,-1.5582937002182,-1.46310782432556,96.5536804199219,NA,1.38107001781464,NA,NA,22645130,-1.1775711774826,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,-1.4862154722213734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
